capacity_mgd,concentration_method,county_names,dashboard_ignore,epaid,extraction_method,flow_rate,inhibition_adjust,inhibition_detect,inhibition_method,institution_type,lab_id,lod_ref,lod_sewage,major_lab_method,major_lab_method_desc,ntc_amplify,num_no_target_control,other_jurisdiction,pasteurized,pcr_gene_target,pcr_gene_target_ref,pcr_target,pcr_target_avg_conc,pcr_target_units,pcr_type,population_served,pretreatment,quant_stan_type,rec_eff_percent,rec_eff_spike_conc,rec_eff_spike_matrix,rec_eff_target_name,reporting_jurisdiction,sample_collect_date,sample_collect_time,sample_id,sample_location,sample_location_specify,sample_matrix,sample_type,site_id,stan_ref,test_result_date,wwtp_jurisdiction,wwtp_name,zipcode
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,1.314,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,120135.7841,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/9/2024,8:30,6673,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,1.314,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,72067.70182,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/9/2024,8:30,6673,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Pea Ridge,25705
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.597,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,196425.8313,copies/L wastewater,ddpcr,7200,no,dna,-1,,,,WV,12/9/2024,8:30,6674,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,SaltRock WWTP: Milton and Culloden,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.597,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,8178.287745,copies/L wastewater,ddpcr,7200,no,dna,-1,,,,WV,12/9/2024,8:30,6674,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,SaltRock WWTP: Milton and Culloden,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.101,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,446612.1674,copies/L wastewater,ddpcr,4050,no,dna,-1,,,,WV,12/9/2024,8:30,6675,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-02-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,SaltRock WWTP: Ona and SaltRock,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.101,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,24319.81862,copies/L wastewater,ddpcr,4050,no,dna,-1,,,,WV,12/9/2024,8:30,6675,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-02-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,SaltRock WWTP: Ona and SaltRock,25545
5,ceres nanotrap,54039,,WV0028118,qiagen ez1 virus mini kit v2.0,1.4,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,131903.1835,copies/L wastewater,ddpcr,9000,no,dna,-1,,,,WV,12/7/2024,9:00,6677,wwtp,,raw wastewater,72-hr time-weighted composite,54039-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Dunbar,25064
5,ceres nanotrap,54039,,WV0028118,qiagen ez1 virus mini kit v2.0,1.4,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,16480.3341,copies/L wastewater,ddpcr,9000,no,dna,-1,,,,WV,12/7/2024,9:00,6677,wwtp,,raw wastewater,72-hr time-weighted composite,54039-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Dunbar,25064
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,10.79,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,33820.30129,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/9/2024,0:00,6679,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,10.79,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,16909.01369,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/9/2024,0:00,6679,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,9.69,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,20024.8614,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/10/2024,0:00,6680,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,9.69,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,10012.03135,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/10/2024,0:00,6680,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Huntington,25755
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.893,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,892233.2764,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/10/2024,8:30,6683,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.893,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,27219.5667,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/10/2024,8:30,6683,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Pea Ridge,25705
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,6.303,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,0,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/4/2024,7:00,6656,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,10.752,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,0,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/9/2024,7:00,6672,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Charleston,25387
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.84,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,4423.327371,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/5/2024,0:00,6665,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,10.79,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,42787.31942,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/9/2024,0:00,6679,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Huntington,25755
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.655,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,8371.234685,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/5/2024,8:30,6666,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,1.314,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,0,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/9/2024,8:30,6673,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.893,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,0,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/10/2024,8:30,6683,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Pea Ridge,25705
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,6.303,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,14163.04264,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/4/2024,7:00,6656,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,10.752,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,19638.6355,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/9/2024,7:00,6672,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Charleston,25387
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.84,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,0,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/5/2024,0:00,6665,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,10.79,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,36726.53123,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/9/2024,0:00,6679,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Huntington,25755
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.655,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,0,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/5/2024,8:30,6666,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,1.314,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,55359.18769,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/9/2024,8:30,6673,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.893,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,216941.4756,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/10/2024,8:30,6683,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Pea Ridge,25705
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,6.303,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/4/2024,7:00,6656,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Charleston,25387
