Sample ID	Description	Category	Department	Site	Location	Sample QC Check	Status: NWSS	Status: WaTCH	Sample Collection Method	Sample Composite Start	Sample Composite End	Sample Collection Date/Time	Sample Collection By	Sample Flow (MGD)	Assay Accepted Droplets	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Spike-In (CN/L)	Assay Control, Process Result (CN/L)	Assay Control, Internal	Assay Control, Internal Result (CN/L)	Assay Control, Internal Concentration (CN/Rxn)	Concentration Input Volume (mL)	Concentration Method	Concentration Output Volume (mL)	Extraction Input Volume (mL)	Extraction Method	Extraction Output Volume (mL)	Assay Type	Assay Name	Assay Volume (mL)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Sample Received By	Sample Received Date	Sample pH (Lab)	Concentration Date	Concentration Lot ID	Concentration Machine	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Extraction Date	Extraction Lot ID	Extraction Machine	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Assay Date	Assay Amplification Method	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Comments
A01-0078	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	11/01/2021 12:00 AM	11/01/2021 11:55 PM	11/01/2021 11:55 PM	GG	8.683	11032	SARS-CoV-2 N1	59.79523182	0	1040.980072	63532.43381	SARS-CoV-2 N2	38.42234612	0	1205.935364	40823.74275	None				Human RNase P	18135.65545	17.06885219	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/03/2021	6.75	11/3/21	NT04474	Halcyon		CP0032	A03	JL	11/3/21	21108255	Kookaburra	I3	EP0032	A03	JL	11/04/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	I3	AP0016	D03	JL	
C01-0006	Sample	Sample	WWTP	Ohio	WheelingWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	09/20/2021 07:00 AM	09/21/2021 07:00 AM	09/21/2021 07:00 AM	MVC	7.859	10294	SARS-CoV-2 N1	34.31110859	0	1097.667847	36455.55288	SARS-CoV-2 N2	70.96486092	0	1200.682373	75400.16472					Human RNase P	48619.22711	45.75927258	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/24/2021	6.33	9/27/21	NT04474	Halcyon		CP0017	D04	JL	9/27/21	2105049	Halcyon	A6	EP0017	B10	JL	09/29/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX 200	A6	AP0010	C06	JL	FLOW 7.859
A02-0317	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A01-0062	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	10/13/2021 12:00 AM	10/13/2021 11:55 PM	10/13/2021 11:55 PM	GG	6.883	8430	SARS-CoV-2 N1	47.4974966	0	2152.007294	50466.09014	SARS-CoV-2 N2	8.374946117	0	2493.552246	8898.38025	None				Human RNase P	11865.21165	11.16725802	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/20/2021		10/20/21	NT04474	Halcyon		CP0027	A02	JL	10/20/21	2108255	Halcyon	K2	EP0027	A02	JL	10/20/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX One	K2	AP0014	B06	JL	
A02-0153 b	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Rejected	Complete	Composite	03/01/2021 12:00 PM	03/01/2021 12:00 PM	03/01/2021 12:00 PM	EL		12070	SARS-CoV-2 N1				14040	SARS-CoV-2 N2				9360					Human RNase P	28080		100	PEG Precipitation	4	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	8/10/21	7.43															03/11/2021	OneStep RT-ddPCR	Manual	DQ		QX 200					Was A06-0005
B01-0004	Sample	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	09/22/2021 07:00 AM	09/23/2021 07:00 AM	09/23/2021 07:30 AM	KM		18463	SARS-CoV-2 N1	33.47253084	1355.395355	0	35564.56402	SARS-CoV-2 N2	22.89853573	1548.404388	0	24329.69421					Human RNase P	0	0	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/24/2021	6.97	9/27/21	NT04474	Halcyon		CP0017	C01	JL	9/27/21	2105049	Halcyon	L5	EP0017	B01	JL	10/05/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX One	L5	AP0011	H04	JL	
L01-0047	Sample	Sample	WWTP	Doddridge	WestUnionWWTP-01		Processing	Processing																																																																																																
B01-0062	Sample	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	11/03/2021 07:00 AM	11/04/2021 07:00 AM	11/04/2021 07:50 AM	-		16051	SARS-CoV-2 N1	26.40128851	0	560.2787018	28051.36904	SARS-CoV-2 N2	20.53177357	0	653.7683868	21815.00942	None				Human RNase P	9346.959479	8.797138333	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	11/05/2021	6.85	11/5/21	NT04474	Kookaburra		CP00033	B04	JL	11/5/21	21108255	Kookaburra	B2	EP0033	B02	JL	11/08/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	B2	AP0017	B02	AJ	
A02-0283	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A01-0090	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	11/15/2021 12:00 AM	11/15/2021 11:55 PM	11/15/2021 11:55 PM	GG	9.758	11354	SARS-CoV-2 N1	37.33181953	1109.141006	0	39665.05826	SARS-CoV-2 N2	26.95592642	1229.36615	0	28640.67182	None				Human RNase P	57314.19414	53.94277096	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/16/2021	7.2	11/17/21	NT04474	Halcyon		CP0037	A04	JL	11/17/21	2108255	Halcyon	K4	EP0037	A04	JL	11/22/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	K4	AP0021	C04	JL	NO FLOW
C01-0026	Sample	Sample	WWTP	Ohio	WheelingWWTP-01	Pass	Processing	Complete	Composite	10/24/2021 07:00 AM	10/25/2021 07:00 AM	10/25/2021 07:00 AM	GZ		15583	SARS-CoV-2 N1	13.59339476	0	1040.980072	14442.98193	SARS-CoV-2 N2	15.10425806	0	1205.935364	16048.27419	None				Human RNase P	1604.364002	1.509989649	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/29/2021	7.09	11/2/21	NT04474	Kookaburra		CP0031	D04	JL	11/2/21	21108255	Kookaburra	G8	EP0031	B08	JL	11/04/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	G8	AP0016	B08	JL	
F01-0025	Sample	Sample	WWTP	Lewis	WestonWWTP-01	Fail: Missing Required Data	Rejected	Rejected							17178	SARS-CoV-2 N1	26.03948355	0	878.4640503	27666.95127	SARS-CoV-2 N2	32.89676905	0	968.4371185	34952.81711					Human RNase P	0	0	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/24/2021	6.52	9/24/21		Halcyon		CP0016	D03	JL	9/24/21	XXXXXX	Halcyon	J5	EP0016	B09	JL	09/24/2021	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	J5	AP0009	C05	JL	NO METADATA
K01-0035	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
A03-0007	Sample	Sample	K-12	Monongalia	UniversityHS-01	Pass	Processing	Complete	Composite	09/15/2021 06:00 AM	09/15/2021 02:00 PM	09/20/2021 05:15 PM	TD		13221	SARS-CoV-2 N1	5.339705348	0	1320.22522	5673.43693	SARS-CoV-2 N2	16.02275252	0	1524.019623	17024.17456					Human RNase P	121313.4456	114.1773605	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	09/16/2021	7.99	9/17/21	NT04155	Halcyon		CP0013	A04	JL	9/17/21	2105033	Halcyon	F4	EP0012	A04	JL	09/20/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX 200	F4	AP0008	D04	JL	
A02-0305	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A1110	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	07/28/2021 12:00 AM	07/28/2021 11:55 PM	07/28/2021 11:55 PM	EL	6.999	13502	SARS-CoV-2 N1	3.49			8288.75	SARS-CoV-2 N2	8.71			20686.25	BRSV			402918.75			169.65	10	Ceres Nanotrap	0.95	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	N1/N2/BRSV Triplex	BRSV Triplex	0.005																																				JL	07/30/2021		7/30/21							7/30/21						JL	07/30/2021	OneStep RT-ddPCR	Manual	DQ							
A0246	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	11/08/2020 12:00 AM	11/08/2020 11:59 PM	11/08/2020 12:00 AM	GS	6.575	13754	SARS-CoV-2 N1				119184	SARS-CoV-2 N2				49296					Human RNase P	36960		100	PEG Precipitation	4	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	11/13/2020		11/13/20						MS	11/17/20						MS	03/22/2021	OneStep RT-ddPCR	Manual	DQ							
A02-0365	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
G02-0019	Sample	Sample	WVU Keyser	Mineral	PotomacState-01	Pass	Processing	Complete	Composite	11/29/2021 02:00 PM	12/01/2021 10:30 AM	12/01/2021 10:30 AM	-		16561	SARS-CoV-2 N1	7.104934454	0	584.9592972	12655.6645	SARS-CoV-2 N2	5.68377614	0	645.5539703	10124.22625	None				Human RNase P	5061.807353	2.841716409	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	12/03/2021	7.08	12/6/21	NT04474	Halcyon		CP0044	B02	AJ	12/6/21	2108255	Halcyon	A6	EP0044	A06	AJ	12/09/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	A6	AP0025	A06	JL	
K01-0028	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
A02-0083	Sample	Sample	WVU Morgantown	Monongalia	HonorsSummit-01 (MUB)	Pass	Processing	Complete	Composite	09/04/2021 09:00 AM	09/06/2021 08:38 AM	09/06/2021 08:38 AM	EL		13219	SARS-CoV-2 N1	55.24384022	0	1303.838043	58696.58023	SARS-CoV-2 N2	44.54135895	0	1366.207123	47325.19388					Human RNase P	28384.36544	26.71469688	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/07/2021	6.88	9/8/21	NT04155	Halcyon		CP0009	A05	JL	9/8/21	2102028	Halcyon	K5	EP0009	A05	JL	09/09/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX 200	K5	AP0007	A05	JL	
H01-0087	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01		Processing	Complete							12851	SARS-CoV-2 N1	9.15648221969604	0	368.726463317872	0	SARS-CoV-2 N2	0	0	319.80276107788	0	None				Human RNase P	0	1.83101132512093	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																							2021-12-17	NT04474	Halcyon		CP0051	C03	AJ	2021-12-17	2108255	Halcyon	D3	EP0051	B03	AJ	2021-12-21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	D3	AP0028	F03	JL	
A02-0322	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A01-0076	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	10/30/2021 12:00 AM	10/30/2021 11:55 PM	10/30/2021 11:55 PM	GG	11.237	16995	SARS-CoV-2 N1	105.4572296	0	1040.980072	112048.3065	SARS-CoV-2 N2	99.89504814	0	1205.935364	106138.4887	None				Human RNase P	50064.80634	47.11981773	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/03/2021	6.64	11/3/21	NT04474	Halcyon		CP0032	A01	JL	11/3/21	21108255	Kookaburra	I1	EP0032	A01	JL	11/04/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	I1	AP0016	D01	JL	
K01-0049	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
I01-0007	Sample	Sample	WWTP	Morgan	WarmSpringsWWTP-01	Pass	Processing	Complete	Composite	11/09/2021 07:00 AM	11/10/2021 07:00 AM	11/10/2021 07:00 AM	-		16315	SARS-CoV-2 N1	2.884566784	1109.141006	0	3064.85221	SARS-CoV-2 N2	4.326982796	1229.36615	0	4597.41922	None				Human RNase P	1532.37924	1.442239285	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/12/2021	6.71	11/16/21	NT04474	Kookaburra		CP0036	B03	AJ	11/16/21	2108255	Kookaburra	I7	EP0036	A07	AJ	11/22/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	I7	AP0021	A07	JL	
J01-0025	Sample	Sample	WWTP	Preston	AlpineLakeWWTP-01		Processing	Processing																																																																																																
A0038	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	12/10/2020 12:00 PM	12/10/2020 11:59 AM	12/10/2020 12:00 AM	DW	6.775	13631	SARS-CoV-2 N1				100764	SARS-CoV-2 N2				74628					Human RNase P	59680.8		100	PEG Precipitation	3.6	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	12/14/2020		12/13/20						AT	12/15/20						AT	02/22/2021	OneStep RT-ddPCR	Manual	DQ							
A03-0047	Sample	Sample	K-12	Monongalia	SuncrestES-01	Pass	Processing	Complete	Composite	10/27/2021 06:00 AM	10/27/2021 02:00 PM	10/28/2021 11:05 AM	BL		14793	SARS-CoV-2 N1	0	0	560.2787018	0	SARS-CoV-2 N2	0	0	653.7683868	0	None				Human RNase P	1690.045604	1.590631157	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/01/2021	7.51	11/5/21	NT04474	Kookaburra		CP00033	B05	JL	11/5/21	21108255	Kookaburra	B3	EP0033	B03	JL	11/08/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	B3	AP0017	B03	AJ	
A02-0140	Sample	Sample	WVU Morgantown	Monongalia	OaklandE-02	Pass	Processing	Complete	Composite	10/02/2021 09:00 AM	10/04/2021 09:00 AM	10/04/2021 09:35 AM	EL		14328	SARS-CoV-2 N1	0	0	1593.187866	0	SARS-CoV-2 N2	2.960690558	0	2077.493896	3145.73372					Human RNase P	26752.74312	25.17905235	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/04/2021	8.16	10/5/21	NT04474	Halcyon		CP0020	A03	JL	10/5/21	2108052	Halcyon	F3	EP0020	A03	JL	10/11/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX One	F3	AP0012	C01	JL	
J01-0020	Sample	Sample	WWTP	Preston	AlpineLakeWWTP-01		Processing	Processing																																																																																																
H01-0097	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01		Processing	Processing																																																																																																
A01-0087	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Processing	Composite	11/11/2021 12:00 AM	11/11/2021 11:55 PM	11/11/2021 11:55 PM	GG	7.002																			10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05																																							JL	11/12/2021	7.01	11/12/21	NT04474	Kookaburra		CP0035	C02	AJ	11/12/21	2108255	Kookaburra	H2	EP0035	B02	AJ											
A02-0215	Sample	Sample	WVU Morgantown	Monongalia	CollegePark-02	Pass	Processing	Complete	Composite	11/08/2021 10:25 AM	11/10/2021 10:25 AM	11/10/2021 10:25 AM	EL		14398	SARS-CoV-2 N1	0	0	1193.4	0	SARS-CoV-2 N2	0	0	1245	0					Human RNase P	3400	3.2	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/10/2021		11/11/21	NT04474	Kookaburra		CP0034	D06	JL	11/11/21	2108255	Kookaburra	F4	EP0034	C04	JL	11/18/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	F4	AP0020	E04	JL	
C01-0014	Sample	Sample	WWTP	Ohio	WheelingWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	10/04/2021 07:00 AM	10/05/2021 07:00 AM	10/05/2021 07:05 AM	MVC	8.81	14965	SARS-CoV-2 N1	31.34185791	0	1593.187866	33300.72403	SARS-CoV-2 N2	46.34850502	0	2077.493896	49245.28658					Human RNase P	14472.28342	13.62097263	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/08/2021	6.64	10/8/21	NT04474	Halcyon		CP0022	D03	JL	10/8/21	2108052	Halcyon	A5	EP0022	C05	JL	10/11/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX One	A5	AP0012	E06	JL	FLOW: 8.81
A0250	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	11/12/2020 12:00 AM	11/12/2020 11:59 PM	11/12/2020 12:00 AM	DW	6.315	11742	SARS-CoV-2 N1				45714	SARS-CoV-2 N2				54856.8					Human RNase P	36571.2		100	PEG Precipitation	3.8	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	11/13/2020		11/13/20						MS	11/17/20						MS	11/17/2020	OneStep RT-ddPCR	Manual	DQ							
A02-0150	Sample	Sample	WVU Morgantown	Monongalia	NorthHighSt-02 (MUB)	Pass	Processing	Complete	Composite	10/06/2021 09:48 AM	10/08/2021 09:48 AM	10/08/2021 09:48 AM	EL		13695	SARS-CoV-2 N1	15.11727214	0	1593.187866	16062.10165	SARS-CoV-2 N2	15.11727214	0	2077.493896	16062.10165					Human RNase P	22948.3746	21.59847021	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/08/2021	7.35	10/8/21	NT04474	Halcyon		CP0022	A04	JL	10/8/21	2108052	Halcyon	K4	EP0022	A04	JL	10/11/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX One	K4	AP0012	D04	JL	
L01-0007	Sample	Sample	WWTP	Doddridge	WestUnionWWTP-01		Processing	Processing																																																																																																
A0225	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	01/21/2021 12:00 AM	01/21/2021 11:59 PM	01/21/2021 12:00 AM	GS	8.324	16115	SARS-CoV-2 N1				39438	SARS-CoV-2 N2				31554					Human RNase P	5256		100	PEG Precipitation	3	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	01/22/2021		2/5/21						MS	2/19/21						MS	02/22/2021	OneStep RT-ddPCR	Manual	DQ							
K01-0020	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
A02-0307	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A02-0325	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
B01-0007	Sample	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	09/30/2021 07:00 AM	10/01/2021 07:00 AM	10/01/2021 07:20 AM	KM		16078	SARS-CoV-2 N1	65.78440189	0	1593.187866	69895.92701	SARS-CoV-2 N2	49.32600498	0	2077.493896	52408.88029					Human RNase P	6546.8302	6.161722541	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/06/2021	6.48	10/7/21	NT04474	Halcyon		CP0021	A02	JL	10/7/21	2108052	Halcyon	H2	EP0021	A02	JL	10/11/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX One	H2	AP0012	B02	JL	
J01-0035	Sample	Sample	WWTP	Preston	AlpineLakeWWTP-01		Processing	Processing																																																																																																
A02-0367	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
E01-0003	Sample	Sample	WWTP	Mercer	PrincetonWWTP-01	Pass	Processing	Confirming	Composite	11/01/2021 08:00 AM	11/02/2021 08:00 AM	11/02/2021 08:00 AM	TT		6430	SARS-CoV-2 N1	65.96008301	0	560.2787018	70082.5882	SARS-CoV-2 N2	69.62996006	0	653.7683868	73981.83256	None				Human RNase P	15556.93902	14.64182496	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/05/2021	6.63	11/5/21	NT04474	Kookaburra		CP00033	A04	JL	11/5/21	21108255	Kookaburra	A4	EP0033	A04	JL	11/08/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	A4	AP0017	A04	AJ	
A1031	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	04/18/2021 12:00 PM	04/18/2021 11:59 AM	04/23/2021 10:55 AM	EL	8.717	10841	SARS-CoV-2 N1				78180	SARS-CoV-2 N2				104250					Human RNase P	32550		100	PEG Precipitation	5	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				MVS	04/23/2021		4/23/21						MVS	4/26/21						MVS	04/26/2021	OneStep RT-ddPCR	Manual	DQ		QX 200					
A1056	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	05/25/2021 12:00 AM	05/25/2021 11:55 PM	05/25/2021 11:55 PM	EL	7.095	13749	SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0					Human RNase P	256642.5	108.06	10	Ceres Nanotrap	0.95	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	05/28/2021	6.89	7/7/21			pH - 6.89				7/7/21						JL	07/07/2021	OneStep RT-ddPCR	Manual	DQ							
A03-0079	Sample	Sample	K-12	Monongalia	MountainviewES-01	Pass	Processing	Complete	Composite	11/05/2021 06:00 AM	11/05/2021 01:45 PM	11/05/2021 01:45 PM	BL		14980	SARS-CoV-2 N1	0	0	1092.976303	0	SARS-CoV-2 N2	0	0	1279.930573	0	None				Human RNase P	20034.72768	18.85621428	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/10/2021	8.27	11/15/21	NT04474	Halcyon		CP0035	A06	LW	11/15/21	2108255	Halcyon	C6	EP0035	A06	JL	11/29/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	C6	AP0022	E06	JL	
A0033	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	12/03/2020 12:00 AM	12/03/2020 11:59 PM	12/03/2020 12:00 AM	GG	8.998	9338	SARS-CoV-2 N1				53241.6	SARS-CoV-2 N2				29030.4					Human RNase P	24192		100	PEG Precipitation	3.2	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	12/07/2020		12/7/20						MS	12/8/20						MS	12/14/2020	OneStep RT-ddPCR	Manual	DQ							
