Sample ID	Assay Accepted Droplets	Assay Amplification Method	Assay Control, Internal	Assay Control, Internal Concentration (CN/Rxn)	Assay Control, Internal Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Result (CN/L)	Assay Control, Process Spike-In (CN/L)	Assay Date	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Name	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Assay Type	Assay Volume (mL)	Comments	Concentration Date	Concentration Input Volume (mL)	Concentration Lot ID	Concentration Machine	Concentration Method	Concentration Output Volume (mL)	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Created by	Date Added to Database	Date Created	Department	Description	Extraction Date	Extraction Input Volume (mL)	Extraction Lot ID	Extraction Machine	Extraction Method	Extraction Output Volume (mL)	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Location	QC Check, Sample	Sample Collection By	Sample Collection Date/Time	Sample Collection Method	Sample Composite End	Sample Composite Start	Sample Received By	Sample Received Date	Sample pH (Lab)	Site	Status	Volume Tested (mL)
A01-0013	12800	OneStep RT-ddPCR	Human RNase P	10.6004953384399	11263.0262970924	None					Manual	DQ	XXXXXX	QX One	BRSV Triplex	F2	AP000000	B01	JL		22.9740262031556	0	3138.02612304688			21.20596408844	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	A02	JL				Monongalia County	Star City	2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F2	EP0007	A02	JL		Pass	JL	08/23/2021 11:59 PM	Composite	08/23/2021 11:59 PM	08/23/2021 12:00 AM	JL	08/24/2021	6.99	StarCityWWTP-01		
A0101	13937	OneStep RT-ddPCR	Human RNase P		17010					11/10/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				8517.6	SARS-CoV-2 N2				12776.4																																				CDC N1/N2/RP Triplex	0.005		11/9/20 17:30	100				4.2				MS	Timothy Driscoll	11/9/20 16:54	11/9/20 16:54	Monongalia County	A0101	11/10/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	11/2/20 0:00	Composite	11/2/20 23:59	11/2/20 0:00	TD	11/9/20		StarCityWWTP-01	Available	
A1062	13954	OneStep RT-ddPCR		208.32		BRSV		494760												SARS-CoV-2 N1	1.69			4013.75	SARS-CoV-2 N2	1.69			4013.75																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 7.03				Josh Lambert		7/8/21 11:41		A1062	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/2/21 23:55	Composite	6/2/21 23:55	6/2/21 0:00	JL	6/4/21	7.03	StarCityWWTP-01	Available	
A1057	15590	OneStep RT-ddPCR		101.34		BRSV		240682.5												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005			10				0.95	pH - 6.80				Josh Lambert		7/8/21 11:31		A1057	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	5/26/21 23:55	Composite	5/26/21 23:55	5/26/21 0:00	JL	5/28/21	6.8	StarCityWWTP-01	Available	
A0222	16140	OneStep RT-ddPCR	Human RNase P		3504					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				38496	SARS-CoV-2 N2				52512																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				4				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0222	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/18/21 0:00	Composite	1/18/21 23:59	1/18/21 0:00	TD	1/22/21		StarCityWWTP-01	Available	
A04-0009	18412	OneStep RT-ddPCR				BRSV	493.307991027832	524139.740467071		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	A05	JL	SARS-CoV-2 N1	0	0	2236.36169433594	0	SARS-CoV-2 N2	1.27797365188599	0	2276.70715332032	1357.84701																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A05	JL	Eric Lundstrum		08/10/2021 10:00 AM	WVU Morgantown	Building/Complex	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A05	JL	NaN	Pass	EL	08/10/2021 10:00 AM	Composite	08/10/2021 09:00 AM	08/09/2021 09:00 AM	JL	08/10/2021	7.29	NorthHighSt-02 (MUB)		10
A0436	12429	OneStep RT-ddPCR	Human RNase P		45450					3/15/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				5670	SARS-CoV-2 N2				0																																				CDC N1/N2/RP Triplex	0.005			100				5					Mathilda Santee	3/8/21 10:54	3/8/21 10:54	Monongalia County	A0436		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	EL	3/4/21 12:00	Composite	3/4/21 12:00	3/4/21 12:00				StarCityWWTP-01	Available	
A0207	15701	OneStep RT-ddPCR	Human RNase P		14400					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				3600	SARS-CoV-2 N2				21576																																				CDC N1/N2/RP Triplex	0.005		1/4/21 0:00	100				4				MS	Timothy Driscoll	2/20/21 16:13	2/20/21 16:13	Monongalia County	A0207	2/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	1/3/21 0:00	Composite	1/3/21 23:59	1/3/21 0:00	TD	1/7/21		StarCityWWTP-01	Available	
A1054	14814	OneStep RT-ddPCR		136.99		BRSV		325351.25												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	1.59			3776.25																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 7.02				Josh Lambert		7/8/21 11:23		A1054	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	5/23/21 0:00	Composite	5/23/21 23:55		JL	5/28/21	7.02	StarCityWWTP-01	Available	
A0223	10196	OneStep RT-ddPCR	Human RNase P		11088					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				77592	SARS-CoV-2 N2				66504																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				4				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0223	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/19/21 0:00	Composite	1/19/21 23:59	1/19/21 0:00	TD	1/22/21		StarCityWWTP-01	Available	
A02-0062	11896	OneStep RT-ddPCR	Human RNase P	725.647811889648	771000.800132751	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	E4	AP0005	D04	JL		6.29284918308258	0	2615.09490966796			14.6857857704163	0	2786.11602783204																																						0.005		2021-08-27	10	XXXXXX	Halcyon	Nanotrap	0.425		CP000000	A04	JL				WVU Morgantown		2021-08-30	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	E4	EP0006	A04	JL		Pass	EL	08/30/2021 10:04 AM	Grab			JL	08/30/2021	7.45	HonorsSummit-01 (MUB)		
A1043	12654	OneStep RT-ddPCR	Human RNase P		39060						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				0	SARS-CoV-2 N2				0																																				CDC N1/N2/RP Triplex	0.005	Reconc vol estimated	5/7/21 23:55	100				5					Josh Lambert	5/7/21 15:23	5/7/21 15:23	Monongalia County	A1043		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	GG	5/4/21 23:55	Composite	5/4/21 23:55	5/4/21 0:00	Josh Lambert	5/7/21		StarCityWWTP-01	Available	
A0042	15469	OneStep RT-ddPCR	Human RNase P		42184.8					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				84394.8	SARS-CoV-2 N2				84394.8																																				CDC N1/N2/RP Triplex	0.005		12/14/20 17:00	100				4.2				AT	Timothy Driscoll	12/21/20 16:22	12/21/20 16:22	Monongalia County	A0042	12/21/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	12/16/20 0:00	Composite	12/16/20 11:59	12/16/20 12:00	TD	12/18/20		StarCityWWTP-01	Available	
A1053	12837	OneStep RT-ddPCR		75.27		BRSV		178766.25												SARS-CoV-2 N1	1.83			4346.25	SARS-CoV-2 N2	1.83			4346.25																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH: 6.83				Josh Lambert		7/8/21 11:21		A1053	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	5/20/21 23:55	Composite	5/20/21 23:55	5/20/21 0:00	JL	5/21/21	6.83	StarCityWWTP-01	Available	
A1052	13896	OneStep RT-ddPCR		76.32		BRSV		181260												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	1.69			4013.75																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.80				Josh Lambert		7/8/21 11:19		A1052	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	5/19/21 23:55	Composite	5/19/21 23:55	5/19/21 0:00	JL	5/21/21	6.8	StarCityWWTP-01	Available	
A01-0018	14011	OneStep RT-ddPCR	Human RNase P	65.018219947815	69081.8586945534						Manual	DQ	XXXXXX	QX One	BRSV Triplex	H2	AP000000	B03	JL		86.2301349639892	0	3138.02612304688			45.340461730957	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	C06	JL				Monongalia County		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	H2	EP0007	B06	JL		Pass	JT	08/30/2021 11:55 PM	Composite	08/30/2021 11:55 PM	08/30/2021 12:00 AM	JL	09/01/2021	6.89	StarCityWWTP-01		
A02-0061	14447	OneStep RT-ddPCR	Human RNase P	563.6185836792	598844.74515915	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	E3	AP0005	C04	JL		228.06589126587	0	2615.09490966796			280.792827606202	0	2786.11602783204																																						0.005		2021-08-27	10	XXXXXX	Halcyon	Nanotrap	0.425		CP000000	A03	JL				WVU Morgantown		2021-08-30	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	E3	EP0006	A03	JL		Pass	EL	08/30/2021 09:46 AM	Grab			JL	08/30/2021	8.13	OaklandE-02		
A1019	12779	OneStep RT-ddPCR	Human RNase P		16560						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				16560	SARS-CoV-2 N2				11040																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				5				MVS	Josh Lambert	4/9/21 12:52	4/9/21 12:52	Monongalia County	A1019	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	3/31/21 12:00	Composite	3/31/21 12:00	3/31/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
