Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
E01-0090	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	4/4/22 7:50	4/5/22 7:50	2.323	4/8/22	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	74367.44571	65779.84817	70073.64694	653950.686401007	578435.583627167	616193.135014087	46542.4405212	53827.7973759902	413189.818726625	475557.32017832	44817.5122583	51884.5979843688	399562.005219111	457499.748608167	43092.5839954	50240.0717626489	385934.191711596	442587.862137678
B01-0120	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	3/1/22 7:00	3/2/22 7:00	5.2	3/4/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	51835.1537	79303.26551	65569.209605	1020330.00767109	1561015.94632989	1290672.97700049	56264.090458	55207.6641873938	1097901.38227431	937629.688708481	60813.98438	51737.6534366904	1191255.38788277	887271.591438117	65363.878302	53299.8089182511	1284609.39349123	952609.161793283
A1073	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	6/17/21 0:00	6/17/21 23:55	8.192	6/18/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4726.25	214	2470.125	146561.3845504	6636.15684608	76598.77069824	2749.65	2312.59601937278	99617.381788646	64018.1978528446	2156.35	1338.12526916352	83203.9327965105	68950.3166644941	1563.05	2827.61833910296	66790.483804375	131011.407879798
A02-0092	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	9/8/21 9:20	9/10/21 9:20	NA	9/13/21	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	146559.22	29243.18776	87901.20388	NA	NA	NA	53853.556702	98582.5994080403	NA	NA	44122.8643598	52827.1895506716	NA	NA	34392.1720176	37934.7088146855	NA	NA
B01-0093	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	2/22/22 7:00	2/23/22 7:00	6.57	2/25/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	91200.04043	101942.5097	96571.275065	2268158.11093991	2535324.86537764	2401741.48815878	127238.029454	143902.995880456	4005850.9947493	4481963.14306918	116190.330664	164062.792618141	3569746.64735492	4883093.19820251	105142.631874	189396.278211438	3133642.29996054	5598354.94421158
E01-0107	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	5/9/22 7:35	5/10/22 7:35	3.808	5/12/22	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	63087.6334	56442.35797	59764.995685	909398.222191827	813607.631606493	861502.92689916	118788.977966	96122.3601670035	1047030.58755556	659314.337370152	125719.981463	126004.375979161	1095008.49462902	880290.39541295	132650.98496	160218.332187366	1142986.40170248	1151453.66504829
A02-0400	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	3/14/22 9:00	3/16/22 9:00	NA	3/16/22	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1078	2644	1861	NA	NA	NA	12613.4458038	38988.2324555495	NA	NA	11264.7751851	34266.4055567293	NA	NA	9916.1045664	29623.2988894393	NA	NA
A02-0265	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	12/13/21 9:00	12/15/21 9:00	NA	12/15/21	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	22410.31241	33619.96282	28015.137615	NA	NA	NA	6634.2918024	16627.9253908418	NA	NA	7550.4470468	21171.6631479668	NA	NA	8466.6022912	26035.6037678682	NA	NA
L01-0070	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	3/18/22 9:00	3/19/22 9:00	0.328	3/23/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	22173.58343	18477.16939	20325.37641	27531.0422601761	22941.5210640368	25236.2816621064	12757.044288	21361.5968252745	17750.3072184197	30066.1096830355	12635.0888529	18189.2308503533	17656.3861008149	25790.0381729438	12513.1334178	15893.3192425247	17562.46498321	22970.4392569048
H01-0149	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	3/6/22 8:00	3/7/22 8:00	2.2	3/11/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	34695.17123	22300.74205	28497.95664	288937.98587666	185718.394319679	237328.190098169	21284.110172	20642.2052374165	171570.711864804	192950.519412349	16228.8397546	15014.6991509938	129957.526992237	138829.995633755	11173.5693372	13574.457919067	88344.3421196695	117034.885854345
E01-0071	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	2/28/22 8:00	3/1/22 8:00	3.762	3/4/22	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17347.58455	23131.70884	20239.646695	247041.962758185	329412.013373612	288226.988065898	88022.1918194	162313.126490663	1340488.19360413	2494107.42262952	88522.8702584	162802.612000715	1319100.28294191	2308097.14928488	89023.5486974	164849.846473551	1297712.37227969	2134077.16119672
A03-0041	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	10/11/21 6:00	10/11/21 14:00	NA	10/18/21	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1995	1660	1827.5	NA	NA	NA	11887.423548	31829.5130537685	NA	NA	9187.771428	22184.3098493936	NA	NA	6488.119308	13304.8966075712	NA	NA
A02-0217	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	11/10/21 9:58	11/12/21 9:58	NA	11/12/21	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4636.06853	17003.12242	10819.595475	NA	NA	NA	7706.6994024	12112.8373505984	NA	NA	10062.1230912	11458.9319744429	NA	NA	12417.54678	14019.6336599446	NA	NA
A01-0161	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	1/25/22 0:00	1/26/22 0:00	9	2/1/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2884158.926	2841433.768	2862796.347	98259516.3606269	96803926.1975239	97531721.2790754	1352611.10178	1931300.28761405	50810252.666607	68424959.1721145	1307641.06586	1928693.48323404	49036041.1871446	67987789.448787	1262671.02994	1927465.13291635	47261829.7076823	67621789.1719145
M03-0028	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	4/11/22 11:00	4/12/22 11:00	0.368	4/13/22	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8468.448445	2822.625926	5645.5371855	11796.810189573	3932.0050776066	7864.40763358979	4092.2273678	5085.50039947005	6897.71204874521	5791.35493081433	3051.0224544	2893.84217631539	5555.03335166245	4080.42555870903	2009.817541	1487.14038571649	4212.35465457969	4138.07752847491
N03-0061	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	4/24/22 7:30	4/25/22 7:30	0.44411	4/27/22	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12289.93909	21509.75917	16899.84913	20661.0889692369	36160.8828704317	28410.9859198343	3735.0643912	9017.09838506368	7664.83000548318	14398.342401551	4476.4081126	12890.7894593445	8745.26017794166	20771.4958932817	5217.751834	16827.9076132728	9825.69035040014	27434.4000942878
E01-0096	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	4/19/22 9:00	4/20/22 9:00	2.501	4/21/22	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14790.64727	22187.92923	18489.28825	140027.648869909	210060.013375522	175043.831122716	36380.558152	37059.7143827296	444383.140787863	550194.014677008	30594.6818372	32911.2232764447	359359.336023213	397606.963728494	24808.8055224	36818.8389394878	274335.531258562	349377.348064608
C01-0004	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	9/15/21 7:00	9/16/21 7:00	NA	9/17/21	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	139836.6511	107365.7924	123601.22175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
J01-0037	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	4/27/22 7:30	4/28/22 7:30	0.199	5/4/22	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2554	2155	2354.5	1923.91949086	1623.35415145	1773.636821155	1362.8	1556.50142888678	1046.34031974	1004.94286182926	1450.1	1887.06153667288	1063.576427093	1219.97633771903	1537.4	2419.56126424609	1080.812534446	1628.36967856193
A03-0133	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	12/6/21 6:00	12/6/21 14:00	NA	12/14/21	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	404	1161	782.5	NA	NA	NA	1650.8	2203.27926487404	NA	NA	1626.9	1340.40657063533	NA	NA	1603	1437.96474846182	NA	NA
A03-0145	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	12/10/21 6:00	12/10/21 14:00	NA	12/13/21	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2546.666586	2546.666586	2546.666586	NA	NA	NA	1694.9333172	2169.43253940649	NA	NA	1671.5333172	1227.36079131586	NA	NA	1648.1333172	1436.25306755757	NA	NA
N02-0064	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	4/17/22 7:00	4/18/22 7:00	7.23	4/20/22	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5336.69888	13343.02152	9339.8602	146057.519612074	365178.675275328	255618.097443701	6276.9179474	2611.39227532456	235393.241683448	139657.352224203	6410.6868355	4160.97116532163	230018.916065442	113177.645284243	6544.4557236	9815.39057802834	224644.590447435	304371.772243119
A02-0180	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	10/18/21 10:08	10/20/21 10:02	NA	10/20/21	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	608401.7086	265990.7126	437196.2106	NA	NA	NA	137221.652332	487063.860684923	NA	NA	101825.7343223	347482.350251162	NA	NA	66429.8163126	208357.137155702	NA	NA
B01-0031	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	12/9/21 7:00	12/10/21 7:00	6.747	12/15/21	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1539	31	785	39306.30819453	791.74499937	20049.02659695	9868.2967614	14849.2242111208	253761.073856468	359835.087610167	10130.1367256	17254.0673728182	267219.827440527	472359.228072255	10391.9766898	27142.3560686556	280678.581024586	751398.069751156
A03-0175	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	1/14/22 6:00	1/14/22 14:00	NA	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1750	7408.614093	4579.3070465	NA	NA	NA	1371.4	1991.52228198458	NA	NA	4198.5359743	9065.48090147124	NA	NA	7025.6719486	16469.6451979163	NA	NA
A03-0140	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	12/10/21 6:00	12/10/21 14:00	NA	12/13/21	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	723	691	707	NA	NA	NA	7600.229784	23747.8925803793	NA	NA	8106.2265969	24591.540851092	NA	NA	8612.2234098	25469.7797890448	NA	NA
G01-0045	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	12/4/21 9:00	12/5/21 8:00	0.572	12/10/21	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	77810.66582	67069.56826	72440.11704	168479.895870964	145222.685829414	156851.290850189	78605.672564	51422.0041493077	179366.775704983	131548.244776766	76870.051364	52010.722877369	175129.031143046	131688.373806107	75134.430164	56540.0386618614	170891.286581109	140093.291265327
E01-0063	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	2/14/22 9:15	2/15/22 9:15	2.368	2/17/22	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	468548.1352	546191.7901	507369.96265	4199995.61403488	4895981.75833666	4547988.68618577	361108.79926	184539.219763494	3807297.04974078	1346668.26379972	358033.81338	170415.778138577	3780610.8509736	975329.262256345	354958.8275	197866.819688345	3753924.65220642	1349775.32676176
A03-0090	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	11/10/21 6:00	11/10/21 14:00	NA	11/12/21	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	695	125	410	NA	NA	NA	58357.6776338	219249.330683607	NA	NA	56789.3718772	217092.225287019	NA	NA	55221.0661206	214981.241254659	NA	NA
P01-0006	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	2/23/22 9:15	2/24/22 9:15	0.396	3/2/22	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	57535.54747	57535.54747	57535.54747	86247.0721523714	86247.0721523714	86247.0721523714	110529.1812322	316806.723295607	108891.550716326	268174.175126084	110453.4871431	319798.217761365	108844.389496182	271346.595698549	110377.793054	322873.318629718	108797.228276038	274651.030840247
A02-0323	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	2/7/22 9:00	2/9/22 8:41	NA	2/14/22	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	15499.91263	10332.63842	12916.275525	NA	NA	NA	62658.1366836	173501.227707763	NA	NA	46852.3813298	110961.128713419	NA	NA	31046.625976	49638.1117101549	NA	NA
A02-0242	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	12/1/21 9:00	12/3/21 9:00	NA	12/1/21	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2507.20928	7522.077737	5014.6435085	NA	NA	NA	3806.8046886	5872.71733375974	NA	NA	7174.332018	11122.3582382726	NA	NA	10541.8593474	18247.5994293695	NA	NA
N03-0002	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	3/17/22 7:30	3/18/22 7:30	0.666	3/23/22	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	30163.19957	43576.0358	36869.617685	76043.9314713263	109858.805677334	92951.3685743299	14305.7543094	20962.0545177851	37973.7901306507	51335.9733959579	14361.768098	25160.8470975394	38057.2646689259	62063.1425103395	14417.7818866	30796.1251758582	38140.7392072012	76365.1573702546
A02-0367	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	2/21/22 9:00	2/23/22 9:00	NA	2/23/22	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8691.479797	2567	5629.2398985	NA	NA	NA	32554.5496174	45297.0075377884	NA	NA	28217.7213617	46241.300110317	NA	NA	23880.893106	48736.5698538726	NA	NA
H01-0203	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	4/28/22 8:00	4/29/22 8:00	1.8	5/11/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24798.81294	17711.94035	21255.376645	168972.61408417	120684.521016528	144828.567550349	23005.4969526	32578.8813455987	158693.405477278	219870.260760619	16890.3555785	24859.2693782809	116374.831106974	167633.715260935	10775.2142044	18279.6072353162	74056.2567366692	123651.787558268
B01-0105	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	3/28/22 7:00	3/29/22 7:00	8.633	3/30/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7177.286558	3588.489597	5382.8880775	234549.737948076	117269.846731644	175909.79233986	6852.221908	1962.53467977716	197430.261829983	137845.977385593	5736.2559289	4381.22838409161	176406.411394405	181226.424172541	4620.2899498	6961.52475707719	155382.560958826	246653.771815955
