Asset Tag ID,Site,Location,Category,Department,Sample Collection Method,Sample Collection By,Sample Retrieved Date/Time,Sample Collection Start,Sample Collection End,Sample Received By,Sample Received Date,Comments,Sample QC Check,Sample Flow (MGD),Event Type
A01-1406,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,11/14/2025 12:00 AM,11/13/2025 12:00 AM,11/14/2025 12:00 AM,LS,11/20/2025,,Pass,7.4,Routine Surveillance
A01-1405,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,11/13/2025 12:00 AM,11/12/2025 12:00 AM,11/13/2025 12:00 AM,LS,11/20/2025,,Pass,7.3,Routine Surveillance
A01-1404,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,11/11/2025 12:00 AM,11/10/2025 12:00 AM,11/11/2025 12:00 AM,LS,11/13/2025,,Pass,7.6,Routine Surveillance
A01-1403,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,11/10/2025 12:00 AM,11/09/2025 12:00 AM,11/10/2025 12:00 AM,LS,11/13/2025,,Pass,7.7,Routine Surveillance
A01-1402,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,11/09/2025 12:00 AM,11/08/2025 12:00 AM,11/09/2025 12:00 AM,LS,11/13/2025,,Pass,7.5,Routine Surveillance
A01-1401,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,11/08/2025 12:00 AM,11/07/2025 12:00 AM,11/08/2025 12:00 AM,LS,11/13/2025,,Pass,8.4,Routine Surveillance
A01-1400,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,11/06/2025 12:00 AM,11/05/2025 12:00 AM,11/06/2025 12:00 AM,LS,11/13/2025,,Pass,7.2,Routine Surveillance
A01-1399,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,11/05/2025 12:00 AM,11/04/2025 12:00 AM,11/05/2025 12:00 AM,LS,11/13/2025,,Pass,7.1,Routine Surveillance
A01-1398,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,11/04/2025 12:00 AM,11/03/2025 12:00 AM,11/04/2025 12:00 AM,LS,11/13/2025,,Pass,7.3,Routine Surveillance
A01-1397,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,11/03/2025 12:00 AM,11/02/2025 12:00 AM,11/03/2025 12:00 AM,LS,11/13/2025,,Pass,7.4,Routine Surveillance
A01-1396,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,11/02/2025 12:00 AM,11/01/2025 12:00 AM,11/02/2025 12:00 AM,LS,11/06/2025,,Pass,7.6,Routine Surveillance
A01-1395,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,11/01/2025 12:00 AM,10/31/2025 12:00 AM,11/01/2025 12:00 AM,LS,11/06/2025,,Pass,8,Routine Surveillance
A01-1394,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/30/2025 12:00 AM,10/29/2025 12:00 AM,10/30/2025 12:00 AM,LS,11/06/2025,,Pass,13.4,Routine Surveillance
A01-1393,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/29/2025 12:00 AM,10/28/2025 12:00 AM,10/29/2025 12:00 AM,LS,11/06/2025,,Pass,7.4,Routine Surveillance
A01-1392,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/28/2025 12:00 AM,10/27/2025 12:00 AM,10/28/2025 12:00 AM,AJ,10/30/2025,,Pass,6.9,Routine Surveillance
A01-1389,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/27/2025 12:00 AM,10/26/2025 12:00 AM,10/27/2025 12:00 AM,AJ,10/30/2025,,Pass,7.2,Routine Surveillance
A01-1388,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/26/2025 12:00 AM,10/25/2025 12:00 AM,10/26/2025 12:00 AM,AJ,10/30/2025,,Pass,7.2,Routine Surveillance
A01-1387,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/25/2025 12:00 AM,10/24/2025 12:00 AM,10/25/2025 12:00 AM,AJ,10/30/2025,,Pass,7.1,Routine Surveillance
A01-1386,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/23/2025 12:00 AM,10/22/2025 12:00 AM,10/23/2025 12:00 AM,AJ,10/30/2025,,Pass,8.2,Routine Surveillance
A01-1385,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/22/2025 12:00 AM,10/21/2025 12:00 AM,10/22/2025 12:00 AM,AJ,10/30/2025,,Pass,9.6,Routine Surveillance
A01-1384,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/21/2025 12:00 AM,10/20/2025 12:00 AM,10/21/2025 12:00 AM,LS,10/23/2025,,Pass,9.4,Routine Surveillance
A01-1383,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/20/2025 12:00 AM,10/19/2025 12:00 AM,10/20/2025 12:00 AM,LS,10/23/2025,,Pass,11.2,Routine Surveillance
A01-1382,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/19/2025 12:00 AM,10/18/2025 12:00 AM,10/19/2025 12:00 AM,LS,10/23/2025,,Pass,10.2,Routine Surveillance
A01-1381,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/18/2025 12:00 AM,10/17/2025 12:00 AM,10/18/2025 12:00 AM,LS,10/23/2025,,Pass,6.8,Routine Surveillance
A01-1380,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/16/2025 12:00 AM,10/15/2025 12:00 AM,10/16/2025 12:00 AM,LS,10/23/2025,,Pass,7.4,Routine Surveillance
A01-1379,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/15/2025 12:00 AM,10/14/2025 12:00 AM,10/15/2025 12:00 AM,LS,10/23/2025,,Pass,8,Routine Surveillance
A01-1378,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/14/2025 12:00 AM,10/13/2025 12:00 AM,10/14/2025 12:00 AM,LS,10/16/2025,,Pass,8,Routine Surveillance
A01-1377,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/13/2025 12:00 AM,10/12/2025 12:00 AM,10/13/2025 12:00 AM,LS,10/16/2025,,Pass,8,Routine Surveillance
A01-1376,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/12/2025 12:00 AM,10/11/2025 12:00 AM,10/12/2025 12:00 AM,LS,10/16/2025,,Pass,8,Routine Surveillance
A01-1375,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/11/2025 12:00 AM,10/10/2025 12:00 AM,10/11/2025 12:00 AM,LS,10/16/2025,,Pass,7.8,Routine Surveillance
A01-1374,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/09/2025 12:00 AM,10/08/2025 12:00 AM,10/09/2025 12:00 AM,LS,10/16/2025,,Pass,9.1,Routine Surveillance
A01-1373,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/08/2025 12:00 AM,10/07/2025 12:00 AM,10/08/2025 12:00 AM,LS,10/16/2025,,Pass,11.7,Routine Surveillance
A01-1372,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/07/2025 12:00 AM,10/06/2025 12:00 AM,10/07/2025 12:00 AM,LS,10/09/2025,,Pass,11.5,Routine Surveillance
A01-1371,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/06/2025 12:00 AM,10/05/2025 12:00 AM,10/06/2025 12:00 AM,LS,10/09/2025,,Pass,8.1,Routine Surveillance
A01-1370,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/05/2025 12:00 AM,10/04/2025 12:00 AM,10/05/2025 12:00 AM,LS,10/09/2025,,Pass,7.2,Routine Surveillance
A01-1369,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/04/2025 12:00 AM,10/03/2025 12:00 AM,10/04/2025 12:00 AM,LS,10/09/2025,,Pass,7.4,Routine Surveillance
A01-1368,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/03/2025 12:00 AM,10/02/2025 12:00 AM,10/03/2025 12:00 AM,LS,10/09/2025,,Pass,8.1,Routine Surveillance
A01-1367,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,10/02/2025 12:00 AM,10/01/2025 12:00 AM,10/02/2025 12:00 AM,LS,10/09/2025,,Pass,8.1,Routine Surveillance
A01-1366,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/30/2025 12:00 AM,09/29/2025 12:00 AM,09/30/2025 12:00 AM,LS,10/02/2025,,Pass,8.6,Routine Surveillance
A01-1365,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/29/2025 12:00 AM,09/28/2025 12:00 AM,09/29/2025 12:00 AM,LS,10/02/2025,,Pass,8.7,Routine Surveillance
A01-1364,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/28/2025 12:00 AM,09/27/2025 12:00 AM,09/28/2025 12:00 AM,LS,10/02/2025,,Pass,8.6,Routine Surveillance
A01-1363,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/27/2025 12:00 AM,09/26/2025 12:00 AM,09/27/2025 12:00 AM,LS,10/02/2025,,Pass,9.7,Routine Surveillance
A01-1362,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/25/2025 12:00 AM,09/24/2025 12:00 AM,09/25/2025 12:00 AM,LS,10/02/2025,,Pass,17.1,Routine Surveillance
A01-1361,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/24/2025 12:00 AM,09/23/2025 12:00 AM,09/24/2025 12:00 AM,LS,10/02/2025,,Pass,9.6,Mass-Gathering Event
A01-1360,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/22/2025 12:00 AM,09/21/2025 12:00 AM,09/22/2025 12:00 AM,LS,09/25/2025,,Pass,7.9,Routine Surveillance
A01-1359,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/23/2025 12:00 AM,09/22/2025 12:00 AM,09/23/2025 12:00 AM,LS,09/25/2025,,Pass,8.5,Routine Surveillance
A01-1358,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/20/2025 12:00 AM,09/19/2025 12:00 AM,09/20/2025 12:00 AM,LS,09/25/2025,Effluent sample did not take. Should be fixed for next time ,Pass,8.5,Routine Surveillance
A01-1357,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/18/2025 12:00 AM,09/17/2025 12:00 AM,09/18/2025 12:00 AM,LS,09/25/2025,,Pass,7.5,Routine Surveillance
A01-1356,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/17/2025 12:00 AM,09/16/2025 12:00 AM,09/17/2025 12:00 AM,LS,09/25/2025,,Pass,7.9,Routine Surveillance
A01-1355,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/16/2025 12:00 AM,09/15/2025 12:00 AM,09/16/2025 12:00 AM,LS,09/18/2025,,Pass,7.4,Routine Surveillance
A01-1354,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/14/2025 12:00 AM,09/13/2025 12:00 AM,09/14/2025 12:00 AM,LS,09/18/2025,,Pass,7.2,Routine Surveillance
A01-1353,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/13/2025 12:00 AM,09/13/2025 12:00 AM,09/12/2025 12:00 AM,LS,09/18/2025,,Pass,6.9,Routine Surveillance
A01-1352,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/15/2025 12:00 AM,09/14/2025 12:00 AM,09/15/2025 12:00 AM,LS,09/18/2025,,Pass,7.4,Routine Surveillance
A01-1351,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/11/2025 12:00 AM,09/10/2025 12:00 AM,09/11/2025 12:00 AM,LS,09/18/2025,,Pass,7.2,Routine Surveillance
A01-1350,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/10/2025 12:00 AM,09/09/2025 12:00 AM,09/10/2025 12:00 AM,LS,09/18/2025,,Pass,7.4,Routine Surveillance
A01-1349,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/09/2025 12:00 AM,09/08/2025 12:00 AM,09/09/2025 12:00 AM,LS,09/11/2025,,Pass,7.2,Routine Surveillance
A01-1348,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/08/2025 12:00 AM,09/07/2025 12:00 AM,09/08/2025 12:00 AM,LS,09/11/2025,,Pass,7.2,Routine Surveillance
A01-1347,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/07/2025 12:00 AM,09/06/2025 12:00 AM,09/07/2025 12:00 AM,LS,09/11/2025,,Pass,6.9,Routine Surveillance
A01-1346,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/04/2025 12:00 AM,09/03/2025 12:00 AM,09/04/2025 12:00 AM,LS,09/11/2025,,Pass,8.7,Routine Surveillance
A01-1345,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/01/2025 12:00 AM,08/31/2025 12:00 AM,09/01/2025 12:00 AM,AJ,09/04/2025,,Pass,7.0,Routine Surveillance
A01-1344,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/03/2025 12:00 AM,09/02/2025 12:00 AM,09/03/2025 12:00 AM,LS,09/11/2025,,Pass,7.2,Routine Surveillance
A01-1343,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,09/02/2025 12:00 AM,09/01/2025 12:00 AM,09/02/2025 12:00 AM,AJ,09/04/2025,,Pass,7.3,Routine Surveillance
A01-1342,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/28/2025 12:00 AM,08/27/2025 12:00 AM,08/28/2025 12:00 AM,AJ,09/04/2025,,Pass,7.1,Routine Surveillance
A01-1341,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/27/2025 12:00 AM,08/26/2025 12:00 AM,08/27/2025 12:00 AM,AJ,09/04/2025,,Pass,7.5,Routine Surveillance
A01-1340,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/26/2025 12:00 AM,08/25/2025 12:00 AM,08/26/2025 12:00 AM,AJ,08/28/2025,,Pass,8.1,Routine Surveillance
A01-1336,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/25/2025 12:00 AM,08/24/2025 12:00 AM,08/25/2025 12:00 AM,AJ,08/28/2025,,Pass,8.9,Routine Surveillance
A01-1335,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/24/2025 12:00 AM,08/23/2025 12:00 AM,08/24/2025 12:00 AM,AJ,08/28/2025,,Pass,8.4,Routine Surveillance
A01-1334,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/23/2025 12:00 AM,08/22/2025 12:00 AM,08/23/2025 12:00 AM,AJ,08/28/2025,,Pass,7.6,Routine Surveillance
A01-1333,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/21/2025 12:00 AM,08/20/2025 12:00 AM,08/21/2025 12:00 AM,AJ,08/28/2025,,Pass,10.1,Routine Surveillance
A01-1332,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/20/2025 12:00 AM,08/19/2025 12:00 AM,08/20/2025 12:00 AM,AJ,08/28/2025,,Pass,8.3,Routine Surveillance
A01-1331,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/19/2025 12:00 AM,08/18/2025 12:00 AM,08/19/2025 12:00 AM,AJ,08/21/2025,,Pass,8.3,Routine Surveillance
A01-1330,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/18/2025 12:00 AM,08/17/2025 12:00 AM,08/18/2025 12:00 AM,AJ,08/21/2025,,Pass,8.6,Routine Surveillance
A01-1329,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/17/2025 12:00 AM,08/16/2025 12:00 AM,08/17/2025 12:00 AM,AJ,08/21/2025,,Pass,9.8,Routine Surveillance
A01-1328,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/16/2025 12:00 AM,08/15/2025 12:00 AM,08/16/2025 12:00 AM,AJ,08/21/2025,,Pass,8.5,Routine Surveillance
A01-1327,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/14/2025 12:00 AM,08/13/2025 12:00 AM,08/14/2025 12:00 AM,AJ,08/21/2025,,Pass,10.9,Routine Surveillance
A01-1326,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/13/2025 12:00 AM,08/12/2025 12:00 AM,08/13/2025 12:00 AM,AJ,08/21/2025,,Pass,12.7,Routine Surveillance
A01-1325,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/12/2025 12:00 AM,08/11/2025 12:00 AM,08/12/2025 12:00 AM,AJ,08/14/2025,,Pass,7.5,Routine Surveillance
A01-1324,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/11/2025 12:00 AM,08/10/2025 12:00 AM,08/11/2025 12:00 AM,AJ,08/14/2025,,Pass,7.3,Routine Surveillance
A01-1323,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/10/2025 12:00 AM,08/09/2025 12:00 AM,08/10/2025 12:00 AM,AJ,08/14/2025,,Pass,7.3,Routine Surveillance
A01-1322,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/09/2025 12:00 AM,08/08/2025 12:00 AM,08/09/2025 12:00 AM,AJ,08/14/2025,,Pass,7.0,Routine Surveillance
A01-1321,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/07/2025 12:00 AM,08/06/2025 12:00 AM,08/07/2025 12:00 AM,AJ,08/14/2025,,Pass,7.9,Routine Surveillance
A01-1320,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/06/2025 12:00 AM,08/05/2025 12:00 AM,08/06/2025 12:00 AM,AJ,08/14/2025,,Pass,7.9,Routine Surveillance
A01-1319,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/06/2025 12:00 AM,08/05/2025 12:00 AM,08/06/2025 12:00 AM,ID,08/06/2025,,Pass,8.3,Routine Surveillance
A01-1318,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/05/2025 12:00 AM,08/04/2025 12:00 AM,08/05/2025 12:00 AM,ID,08/06/2025,,Pass,9.0,Routine Surveillance
A01-1317,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/04/2025 12:00 AM,08/03/2025 12:00 AM,08/04/2025 12:00 AM,ID,08/06/2025,,Pass,8.4,Routine Surveillance
A01-1316,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/03/2025 12:00 AM,08/02/2025 12:00 AM,08/03/2025 12:00 AM,ID,08/06/2025,,Pass,9.2,Routine Surveillance
A01-1315,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,08/01/2025 12:00 AM,07/31/2025 12:00 AM,08/01/2025 12:00 AM,ID,08/06/2025,,Pass,12.8,Routine Surveillance
A01-1314,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/31/2025 12:00 AM,07/30/2025 12:00 AM,07/31/2025 12:00 AM,ID,08/06/2025,,Pass,11.3,Routine Surveillance
A01-1313,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/29/2025 12:00 AM,07/28/2025 12:00 AM,07/29/2025 12:00 AM,AJ,07/31/2025,,Pass,11.1,Routine Surveillance
A01-1312,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/28/2025 12:00 AM,07/27/2025 12:00 AM,07/28/2025 12:00 AM,AJ,07/31/2025,,Pass,11.8,Routine Surveillance
A01-1310,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/27/2025 12:00 AM,07/26/2025 12:00 AM,07/27/2025 12:00 AM,AJ,07/31/2025,,Pass,12.3,Routine Surveillance
A01-1309,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/26/2025 12:00 AM,07/25/2025 12:00 AM,07/26/2025 12:00 AM,AJ,07/31/2025,,Pass,9.8,Routine Surveillance
A01-1308,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/25/2025 12:00 AM,07/24/2025 12:00 AM,07/25/2025 12:00 AM,ID,07/28/2025,,Pass,7.9,Routine Surveillance
A01-1307,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/24/2025 12:00 AM,07/23/2025 12:00 AM,07/24/2025 12:00 AM,ID,07/28/2025,,Pass,8.4,Routine Surveillance
A01-1304,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/23/2025 12:00 AM,07/22/2025 12:00 AM,07/23/2025 12:00 AM,ID,07/28/2025,,Pass,8.2,Routine Surveillance
A01-1303,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/22/2025 12:00 AM,07/21/2025 12:00 AM,07/22/2025 12:00 AM,ID,07/28/2025,,Pass,9.8,Routine Surveillance
A01-1302,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/20/2025 12:00 AM,07/19/2025 12:00 AM,07/20/2025 12:00 AM,AJ,07/22/2025,,Pass,10.2,Routine Surveillance
A01-1301,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/19/2025 12:00 AM,07/18/2025 12:00 AM,07/19/2025 12:00 AM,AJ,07/22/2025,,Pass,9.5,Routine Surveillance
A01-1300,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/17/2025 12:00 AM,07/16/2025 12:00 AM,07/17/2025 12:00 AM,AJ,07/22/2025,,Pass,9.7,Routine Surveillance
A01-1299,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/16/2025 12:00 AM,07/15/2025 12:00 AM,07/16/2025 12:00 AM,AJ,07/22/2025,,Pass,8.3,Routine Surveillance
A01-1298,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/15/2025 12:00 AM,07/14/2025 12:00 AM,07/15/2025 12:00 AM,BB,07/17/2025,,Pass,8.3,Routine Surveillance
A01-1297,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/14/2025 12:00 AM,07/13/2025 12:00 AM,07/14/2025 12:00 AM,BB,07/17/2025,,Pass,8.2,Routine Surveillance
A01-1296,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/13/2025 12:00 AM,07/12/2025 12:00 AM,07/13/2025 12:00 AM,BB,07/17/2025,,Pass,7.2,Routine Surveillance
A01-1295,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/12/2025 12:00 AM,07/11/2025 12:00 AM,07/12/2025 12:00 AM,BB,07/17/2025,,Pass,8.1,Routine Surveillance
A01-1294,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/11/2025 12:00 AM,07/09/2025 12:00 AM,07/10/2025 12:00 AM,BB,07/16/2025,,Pass,8.8,Routine Surveillance
A01-1293,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/10/2025 12:00 AM,07/08/2025 12:00 AM,07/09/2025 12:00 AM,BB,07/16/2025,,Pass,8.6,Routine Surveillance
A01-1292,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/08/2025 12:00 AM,07/07/2025 12:00 AM,07/08/2025 12:00 AM,BB,07/16/2025,,Pass,8.1,Routine Surveillance
A01-1291,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/07/2025 12:00 AM,07/06/2025 12:00 AM,07/07/2025 12:00 AM,BB,07/16/2025,,Pass,7.2,Routine Surveillance
A01-1290,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/06/2025 12:00 AM,07/05/2025 12:00 AM,07/06/2025 12:00 AM,AJ,07/09/2025,,Pass,6.5,Routine Surveillance
A01-1289,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/05/2025 12:00 AM,07/04/2025 12:00 AM,07/05/2025 12:00 AM,AJ,07/09/2025,,Pass,6.1,Routine Surveillance
A01-1288,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/03/2025 12:00 AM,07/02/2025 12:00 AM,07/03/2025 12:00 AM,AJ,07/09/2025,,Pass,8.8,Routine Surveillance
A01-1287,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/02/2025 12:00 AM,07/01/2025 12:00 AM,07/02/2025 12:00 AM,AJ,07/09/2025,,Pass,11.2,Routine Surveillance
A01-1286,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,07/01/2025 12:00 AM,06/30/2025 12:00 AM,07/01/2025 12:00 AM,AJ,07/02/2025,,Pass,12.7,Routine Surveillance
A01-1285,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/30/2025 12:00 AM,06/29/2025 12:00 AM,06/30/2025 12:00 AM,AJ,07/02/2025,,Pass,8.2,Routine Surveillance
A01-1284,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/29/2025 12:00 AM,06/28/2025 12:00 AM,06/29/2025 12:00 AM,AJ,07/02/2025,,Pass,8.0,Routine Surveillance
A01-1283,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/28/2025 12:00 AM,06/27/2025 12:00 AM,06/28/2025 12:00 AM,AJ,07/02/2025,,Pass,10.2,Routine Surveillance
A01-1282,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/26/2025 12:00 AM,06/25/2025 12:00 AM,06/26/2025 12:00 AM,AJ,07/02/2025,,Pass,7.9,Routine Surveillance
A01-1281,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/25/2025 12:00 AM,06/24/2025 12:00 AM,06/25/2025 12:00 AM,AJ,07/02/2025,,Pass,6.9,Routine Surveillance
A01-1280,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/24/2025 12:00 AM,06/23/2025 12:00 AM,06/24/2025 12:00 AM,AJ,06/26/2025,,Pass,6.9,Routine Surveillance
A01-1279,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/23/2025 12:00 AM,06/22/2025 12:00 AM,06/23/2025 12:00 AM,AJ,06/26/2025,,Pass,7.9,Routine Surveillance
A01-1278,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/22/2025 12:00 AM,06/21/2025 12:00 AM,06/22/2025 12:00 AM,AJ,06/26/2025,,Pass,8.5,Routine Surveillance
A01-1277,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/21/2025 12:00 AM,06/20/2025 12:00 AM,06/21/2025 12:00 AM,AJ,06/26/2025,,Pass,9.1,Routine Surveillance
A01-1276,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/19/2025 12:00 AM,06/18/2025 12:00 AM,06/19/2025 12:00 AM,AJ,06/26/2025,,Pass,15.0,Routine Surveillance
A01-1275,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/18/2025 12:00 AM,06/17/2025 12:00 AM,06/18/2025 12:00 AM,AJ,06/26/2025,,Pass,15.1,Routine Surveillance
A01-1274,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/17/2025 12:00 AM,06/16/2025 12:00 AM,06/17/2025 12:00 AM,AJ,06/26/2025,,Pass,13.6,Routine Surveillance
A01-1273,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/16/2025 12:00 AM,06/15/2025 12:00 AM,06/16/2025 12:00 AM,AJ,06/19/2025,,Pass,16.3,Routine Surveillance
A01-1272,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/15/2025 12:00 AM,06/14/2025 12:00 AM,06/15/2025 12:00 AM,AJ,06/19/2025,,Pass,16.7,Routine Surveillance
A01-1271,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/14/2025 12:00 AM,06/13/2025 12:00 AM,06/14/2025 12:00 AM,AJ,06/19/2025,,Pass,13.6,Routine Surveillance
A01-1270,Monongalia,StarCityWWTP-01,Sample,WWTP,Composite,,06/12/2025 12:00 AM,06/11/2025 12:00 AM,06/12/2025 12:00 AM,AJ,06/19/2025,,Pass,10.4,Routine Surveillance
