Sample ID	Assay Accepted Droplets	Assay Amplification Method	Assay Control, Internal	Assay Control, Internal Concentration (CN/Rxn)	Assay Control, Internal Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Result (CN/L)	Assay Control, Process Spike-In (CN/L)	Assay Date	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Name	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Assay Type	Assay Volume (mL)	Comments	Concentration Date	Concentration Input Volume (mL)	Concentration Lot ID	Concentration Machine	Concentration Method	Concentration Output Volume (mL)	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Created by	Date Added to Database	Date Created	Department	Description	Extraction Date	Extraction Input Volume (mL)	Extraction Lot ID	Extraction Machine	Extraction Method	Extraction Output Volume (mL)	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Location	QC Check, Sample	Sample Collection By	Sample Collection Date/Time	Sample Collection Method	Sample Composite End	Sample Composite Start	Sample Received By	Sample Received Date	Sample pH (Lab)	Site	Status	Volume Tested (mL)
A02-0066	14107	OneStep RT-ddPCR	Human RNase P	48.27194691	51288.94359						Manual	DQ	XXXXXX	QX One	BRSV Triplex	H3	AP000000	C03	JL	SARS-CoV-2 N1	1.506840289	0	3138.026123	1601.017807	SARS-CoV-2 N2	10.55012584	0	3336.080627	11209.5087																																					0.005		9/2/21	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	D01	JL				WVU Morgantown		9/2/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	H3	EP0007	B07	JL		Pass	EL	9/1/21 9:08	Grab			JL	9/1/21	7.36	Evansdale-01		
A01-0003	19784	OneStep RT-ddPCR	Human RNase P	32.13344097	34141.78103	None				8/16/21	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A02	JL	SARS-CoV-2 N1	23.7983346	0	1714.019012	25285.73	SARS-CoV-2 N2	30.94253302	0	1783.141785	32876.44184	None																																				0.005	NaN	8/16/21	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	A02	JL	Josh Lambert		8/16/21 13:05	Monongalia County	Star City	8/16/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A02	JL	NaN	Pass	GG	8/11/21 23:55	Composite	8/11/21 23:55	8/11/21 0:00	Josh Lambert	8/13/21	6.87	StarCityWWTP-01		10
A0023	12579	OneStep RT-ddPCR	Human RNase P		24684					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				49394.4	SARS-CoV-2 N2				29647.2																																				CDC N1/N2/RP Triplex	0.005		12/4/20 17:00	100				4.4				MS	Timothy Driscoll	12/7/20 15:15	12/7/20 15:15	Monongalia County	A0023	12/7/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	11/22/20 0:00	Composite	11/22/20 23:59	11/22/20 0:00	TD	11/30/20		StarCityWWTP-01	Available	
A1000	13784	OneStep RT-ddPCR	Human RNase P		40980					3/16/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				0	SARS-CoV-2 N2				20490																																				CDC N1/N2/RP Triplex	0.005		3/12/21 11:00	100				5				AHT	Mathilda Santee	3/12/21 10:59	3/12/21 10:59	Monongalia County	A1000	3/15/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AHT		Pass	EL	3/7/21 12:00	Composite	3/7/21 12:00	3/7/21 12:00	MVS	3/12/21		StarCityWWTP-01	Available	
A0435	11235	OneStep RT-ddPCR	Human RNase P		50280					3/15/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				5016	SARS-CoV-2 N2				10056																																				CDC N1/N2/RP Triplex	0.005			100				4					Mathilda Santee	3/8/21 10:54	3/8/21 10:54	Monongalia County	A0435		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	EL	3/3/21 12:00	Composite	3/3/21 12:00	3/3/21 12:00				StarCityWWTP-01	Available	
A0248	13948	OneStep RT-ddPCR	Human RNase P		4056					11/17/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				85080	SARS-CoV-2 N2				109416																																				CDC N1/N2/RP Triplex	0.005		11/13/20 16:30	100				4				MS	Timothy Driscoll	11/13/20 22:10	11/13/20 22:10	Monongalia County	A0248	11/17/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	11/10/20 0:00	Composite	11/10/20 23:59	11/10/20 0:00	TD	11/13/20		StarCityWWTP-01	Available	
A1052	13896	OneStep RT-ddPCR		76.32		BRSV		181260												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	1.69			4013.75																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.80				Josh Lambert		7/8/21 11:19	Monongalia County	A1052	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	5/19/21 23:55	Composite	5/19/21 23:55	5/19/21 0:00	JL	5/21/21	6.8	StarCityWWTP-01	Available	
A02-0041	15702	OneStep RT-ddPCR	Human RNase P	14.67508674	15592.27966	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	L7	AP0004	G02	JL	SARS-CoV-2 N1	50.34184933	-20	2835.271912	53488.21491	SARS-CoV-2 N2	54.5404768	-20	3151.898499	57949.2566																																					0.005		8/25/21	10	NT04155	Kookaburra	Nanotrap	0.425		CP0004	B01	JL				WVU Morgantown		8/25/21	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	L7	EP0004	A07	JL		Pass	EL	8/25/21 9:48	Composite	8/23/21 9:48	8/25/21 9:48	JL	8/25/21	7.22	OaklandE-02		
A0028	10501	OneStep RT-ddPCR	Human RNase P		9676.8					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				9676.8	SARS-CoV-2 N2				9676.8																																				CDC N1/N2/RP Triplex	0.005		12/4/20 17:00	100				3.6				MS	Timothy Driscoll	12/7/20 15:15	12/7/20 15:15	Monongalia County	A0028	12/7/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	11/26/20 0:00	Composite	11/26/20 23:59	11/26/20 0:00	TD	11/30/20		StarCityWWTP-01	Available	
A1013	12334	OneStep RT-ddPCR	Human RNase P		64128					3/30/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				9168	SARS-CoV-2 N2				9168																																				CDC N1/N2/RP Triplex	0.005		3/26/21 11:00	100				4				MVS	Mathilda Santee	3/26/21 10:53	3/26/21 10:53	Monongalia County	A1013	3/29/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	3/26/21 10:53	Composite	3/23/21 12:00	3/23/21 12:00	MVS	3/26/21		StarCityWWTP-01	Available	
A0021	14612	OneStep RT-ddPCR	Human RNase P		88968					11/20/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				19320	SARS-CoV-2 N2				19320																																				CDC N1/N2/RP Triplex	0.005		11/19/20 17:00	100				4				MS	Timothy Driscoll	11/19/20 19:24	11/19/20 19:24	Monongalia County	A0021	11/20/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	11/18/20 0:00	Composite	11/18/20 23:59	11/18/20 0:00	TD	11/19/20		StarCityWWTP-01	Available	
A1094	12740	OneStep RT-ddPCR		90.67		BRSV		215341.25												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005			10				0.95					Josh Lambert		7/9/21 12:23	Monongalia County	A1094		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/18/21 23:55	Composite	7/18/21 23:55	7/18/21 0:00	JL			StarCityWWTP-01	Available	
A02-0089	14167	OneStep RT-ddPCR	Human RNase P	114.8793602	122059.3202	None				9/9/21	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	L4	AP0007	B04	JL	SARS-CoV-2 N1	149.9542713	0	1303.838043	159326.4133	SARS-CoV-2 N2	68.19400787	0	1366.207123	72456.13337																																					0.005		9/8/21	10	NT04155	Halcyon	Nanotrap	0.425		CP0010	A04	JL				WVU Morgantown		9/8/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	L4	EP0010	A04	JL		Pass	EL	9/8/21 9:55	Composite	9/8/21 8:48	9/6/21 8:48	JL	9/8/21	7.26	NorthHighSt-02 (MUB)		
A1082	11677	OneStep RT-ddPCR		115.14		BRSV		273457.5												SARS-CoV-2 N1	2.02			4797.5	SARS-CoV-2 N2	2.02			4797.5																																				N1/N2/BRSV Triplex	0.005		7/9/21	10				0.95	pH - 6.47				Josh Lambert		7/9/21 12:15	Monongalia County	A1082	7/9/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/30/21 23:55	Composite	6/30/21 23:55	6/30/21 0:00	JL	7/9/21	6.47	StarCityWWTP-01	Available	
A0229	13863	OneStep RT-ddPCR	Human RNase P		0					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				61140	SARS-CoV-2 N2				50940																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				5				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0229	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/27/21 0:00	Composite	1/27/21 23:59	1/27/21 0:00	TD	1/29/21		StarCityWWTP-01	Available	
A1063	13878	OneStep RT-ddPCR		3.39		BRSV		8051.25												SARS-CoV-2 N1	1.7			4037.5	SARS-CoV-2 N2	1.7			4037.5																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 				Josh Lambert		7/8/21 11:42	Monongalia County	A1063	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/3/21 23:55	Composite	6/3/21 23:55	6/3/21 0:00	JL	6/4/21		StarCityWWTP-01	Available	
A02-0070	13720	OneStep RT-ddPCR	Human RNase P	21.51545763	22860.17373						Manual	DQ	XXXXXX	QX One	BRSV Triplex	G7	AP000000	G02	JL	SARS-CoV-2 N1	8.272762299	0	3138.026123	8789.809942	SARS-CoV-2 N2	4.963295758	0	3336.080627	5273.501743																																					0.005		9/2/21	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	C03	JL				WVU Morgantown		9/2/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G7	EP0007	B03	JL		Pass	EL	9/1/21 10:19	Composite	9/1/21 10:04	8/30/21 10:04	JL	9/1/21	7.09	HonorsSummit-01 (MUB)		
A0240	14185	OneStep RT-ddPCR	Human RNase P		11952					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				41796	SARS-CoV-2 N2				29880																																				CDC N1/N2/RP Triplex	0.005		2/22/21 0:00	100				6				AT	Timothy Driscoll	2/24/21 10:42	2/24/21 10:42	Monongalia County	A0240	2/24/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	2/11/21 8:00	Composite	2/11/21 11:55	2/11/21 12:00	TD	2/18/21		StarCityWWTP-01	Available	
A1089	13216	OneStep RT-ddPCR		96.34		BRSV		228807.5												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005			10				0.95					Josh Lambert		7/9/21 12:23	Monongalia County	A1089		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/11/21 23:55	Composite	7/11/21 23:55	7/11/21 0:00	JL			StarCityWWTP-01	Available	
A02-0105	13431	OneStep RT-ddPCR	Human RNase P	33.3091592788696	35390.981733799	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	D4	AP0008	C04	JL	SARS-CoV-2 N1	59.6392107009888	0	1320.22521972656	63366.6613698006	SARS-CoV-2 N2	57.8829622268676	0	1524.01962280273	61500.6473660468																																					0.005		2021-09-15	10	NT04155	Kookaburra	Nanotrap	0.425		CP0012	A04	JL				WVU Morgantown		2021-09-15	0.4	2105033	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	D4	EP0012	A04	JL		Pass	EL	09/15/2021 09:14 AM	Composite	09/15/2021 09:15 AM	09/13/2021 09:20 AM	JL	09/15/2021	6.82	Evansdale-01		
A0219	16477	OneStep RT-ddPCR	Human RNase P		2574					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				82332	SARS-CoV-2 N2				110664																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				3				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0219	2/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/13/21 0:00	Composite	1/13/21 23:59	1/13/21 0:00	TD	1/15/21		StarCityWWTP-01	Available	
A02-0067	9943	OneStep RT-ddPCR	Human RNase P	624.9224854	663980.1407						Manual	DQ	XXXXXX	QX One	BRSV Triplex	H4	AP000000	D03	JL	SARS-CoV-2 N1	578.3364487	0	3138.026123	614482.4767	SARS-CoV-2 N2	573.4379578	0	3336.080627	609277.8301																																					0.005		9/2/21	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	D02	JL				WVU Morgantown		9/2/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	H4	EP0007	B08	JL		Pass	EL	9/1/21 9:27	Grab			JL	9/1/21	8.64	OaklandE-02		
A1025	14133	OneStep RT-ddPCR	Human RNase P		24990						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				59970	SARS-CoV-2 N2				34980																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				5				MVS	Josh Lambert	4/9/21 12:59	4/9/21 12:59	Monongalia County	A1025	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	4/8/21 11:55	Composite	4/8/21 11:55	4/8/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
A1031	10841	OneStep RT-ddPCR	Human RNase P		32550						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				78180	SARS-CoV-2 N2				104250																																				CDC N1/N2/RP Triplex	0.005		4/23/21 11:00	100				5				MVS	Mathilda Santee	4/23/21 10:55	4/23/21 10:55	Monongalia County	A1031	4/26/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	4/23/21 10:55	Composite	4/18/21 11:59	4/18/21 12:00	MVS	4/23/21		StarCityWWTP-01	Available	
A02-0001 10K	17989	OneStep RT-ddPCR				BRSV	0	0		8/13/21	Manual	DQ	XXXXXX	QX 200	BRSV Triplex	10k	AP000000	B03	JL	SARS-CoV-2 N1	678.059082	0	2236.361694	720437.7747	SARS-CoV-2 N2	711.7389679	0	2276.707153	756222.6534																																					0.005		8/13/21	10	NT04155	Kookaburra	Nanotrap	0.425	Spike with 10K HI-SARS	CP000000	B05	JL						8/13/21	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	Spike with 10K HI-SARS	EP000000	B05	JL													
A0239	10568	OneStep RT-ddPCR	Human RNase P		13350					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				86880	SARS-CoV-2 N2				106950																																				CDC N1/N2/RP Triplex	0.005		2/22/21 0:00	100				5				AT	Timothy Driscoll	2/24/21 10:41	2/24/21 10:41	Monongalia County	A0239	2/24/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	2/10/21 8:00	Composite	2/10/21 11:55	2/10/21 12:00	TD	2/11/21		StarCityWWTP-01	Available	
A1027	12104	OneStep RT-ddPCR	Human RNase P		42000						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				9336	SARS-CoV-2 N2				4656																																				CDC N1/N2/RP Triplex	0.005		4/16/21 11:00	100				4				JL	Aiyana-Mei Tom	4/16/21 11:18	4/16/21 11:18	Monongalia County	A1027	4/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				JL		Pass	EL	4/12/21 12:00	Composite	4/13/21 12:00	4/12/21 12:00	MVS	4/16/21		StarCityWWTP-01	Available	
A1010	10115	OneStep RT-ddPCR	Human RNase P		33504					3/30/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				0	SARS-CoV-2 N2				11184																																				CDC N1/N2/RP Triplex	0.005		3/26/21 11:00	100				8				MVS	Mathilda Santee	3/26/21 10:51	3/26/21 10:51	Monongalia County	A1010	3/29/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	3/26/21 12:00	Composite	3/21/21 12:00	3/21/21 12:00	MVS	3/26/21		StarCityWWTP-01	Available	
A1061	13947	OneStep RT-ddPCR		157.42		BRSV		373872.5												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.92				Josh Lambert		7/8/21 11:39	Monongalia County	A1061	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/1/21 23:55	Composite	6/1/21 23:55	6/1/21 0:00	JL	6/4/21	6.92	StarCityWWTP-01	Available	
A1002	10921	OneStep RT-ddPCR	Human RNase P		38790					3/16/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				25860	SARS-CoV-2 N2				19380																																				CDC N1/N2/RP Triplex	0.005		3/12/21 11:00	100				5				AHT	Mathilda Santee	3/12/21 11:01	3/12/21 11:01	Monongalia County	A1002	3/15/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AHT		Pass	EL	3/9/21 12:00	Composite	3/9/21 12:00	3/9/21 12:00	MVS	3/12/21		StarCityWWTP-01	Available	
A01-0038	12980	OneStep RT-ddPCR	Human RNase P	12.6926279067993	13485.9171509743	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	G7	AP0008	E07	JL	SARS-CoV-2 N1	83.5343074798584	0	1320.22521972656	88755.2016973495	SARS-CoV-2 N2	68.9852857589722	0	1524.01962280273	73296.866118908																																					0.005		2021-09-17	10	NT04155	Halcyon	Nanotrap	0.425		CP0013	D03	JL				Monongalia County		2021-09-17	0.4	2105033	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G7	EP0012	B03	JL		Pass	GG	09/15/2021 11:55 PM	Composite	09/15/2021 11:55 PM	09/15/2021 12:00 AM	JL	09/15/2021	6.78	StarCityWWTP-01		
A03-0001	9930	OneStep RT-ddPCR	Human RNase P	0	0	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	E1	AP0008	F02	JL	SARS-CoV-2 N1	0	0	1320.22521972656	0	SARS-CoV-2 N2	0	0	1524.01962280273	0																																					0.005		2021-09-15	10	NT04155	Kookaburra	Nanotrap	0.425		CP0012	B03	JL				Monongalia County		2021-09-15	0.4	2105033	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	E1	EP0012	A09	JL		Pass	BL	09/14/2021 03:00 PM	Composite	09/13/2021 02:00 PM	09/13/2021 07:00 AM	jl	09/15/2021	6.23	Suncrest ES		
A02-0095	12903	OneStep RT-ddPCR	Human RNase P	25.5437183380126	27140.2007341384	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	A8	AP0008	A08	JL	SARS-CoV-2 N1	3.64740520715714	0	1320.22521972656	3875.36803260446	SARS-CoV-2 N2	7.29537606239318	0	1524.01962280273	7751.33706629275																																					0.005		2021-09-13	10	NT04155	Halcyon	Nanotrap	0.425		CP0011	B02	JL				WVU Morgantown		2021-09-13	0.4	2105033	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	A8	EP0011	A08	JL		Pass	EL	09/10/2021 09:51 AM	Composite	09/10/2021 09:51 AM	09/08/2021 09:51 AM	JL	09/13/2021	6.69	CollegePark-02		
A02-0076																																																																				9/3/21	10	NT04155	Halcyon	Nanotrap	0.425		CP0008	B02	JL				WVU Morgantown		9/3/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	I8	EP0008	A08	JL		Pass	EL	9/3/21 10:00	Grab			JL	9/3/21	7.86	Evansdale-01		
A0223	10196	OneStep RT-ddPCR	Human RNase P		11088					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				77592	SARS-CoV-2 N2				66504																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				4				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0223	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/19/21 0:00	Composite	1/19/21 23:59	1/19/21 0:00	TD	1/22/21		StarCityWWTP-01	Available	
A1017	12768	OneStep RT-ddPCR	Human RNase P		33180						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				5520	SARS-CoV-2 N2				11070																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				5				MVS	Josh Lambert	4/9/21 12:50	4/9/21 12:50	Monongalia County	A1017	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	3/29/21 11:55	Composite	3/29/21 11:55	3/29/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
A1079	12116	OneStep RT-ddPCR		79.76		BRSV		189430												SARS-CoV-2 N1	1.94			4607.5	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/9/21	10				0.95	pH - 6.41				Josh Lambert		7/9/21 12:11	Monongalia County	A1079	7/9/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/27/21 23:55	Composite	6/27/21 23:55	6/27/21 0:00	JL	7/9/21	6.41	StarCityWWTP-01	Available	
A02-0068	19573	OneStep RT-ddPCR	Human RNase P	118.1052685	125486.8478	None				9/9/21	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	H6	AP0007	B08	JL	SARS-CoV-2 N1	0	0	1303.838043	0	SARS-CoV-2 N2	1.2021669	0	1366.207123	1277.302331																																					0.005		9/2/21	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	C02	JL				WVU Morgantown		9/2/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G6	EP0007	B02	JL		Pass	EL	9/1/21 10:00	Composite	9/1/21 10:00	8/30/21 10:00	JL	9/1/21	7.22	NorthHighSt-02 (MUB)		
A1062	13954	OneStep RT-ddPCR		208.32		BRSV		494760												SARS-CoV-2 N1	1.69			4013.75	SARS-CoV-2 N2	1.69			4013.75																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 7.03				Josh Lambert		7/8/21 11:41	Monongalia County	A1062	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/2/21 23:55	Composite	6/2/21 23:55	6/2/21 0:00	JL	6/4/21	7.03	StarCityWWTP-01	Available	
A1030	11104	OneStep RT-ddPCR	Human RNase P		68688						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				7632	SARS-CoV-2 N2				0																																				CDC N1/N2/RP Triplex	0.005		4/16/21 11:00	100				6				JL	Aiyana-Mei Tom	4/16/21 11:21	4/16/21 11:21	Monongalia County	A1030	4/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				JL		Pass	EL	4/15/21 12:00	Composite	4/16/21 12:00	4/15/21 12:00	MVS	4/16/21		StarCityWWTP-01	Available	
A1080	13452	OneStep RT-ddPCR		66.56		BRSV		158080												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/9/21	10				0.95	pH - 6.40				Josh Lambert		7/9/21 12:12	Monongalia County	A1080	7/9/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/28/21 23:55	Composite	6/28/21 23:55	6/28/21 0:00	JL	7/9/21	6.4	StarCityWWTP-01	Available	
A02-0088	13784	OneStep RT-ddPCR	Human RNase P	61.53271198	65378.50648	None				9/9/21	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	L3	AP0007	B03	JL	SARS-CoV-2 N1	118.0794048	0	1303.838043	125459.3676	SARS-CoV-2 N2	32.45554447	0	1366.207123	34484.016																																					0.005		9/8/21	10	NT04155	Halcyon	Nanotrap	0.425		CP0010	A03	JL				WVU Morgantown		9/8/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	L3	EP0010	A03	JL		Pass	EL	9/8/21 9:45	Composite	9/8/21 8:38	9/6/21 8:38	JL	9/8/21	7.21	HonorsSummit-01 (MUB)		
A0103	11366	OneStep RT-ddPCR	Human RNase P		18630					11/10/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				12420	SARS-CoV-2 N2				12420																																				CDC N1/N2/RP Triplex	0.005		11/9/20 17:30	100				5				MS	Timothy Driscoll	11/9/20 16:55	11/9/20 16:55	Monongalia County	A0103	11/10/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	11/4/20 0:00	Composite	11/4/20 23:59	11/4/20 0:00	TD	11/9/20		StarCityWWTP-01	Available	
A1038	9780	OneStep RT-ddPCR	Human RNase P		38988						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				0	SARS-CoV-2 N2				4338																																				CDC N1/N2/RP Triplex	0.005		4/30/21 11:30	100				3				KED	Mathilda Santee	4/30/21 11:08	4/30/21 11:08	Monongalia County	A1038	5/3/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				KED		Pass	EL	4/30/21 11:08	Composite	4/27/21 11:59	4/27/21 12:00	MVS	4/30/21		StarCityWWTP-01	Available	
