Sample ID	Description	Category	Department	Site	Location	Sample QC Check	Status: NWSS	Status: WaTCH	Sample Collection Method	Sample Composite Start	Sample Composite End	Sample Collection Date/Time	Sample Collection By	Sample Flow (MGD)	Assay Accepted Droplets	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Spike-In (CN/L)	Assay Control, Process Result (CN/L)	Assay Control, Internal	Assay Control, Internal Result (CN/L)	Assay Control, Internal Concentration (CN/Rxn)	Concentration Input Volume (mL)	Concentration Method	Concentration Output Volume (mL)	Extraction Input Volume (mL)	Extraction Method	Extraction Output Volume (mL)	Assay Type	Assay Name	Assay Volume (mL)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Sample Received By	Sample Received Date	Sample pH (Lab)	Concentration Date	Concentration Lot ID	Concentration Machine	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Extraction Date	Extraction Lot ID	Extraction Machine	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Assay Date	Assay Amplification Method	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Comments
A1017	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	3/29/21 12:00	3/29/21 11:55	3/29/21 11:55	GG	10.313	12768	SARS-CoV-2 N1				5520	SARS-CoV-2 N2				11070					Human RNase P	33180		100	PEG Precipitation	5	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				Josh Lambert	4/9/21		4/9/21						MVS	4/12/21						MVS	4/12/21	OneStep RT-ddPCR	Manual	DQ		QX 200					
B01-0021	Sample	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	10/10/21 7:00	10/11/21 7:00	10/11/21 7:30	KM		22071	SARS-CoV-2 N1	31.97436094	0	1707.766876	33972.7585	SARS-CoV-2 N2	39.24570799	0	1836.244965	41698.56474					Human RNase P	6174.345687	5.811148882	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/13/21	6.91	10/13/21	NT04474	Halcyon		CP0024	D02	JL	10/13/21	2108255	Halcyon	D6	EP0024	B06	JL	10/14/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX One	D6	AP0013	F03	JL	
A02-0151 c	Sample	Sample	WWTP	Monongalia	NorthHighSt-02 (MUB)	Pass	Rejected: No Flow	Complete	Composite	8/9/21 9:00	8/10/21 9:00	8/10/21 10:00	EL		12328	SARS-CoV-2 N1				13752	SARS-CoV-2 N2				9168					Human RNase P	13752		100	PEG Precipitation	4	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	8/10/21	7.29	2/19/21						AT	2/24/21						AT	3/11/21	OneStep RT-ddPCR	Manual	DQ		QX 200					Was A04-0009
L01-0039	Sample	Sample	WWTP	Doddridge	WestUnionWWTP-01		Processing	Processing																																																																																																
A03-0166	Sample	Sample	K-12	Monongalia	MountainviewES-01		Processing	Processing																																																																																																
A02-0143	Sample	Sample	WVU Morgantown	Monongalia			Processing	Unknown																																																																																																
H01-0044	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Fail: Temperature Above Threshold	Rejected	Rejected	Composite	11/19/21 8:00	11/20/21 8:00	11/20/21 9:15		1.3																																																															JL	11/29/21																										
A02-0051	Sample	Sample	WVU Morgantown	Monongalia	Evansdale-01	Pass	Rejected: No Flow	Complete	Composite	8/25/21 9:32	8/27/21 9:33	8/27/21 9:32	EL		11454	SARS-CoV-2 N1	49.61313248	0	3138.026123	52713.95326	SARS-CoV-2 N2	61.07834816	0	3336.080627	64895.74492					Human RNase P	32425.17754	30.51781416	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	BRSV Triplex	0.005																																				JL	8/27/21	7.61	9/2/21	 NT04155	Kookaburra		CP0007	B02	JL	9/2/21	2102028	Halcyon	F8	EP0007	A08	JL	9/2/21	OneStep RT-ddPCR	Manual	DQ		QX One	F8	AP000000	H01	JL	
G01-0051	Sample	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Rejected: No Flow	Complete	Composite	10/11/21 9:00	10/12/21 9:00	10/12/21 9:00	GP		12773	SARS-CoV-2 N1	46.09815598	0	0	48979.29072	SARS-CoV-2 N2	31.33691549	0	0	33295.47271	None				Human RNase P	25457.25331	23.95976782	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005	Human RNase P																																			JL	10/15/21	7.24	10/15/21	NT04474	Halcyon		CP0025	A05	JL	10/15/21	2108255	Halcyon	E5	EP0025	A05	JL	12/6/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	L1	AP000024	C01	JL	
H01-0001	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Pass	Rejected: No Flow	Complete	Composite	9/27/21 8:00	9/28/21 8:00	9/28/21 8:10	DRC		9898	SARS-CoV-2 N1	154.1820621	1355.395355	0	163818.441	SARS-CoV-2 N2	85.81994057	1548.404388	0	91183.68685					Human RNase P	5355.069749	5.040065646	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/1/21		10/1/21	NT04474	Halcyon	D6	CP0019	C02	JL	10/1/21	2108052	Halcyon	D6	EP0019	B06	JL	10/5/21	OneStep RT-ddPCR	Manual	DQ	58477037	QX One	D6	AP0011	F02	JL	
K01-0005	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
A0217	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Rejected: No NTC	Complete	Composite	1/11/21 0:00	1/11/21 23:59	1/11/21 0:00	GS	7.54	15849	SARS-CoV-2 N1				129270	SARS-CoV-2 N2				142680					Human RNase P	4440		100	PEG Precipitation	5	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	1/15/21		2/5/21						MS	2/17/21						MS	2/22/21	OneStep RT-ddPCR	Manual	DQ							
K01-0050	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
A03-0098	Sample	Sample	K-12	Monongalia	SuncrestES-01	Pass	Rejected: No Flow	Complete	Composite	12/3/21 6:00	12/3/21 14:00	12/3/21 14:21	GZ																																																																AJ	12/14/21	9.02																									
C01-0004	Sample	Sample	WWTP	Ohio	WheelingWWTP-01	Pass	Processing	Complete	Composite	9/15/21 7:00	9/16/21 7:00	9/16/21 7:00	MVC		14701	SARS-CoV-2 N1	131.6109657	0	1320.22522	139836.6511	SARS-CoV-2 N2	101.0501575	0	1524.019623	107365.7924					Human RNase P	97120.58961	91.40761375	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	9/17/21	4.36	9/17/21	NT04155	Halcyon		CP0013	B04	JL	9/17/21	2105033	Halcyon	F8	EP0012	A08	JL	9/20/21	OneStep RT-ddPCR	Manual	DQ	58477037	QX 200	F8	AP0008	D08	JL	Water was very dirty with solid matter; water was colored black essentially when unsettled.
A03-0196	Sample	Sample	K-12	Monongalia	MorgantownHS-01		Processing	Processing																																																																																																
K01-0009	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
G01-0013							Processing	Complete							15259	SARS-CoV-2 N1	63.3071756362916	0	368.726463317872	112765.906602144	SARS-CoV-2 N2	57.1233654022216	0	319.80276107788	101750.994622707	None				Human RNase P	32973.2638970018	18.5113060474396	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																							2021-12-16	NT04474	Halcyon		CP0050	B03	AJ	2021-12-16	2108355	Halcyon	A8	EP0050	A08	AJ	2021-12-21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	A8	AP0028	C08	JL	
H01-0056	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01		Processing	Processing																																																																																																
G01-0001	Sample	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Processing	Complete	Composite	10/4/21 12:00	10/5/21 9:00	10/5/21 9:05	ML		8041	SARS-CoV-2 N1	794.5557404	0	2152.007294	844215.4741	SARS-CoV-2 N2	803.637619	0	2493.552246	853864.9702	None				Human RNase P	3109.259475	2.926361859	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/8/21	6.82	10/18/21	NT04474	Halcyon		CP0026	D06	JL	10/18/21	2108255	Halcyon	J2	EP0026	B10	JL	10/20/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX One	J2	AP0014	H07	JL	
A1031	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	4/18/21 12:00	4/18/21 11:59	4/23/21 10:55	EL	8.717	10841	SARS-CoV-2 N1				78180	SARS-CoV-2 N2				104250					Human RNase P	32550		100	PEG Precipitation	5	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				MVS	4/23/21		4/23/21						MVS	4/26/21						MVS	4/26/21	OneStep RT-ddPCR	Manual	DQ		QX 200					
K01-0020	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
E02-0018	G	Sample	WWTP	Mercer	AthensWWTP-01	Pass	Submitted 12-16-2021	Complete	Composite	12/7/21 8:00	12/8/21 8:00	12/8/21 8:00		0.158	10736	SARS-CoV-2 N1	54.85481262	0	721.9914246	97710.13498	SARS-CoV-2 N2	10.96073627	0	850.2881622	19523.81149					Human RNase P	15618.32065	8.768180013	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				JL	12/10/21	7.07	12/10/21	NT04474	Halcyon		CP0047	D01	AJ	12/10/21	2108255	Halcyon	G3	EP0047	C03	AJ	12/14/21	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	G3	AP0027	E03	JL	
H01-0024	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Pass	Processing	Confirming	Composite	10/16/21 8:00	10/17/21 8:00	10/17/21 8:15	DRC			SARS-CoV-2 N1					SARS-CoV-2 N2					None				Human RNase P			10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/25/21	7.08	10/25/21	NT04474	Halcyon		CP0028	D02	JL	10/25/21	2108255	Halcyon	C4	EP0028	C04	JL	11/1/21	OneStep RT-ddPCR	CHECK	ABS	58477038	QX 200	C4	AP0015	C04	JL	
B01-0013	Sample	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	10/6/21 7:00	10/7/21 7:00	10/7/21 8:00	KM		20670	SARS-CoV-2 N1	44.37372684	0	1593.187866	47147.08477	SARS-CoV-2 N2	15.29424906	0	2077.493896	16250.13962					Human RNase P	0	0	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/8/21	7.19	10/8/21	NT04474	Halcyon		CP0022	B05	JL	10/8/21	2108052	Halcyon	L3	EP0022	B03	JL	10/11/21	OneStep RT-ddPCR	Manual	DQ	58477037	QX One	L3	AP0012	C05	JL	
A02-0034	Sample	Sample	WVU Morgantown	Monongalia	CollegePark-02	Pass	Rejected: No Flow	Complete	Composite	8/21/21 9:00	8/23/21 9:00	8/23/21 10:12	EL		14372	SARS-CoV-2 N1	18.47408295	-20	2835.271912	19628.71313	SARS-CoV-2 N2	18.47408295	-20	3151.898499	19628.71313					Human RNase P	725602.0927	682.9196167	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	8/23/21	8.07	8/23/21	NT04155	Kookaburra		CP000002	B03	JL	8/23/21	2102028	Kookaburra		EP000002	A09	JL	8/23/21	OneStep RT-ddPCR	CHECK	DQ	58477036	QX One	J1	AP0004	C04	JL	
E01-0018							Processing	Complete							16022	SARS-CoV-2 N1	83.8576889038086	0	368.726463317872	149371.508359909	SARS-CoV-2 N2	52.9279661178588	0	319.80276107788	94277.939647436	None				Human RNase P	23549.6118664741	13.2208347320557	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																							2021-12-16	NT04474	Halcyon		CP0050	B01	AJ	2021-12-16	2108355	Halcyon	A6	EP0050	A06	AJ	2021-12-21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	A6	AP0028	C06	JL	
A0043	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Rejected: No NTC	Complete	Composite	12/17/20 12:00	12/17/20 11:59	12/17/20 0:00	GG	11.864	13397	SARS-CoV-2 N1				60100.8	SARS-CoV-2 N2				44072.4					Human RNase P	20018.4		100	PEG Precipitation	3.8	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	12/18/20		12/14/20						AT	12/21/20						AT	2/22/21	OneStep RT-ddPCR	Manual	DQ							
A0029	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Rejected: No NTC	Complete	Composite	11/29/20 0:00	11/29/20 23:59	11/29/20 0:00	GG	6.738	10527	SARS-CoV-2 N1				28170	SARS-CoV-2 N2				32202					Human RNase P	24138		100	PEG Precipitation	3	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	12/4/20		12/4/20						MS	12/7/20						MS	12/14/20	OneStep RT-ddPCR	Manual	DQ							
A02-0019	Sample	Sample	WVU Morgantown	Monongalia	CollegePark-02	Pass	Rejected: No Flow	Complete	Composite	8/16/21 10:33	8/18/21 10:24	8/18/21 10:24	EL		17835	SARS-CoV-2 N1	30.36309004	0	1685.59967	32260.78367	SARS-CoV-2 N2	39.61181402	1.36802882	1874.414978	42087.55088					Human RNase P	39279.51068	36.96895123	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	8/18/21	7.04	8/18/21	NT04155	Kookaburra		CP000000	A04	JL	8/18/21	2102028	Kookaburra		EP000000	A04	JL	8/18/21	OneStep RT-ddPCR	Manual	DQ	58477036	QX 200	G4	AP000000	A04	JL	
B01-0026	G	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Submitted 12-16-2021	Complete	Composite	12/2/21 7:00	12/3/21 7:00	12/3/21 7:30	-	6.899	10277	SARS-CoV-2 N1	4.579488337	0	584.9592972	8157.2136	SARS-CoV-2 N2	6.869567037	0	645.5539703	12236.41628	None				Human RNase P	8157.2136	4.579488337	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	12/7/21	6.98	12/8/21	NT04474	Halcyon		CP0045	C01	AJ	12/8/21	2110258	Halcyon	D1	EP0045	B01	AJ	12/9/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	D1	AP0025	D01	JL	
A02-0356	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
K01-0004	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
L01-0036	Sample	Sample	WWTP	Doddridge	WestUnionWWTP-01		Processing	Processing																																																																																																
A02-0070	Sample	Sample	WVU Morgantown	Monongalia	HonorsSummit-01 (MUB)	Pass	Rejected: No Flow	Complete	Composite	8/30/21 10:04	9/1/21 10:04	9/1/21 10:19	EL		13720	SARS-CoV-2 N1	8.272762299	0	3138.026123	8789.809942	SARS-CoV-2 N2	4.963295758	0	3336.080627	5273.501743					Human RNase P	22860.17373	21.51545763	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	BRSV Triplex	0.005																																				JL	9/1/21	7.09	9/2/21	 NT04155	Kookaburra		CP0007	C03	JL	9/2/21	2102028	Halcyon	G7	EP0007	B03	JL	9/2/21	OneStep RT-ddPCR	Manual	DQ		QX One	G7	AP000000	G02	JL	
A1098	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	7/22/21 0:00	7/22/21 23:55	7/22/21 23:55	EL	6.513	11958	SARS-CoV-2 N1	21.65			51418.75	SARS-CoV-2 N2	25.59			60776.25	BRSV			502288.75			211.49	10	Ceres Nanotrap	0.95	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	N1/N2/BRSV Triplex	BRSV Triplex	0.005																																				JL	7/30/21		7/30/21							7/30/21						JL	7/30/21	OneStep RT-ddPCR	Manual	DQ							
B01-0055	Sample	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Confirming	Composite	11/30/21 7:00	12/1/21 7:00	12/1/21 7:20	-	6.65	2696	SARS-CoV-2 N1	0	0	584.9592972	0	SARS-CoV-2 N2	0	0	645.5539703	0	None				Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005	Human RNase P																																			AJ	12/3/21	7.36	12/3/21	NT04474	Halcyon		CP0043	D01	AJ	12/3/21	2110258	Halcyon	L3	EP0043	C03	AJ	12/9/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	L3	AP0025	B07	JL	
C01-0043	Sample	Sample	WWTP	Ohio	WheelingWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	11/22/21 7:00	11/23/21 7:00	11/23/21 7:00	-	6.057	11287	SARS-CoV-2 N1	89.81101036	0	1030.216827	159975.8622	SARS-CoV-2 N2	41.72992229	0	1109.431686	74331.42409	None				Human RNase P	7427.21362	4.169663787	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	11/30/21	6.36	11/30/21	NT04474	Halcyon		CP0041	A01	AJ	11/30/21	2108255	Halcyon	NAB16 G1	EP0041	A01	AJ	12/3/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	NAB16 G1	AP0023	C01	JL	
A03-0050	Sample	Sample	K-12	Monongalia	MorgantownHS-01	Pass	Processing	Confirming	Composite	10/22/21 6:00	10/22/21 14:00	10/24/21 12:00	BL			SARS-CoV-2 N1					SARS-CoV-2 N2					None				Human RNase P			10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/27/21	7.18	10/28/21	NT04474	Halcyon		CP0030	A02	JL	10/28/21	2108255	Halcyon	A2	EP0030	A02	JL	11/1/21	OneStep RT-ddPCR	CHECK	ABS	58477038	QX 200	A2	AP0015	E02	JL	
A03-0088	Sample	Sample	K-12	Monongalia	MountainviewES-01	Pass	Rejected: No Flow	Complete	Composite	12/8/21 6:00	12/8/21 14:00	12/9/21 9:51	GZ		15025	SARS-CoV-2 N1	0	0	721.9914246	0	SARS-CoV-2 N2	0	0	850.2881622	0					Human RNase P	2789.561427	1.566069573	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	12/14/21	8.37	2021-12-09	NT04474	Kookaburra		CP0046	C01	LW	2021-12-09	2110258	Kookaburra	I5	EP0046	B05	LW	12/14/21	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	I5	AP0027	B05	JL	
K01-0037	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
A03-0140	Sample	Sample	K-12	Monongalia	MorgantownHS-01	Pass	Rejected: No Flow	Complete	Composite	12/10/21 6:00	12/10/21 14:00	12/10/21 13:51	GZ		13869	SARS-CoV-2 N1	0	0	721.9914246	0	SARS-CoV-2 N2	0	0	850.2881622	0					Human RNase P	96814.92001	54.35223579	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	12/13/21	9.12	12/13/21	NT04474	Halcyon		CP0048	D02	AJ	12/13/21	2108255	Halcyon	J1	EP0048	C01	AJ	12/14/21	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	J1	AP0027	H01	JL	
A02-0319	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
H01-0092	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01		Processing	Complete							15150	SARS-CoV-2 N1	10.8741879463196	0	368.726463317872	19369.6472793818	SARS-CoV-2 N2	13.9820230007172	0	319.80276107788	24905.4784700274	None				Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																							2021-12-17	NT04474	Halcyon		CP0051	D02	AJ	2021-12-17	2108255	Halcyon	D6	EP0051	B06	AJ	2021-12-21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	D6	AP0028	F06	JL	
J01-0027	Sample	Sample	WWTP	Preston	AlpineLakeWWTP-01		Processing	Processing																																																																																																
G01-0050	Sample	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Processing	Processing	Composite	11/29/21 9:00	11/30/21 8:00	11/30/21 9:20	-	0.641																			10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075																																							AJ	12/2/21	7.31	12/3/21	NT04474	Halcyon		CP0043	C05	AJ	12/3/21	2110258	Halcyon	L1	EP0043	C01	AJ											
A03-0115	Sample	Sample	K-12	Monongalia	MountainviewES-01	Pass	Processing	Complete	Composite	12/6/21 6:00	12/6/21 14:00	12/7/21 10:25	GZ		16473	SARS-CoV-2 N1	7.14289546012878	0	368.726463317872	12723.2825383544	SARS-CoV-2 N2	5.71414291858674	0	319.80276107788	10178.3170737326	None				Human RNase P	5088.84957991539	2.85689800977706	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	12/14/21	9.16	2021-12-09	NT04474	Kookaburra		CP0046	B03	LW	2021-12-09	2110258	Kookaburra	I1	EP0046	B01	LW	2021-12-21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	NAB_14 I1	AP0028	G07	JL	
K01-0047	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
A02-0081	Sample	Sample	WVU Morgantown	Monongalia	CollegePark-02	Pass	Processing	Confirming	Grab	9/3/21 10:46	9/3/21 10:46	9/3/21 10:46	EL																				10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05																																							JL	9/3/21	8.22	9/3/21	NT04155	Halcyon		CP0008	B05	JL	9/3/21	2102028	Halcyon	J3	EP0008	A11	JL											
A0042	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Rejected: No NTC	Complete	Composite	12/16/20 12:00	12/16/20 11:59	12/16/20 0:00	GG	8.322	15469	SARS-CoV-2 N1				84394.8	SARS-CoV-2 N2				84394.8					Human RNase P	42184.8		100	PEG Precipitation	4.2	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	12/18/20		12/14/20						AT	12/21/20						AT	2/22/21	OneStep RT-ddPCR	Manual	DQ							
G01-0067	Sample	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Processing	Confirming	Composite	11/2/21 9:00	11/3/21 8:00	11/3/21 8:20	ML		4630	SARS-CoV-2 N1	20.33657074	0	560.2787018	21607.60641	SARS-CoV-2 N2	15.25078058	0	653.7683868	16203.95437	None				Human RNase P	16203.95437	15.25078058	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/5/21	6.66	11/5/21	NT04474	Kookaburra		CP00033	A02	JL	11/5/21	21108255	Kookaburra	A2	EP0033	A02	JL	11/8/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	A2	AP0017	A02	AJ	
