Sample ID	Replicate (Bio.Tech)	Description	Category	Department	Site	Location	Sample QC Check	Status: NWSS	Status: WaTCH	Sample Collection Method	Sample Composite Start	Sample Composite End	Sample Collection Date/Time	Sample Collection By	Sample Flow (MGD)	Assay Accepted Droplets	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Spike-In (CN/L)	Assay Control, Process Result (CN/L)	Assay Control, Internal	Assay Control, Internal Result (CN/L)	Assay Control, Internal Concentration (CN/Rxn)	Concentration Input Volume (mL)	Concentration Method	Concentration Output Volume (mL)	Extraction Input Volume (mL)	Extraction Method	Extraction Output Volume (mL)	Assay Type	Assay Name	Assay Volume (mL)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Sample Received By	Sample Received Date	Sample pH (Lab)	Concentration Date	Concentration Lot ID	Concentration Machine	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Extraction Date	Extraction Lot ID	Extraction Machine	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Assay Date	Assay Amplification Method	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Comments
L01-0072	1.1	L01-0072	Sample	WWTP	Doddridge	WestUnionWWTP-01	Pass	Processing	Complete	Composite	03/10/2022 09:00 AM	03/11/2022 09:00 AM	03/11/2022 09:00 AM		0.351	10666	SARS-CoV-2 N1	2.20612362	0	427.0280838	3929.657699	SARS-CoV-2 N2	0	0	46.17351055	0					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	03/16/2022	6.8	3/16/22	NT04473	Halcyon		CP000097	D04	AJ	3/16/22	2110258	Kookaburra	K6	EP000098	C06	AJ	3/28/22	OneStep RT-ddPCR	Manual	DQ	58477040	QX 200	K6	AP0055	C06	JL	
G01-0141	1.1	G01-0141	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Processing	Complete	Composite	02/22/2022 09:00 AM	02/23/2022 08:00 AM	02/23/2022 08:34 AM		1.062	15382	SARS-CoV-2 N1	21.42515659	0	403.9231873	38163.56018	SARS-CoV-2 N2	18.36322546	0	436.4203262	32709.49535					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				JL	02/24/2022	7.04	2/25/22	NT04473	Kookaburra		CP000085	D02	JL	2/25/22	2110285	Kookaburra	H6	EP000085	B06	JL	2/28/22	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	H6	AP0049	B06	JL	
N02-0096	1.1	N02-0096	Sample	WWTP	Harrison	ClarksburgWWTP-01	Pass	Processing	Complete	Composite	06/15/2022 07:00 AM	06/16/2022 07:00 AM	06/16/2022 07:00 AM		10.56	18711	SARS-CoV-2 N1	3.7728551030159	0	151.550321578979	6720.39815224707	SARS-CoV-2 N2	2.51516968011856	0	193.529663085938	4480.14599271119					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	06/22/2022	7.33	2022-06-22	NT04473	Halcyon		CP000173	C01	AJ	2022-06-22	2108255	Halcyon	J1	EP000173	H01	AJ	2022-06-23	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	J1	AP0093	A08	JL	
R02-0103	1.1	Sample	Sample	WWTP	Randolph	ElkinsWWTP-01	Pass	Processing	Complete	Composite	07/28/2022 06:00 AM	07/29/2022 06:00 AM	07/29/2022 06:00 AM		2.75	19198	SARS-CoV-2 N1	81.0301399230958	1.21238760650158	102.893466949463	144334.936738014	SARS-CoV-2 N2	76.111273765564	0	133.849449157715	135573.206394911					Human RNase P	2183.18868661299	1.22564978897572	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/03/2022		2022-08-02	NT04473	Kookaburra		CP000202	B04	AJ	2022-08-03	2108255	Kookaburra	K2	EP000203	D02	AJ	2022-08-04	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	K2	AP0105	B08	JL	
A0104	1.1	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Rejected: No NTC	Complete	Composite	11/05/2020 12:00 AM	11/05/2020 11:59 PM	11/05/2020 12:00 AM	GS	6.009	14007	SARS-CoV-2 N1				13708.8	SARS-CoV-2 N2				13708.8					Human RNase P	17136		100	PEG Precipitation	3.4	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	11/09/2020		11/9/20						MS	11/10/20						MS	11/10/20	OneStep RT-ddPCR	Manual	DQ		QX 200					
C01-0174	1.1	C01-0174	Sample	WWTP	Ohio	WheelingWWTP-01	Pass	Processing	Complete	Composite	05/12/2022 07:00 AM	05/13/2022 07:00 AM	05/13/2022 07:00 AM	GZ	10.078	18640	SARS-CoV-2 N1	137.995376586914	0	9.5756447315216	245804.264545441	SARS-CoV-2 N2	132.916994094849	0	10.9439122676849	236758.395731449					Human RNase P	35991.2127256392	20.2055931091308	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	05/17/2022	6.61	2022-05-17	NT04473	Kookaburra		CP000144	D03	AJ	2022-05-17	2108255	Kookaburra	C5	EP000144	C05	AJ	2022-05-18	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	C5	AP0081	E03	JL	
A1025	1.1	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	04/08/2021 12:00 PM	04/08/2021 11:55 AM	04/08/2021 11:55 AM	GG	8.828	14133	SARS-CoV-2 N1				59970	SARS-CoV-2 N2				34980					Human RNase P	24990		100	PEG Precipitation	5	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				Josh Lambert	04/09/2021		4/9/21						MVS	4/12/21						MVS	4/12/21	OneStep RT-ddPCR	Manual	DQ		QX 200					
G01-0122	1.1	G01-0122	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Processing	Complete	Composite	04/01/2022 09:00 AM	04/02/2022 08:00 AM	04/02/2022 08:25 AM	TD	1.199	14906	SARS-CoV-2 N1	18.94986272	0	0	33754.44297	SARS-CoV-2 N2	18.94986272	0	0	33754.44297	BRSV	0		0				10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	04/07/2022	6.92	4/8/22	NT04473	Kookaburra		CP000116	B05	AJ	4/8/22	2110258	Halcyon	E3	EP000116	E03	AJ	4/11/22	OneStep RT-ddPCR	Manual	DQ	60265549	QX 200	E3	AP0063	E03	JL	
H01-0257	1.1	H01-0257	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Pass	Processing	Complete	Composite	06/20/2022 08:00 AM	06/21/2022 08:00 AM	06/21/2022 08:00 AM		1.6	19958	SARS-CoV-2 N1	4.71625834703446	0	138.630743026733	8400.83518065513	SARS-CoV-2 N2	5.89547038078308	0	177.208061218262	10501.3066157699					Human RNase P	2100.05073342472	1.1789758503437	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	06/24/2022	7.2	2022-06-24	NT04473	Kookaburra		CP000175	B05	AJ	2022-06-24	2108255	Halcyon	C3	EP000175	E03	AJ	2022-06-28	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	C3	AP0094	C05	JL	
A02-0220	1.1	Sample	Sample	WVU Morgantown	Monongalia	HonorsSummit-01 (MUB)	Pass	Rejected: No Flow	Complete	Composite	11/13/2021 09:00 AM	11/15/2021 09:00 AM	11/15/2021 09:54 AM	EL		15582	SARS-CoV-2 N1	1.510086507	0	1092.976303	1604.466913	SARS-CoV-2 N2	3.020269871	0	1279.930573	3209.036738	None				Human RNase P	22471.91057	21.15003347	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																						7.3	11/19/21	NT04474	Halcyon		CP0038	B01	AJ	11/19/21	2108255	Halcyon	J5	EP0038	A05	AJ	11/29/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	J5	AP0022	A05	JL	
M03-0003	1.1	M03-0003	Sample	WWTP	Marion	ManningtonWWTP-01	Pass	Processing	Complete	Composite	02/15/2022 11:04 AM	02/16/2022 11:04 AM	02/16/2022 11:04 AM		0.214	13447	SARS-CoV-2 N1	205.6211472	0	433.4650803	366262.6684	SARS-CoV-2 N2	89.40889359	0	449.5413208	159259.5917					Human RNase P	3116.927329	1.749853939	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	02/23/2022	6.75	2/23/22	NT04473	Kookaburra		CP000084	C02	AJ	2/23/22	2108255	Halcyon	E6	EP000084	E06	AJ	2/24/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX One	E6	AP0048	E06	JL	
B01-0001	1.1	Sample	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	09/15/2021 07:00 AM	09/16/2021 07:00 AM	09/16/2021 08:30 AM	KM		12843	SARS-CoV-2 N1	47.089715	1355.395355	0	50032.82219	SARS-CoV-2 N2	59.49333668	1548.404388	0	63211.67022					Human RNase P	2631.460447	2.476668656	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/21/2021	6.91	9/24/21		Halcyon		CP0016	B01	JL	9/24/21	XXXXXX	Halcyon	H7	EP0016	A07	JL	10/5/21	OneStep RT-ddPCR	Manual	DQ	58477037	QX One	H7	AP0011	D04	JL	
A02-0151 b	1.1	Ignore	Sample	WVU Morgantown	Monongalia	NorthHighSt-02 (MUB)	Pass	Rejected: No Flow	Complete	Composite	08/09/2021 09:00 AM	08/10/2021 09:00 AM	08/10/2021 10:00 AM	EL	11.463	10482	SARS-CoV-2 N1				32328	SARS-CoV-2 N2				16164					Human RNase P	36378		100	PEG Precipitation	3	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	08/10/2021	7.29															3/11/21	OneStep RT-ddPCR	Manual	DQ		QX 200					Was A04-0009
H01-0030	1.1	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Pass	Rejected: No Flow	Complete	Composite	11/03/2021 08:00 AM	11/04/2021 08:00 AM	11/04/2021 08:15 AM	DRC		15984	SARS-CoV-2 N1	29.4	0	1193.4	31237.5	SARS-CoV-2 N2	38.4	0	1245	40800					Human RNase P	11050	10.4	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				AJ	11/11/2021	6.82	11/12/21	NT04474	Kookaburra		CP0035	A03	AJ	11/12/21	2108255	Kookaburra	G3	EP0035	A03	AJ	11/18/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	G3	AP0020	D03	JL	
Q01-0009	1.1	Q01-0009	Sample	WWTP	Boone	MadisonWWTP-01	Pass	Processing	Complete	Composite	05/12/2022 08:00 AM	05/13/2022 08:00 AM	05/13/2022 08:00 AM		0.426	14225	SARS-CoV-2 N1	104.439029693604	0	12.4667382240295	186032.021641731	SARS-CoV-2 N2	96.1332607269288	0	9.34943497180938	171237.370669842					Human RNase P	2946.44918292761	1.65414690971375	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				JL	05/19/2022	6.88	2022-05-19	NT04473	Halcyon		CP000147	C04	AJ	2022-05-19	2108255	Halcyon	K8	EP000148	B08	AJ	2022-05-24	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	NAB 41 K8	AP0084	B05	JL	
A01-0214	1.1	A01-0214	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	03/29/2022 12:00 AM	03/30/2022 12:00 AM	03/30/2022 12:00 AM	GG	9.3	12874	SARS-CoV-2 N1	27.43101835	0	0	48861.50144	SARS-CoV-2 N2	31.09090567	0	0	55380.67572	BRSV	0		0	None			10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	04/04/2022	7.07	4/4/22	NT04473	Kookaburra		CP000111	D04	AJ	4/4/22	2120258	Kookaburra	C6	EP000111	C06	AJ	4/6/22	OneStep RT-ddPCR	Manual	DQ	60265549	QX 200	C6	AP0061	C06	JL	
L01-0143	1.1	L01-0143	Sample	WWTP	Doddridge	WestUnionWWTP-01	Pass	Processing	Complete	Composite	06/12/2022 09:00 AM	06/13/2022 09:00 AM	06/13/2022 09:00 AM		0.275	18759	SARS-CoV-2 N1	412.496490478516	0	146.874227523804	734759.373664857	SARS-CoV-2 N2	404.838829040528	0	184.92654800415	721119.16422844					Human RNase P	4468.681672588	2.50873357057572	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	06/15/2022	7.48	2022-06-14	NT04473	Kookaburra		CP0000168	A05	AJ	2022-06-14	2108255	Halcyon	F5	EP000168	D05	AJ	2022-06-15	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	F5	AP0091	E04	JL	
A03-0175	1.1	Sample	Sample	K-12	Monongalia	SuncrestES-01		Processing	Complete	Composite	01/14/2022 06:00 AM	01/14/2022 02:00 PM	01/14/2022 02:43 PM	GZ		16973	SARS-CoV-2 N1	0	0	475.984993	0	SARS-CoV-2 N2	4.159221947	0	0	7408.614093					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																						9.28	1/19/22	NT04474	Kookaburra		CP0061	C04	AJ	1/19/22	2108255	Halcyon	C4	EP0060	E04	AJ	1/19/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	C4	AP0036	E04	JL	
A01-0002	1.1	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	08/10/2021 12:00 AM	08/10/2021 11:55 PM	08/10/2021 11:55 PM	GG	8.166	15989	SARS-CoV-2 N1	33.87116671	0	1714.019012	35988.11412	SARS-CoV-2 N2	38.29274178	0	1783.141785	40686.03611					Human RNase P	31291.07267	29.45042133	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	08/13/2021	6.9	8/16/21	NT04155	Halcyon		CP000000	A01	JL	8/16/21	2102028	Halcyon		EP000000	A01	JL	8/16/21	OneStep RT-ddPCR	Manual	DQ	58477036	QX 200		AP000000	A01	JL	
G01-0051	1.1	Sample	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Rejected: No Flow	Complete	Composite	10/11/2021 09:00 AM	10/12/2021 09:00 AM	10/12/2021 09:00 AM	GP		12773	SARS-CoV-2 N1	46.09815598	0	0	48979.29072	SARS-CoV-2 N2	31.33691549	0	0	33295.47271	None				Human RNase P	25457.25331	23.95976782	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005	Human RNase P																																			JL	10/15/2021	7.24	10/15/21	NT04474	Halcyon		CP0025	A05	JL	10/15/21	2108255	Halcyon	E5	EP0025	A05	JL	12/6/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	L1	AP000024	C01	JL	
H01-0025	1.1	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Pass	Rejected: No Flow	Complete	Composite	10/24/2021 08:00 AM	10/25/2021 08:00 AM	10/25/2021 08:15 AM	DRC		12492	SARS-CoV-2 N1	0	0	1166.6	0	SARS-CoV-2 N2	13.2	0	1342.8	14025	None				Human RNase P	28050	26.4	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/29/2021	7.09	11/3/21	NT04474	Halcyon		CP0032	B06	JL	11/3/21	21108255	Kookaburra	J4	EP0032	A12	JL	11/17/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	J4	AP0019	A05	JL	
A02-0235	1.1	Sample	Sample	WVU Morgantown	Monongalia	NorthHighSt-02 (MUB)	Pass	Rejected: No Flow	Complete	Composite	11/27/2021 09:00 AM	11/29/2021 09:00 AM	11/29/2021 10:35 AM	BL		14528	SARS-CoV-2 N1	0	0	1030.216827	0	SARS-CoV-2 N2	1.619646251	0	1109.431686	2884.994885	None				Human RNase P	5770.18884	3.239404261	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				JL	11/29/2021	6.56	11/29/21	NT04474	Halcyon		CP0040	C04	AJ	11/29/21	2108255	Halcyon	F4	EP0040	B04	AJ	12/3/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	F4	AP0023	B04	JL	
A0044	1.1	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Rejected: No NTC	Complete	Composite	12/20/2020 12:00 PM	12/20/2020 11:59 AM	12/20/2020 12:00 AM	GG	11.313	13954	SARS-CoV-2 N1				55059.6	SARS-CoV-2 N2				79172.4					Human RNase P	34414.8		100	PEG Precipitation	3.4	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	12/21/2020		12/21/20						AT	12/21/20						AT	2/22/21	OneStep RT-ddPCR	Manual	DQ							
S01-0062	1.1	Sample	Sample	WWTP	Brooke	FollansbeeWWTP-01	Fail: Missing Required Data	Processing	Complete	Composite	07/29/2022 06:00 AM	07/30/2022 06:00 AM	07/30/2022 06:00 AM			17692	SARS-CoV-2 N1	207.050018310546	0	103.761005401611	368807.84511566	SARS-CoV-2 N2	203.025245666504	1.65252044796944	120.879535675049	361638.71884346					Human RNase P	2369.03412267566	1.32998406887054	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/05/2022		2022-08-05	NT04473	Halcyon		CP000124	B06	AJ	2022-08-05	2108255	Halcyon	D4	EP000205	B04	AJ	2022-08-10	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	D4	AP00106	D02	JL	
H01-0167	1.1	H01-0167	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Pass	Processing	Complete	Composite	03/24/2022 08:00 AM	03/25/2022 08:00 AM	03/24/2022 08:00 AM		2.6	14236	SARS-CoV-2 N1	1.652868688	0	0	2944.172351	SARS-CoV-2 N2	0	0	0	0	BRSV	0		0	None			10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	04/01/2022	7.01	4/4/22	NT04473	Kookaburra		CP000111	A01	AJ	4/4/22	2120258	Kookaburra	NAB 33 A1	EP000111	A01	AJ	4/6/22	OneStep RT-ddPCR	Manual	DQ	60265549	QX 200	NAB 33 A1	AP0061	A01	JL	
Q01-0055	1.1	Q01-0055	Sample	WWTP	Boone	MadisonWWTP-01	Pass	Processing	Complete	Composite	06/27/2022 08:00 AM	06/28/2022 08:00 AM	06/28/2022 08:00 AM		0.372	19103	SARS-CoV-2 N1	231.465091705322	0	96.6777992248536	412297.194600105	SARS-CoV-2 N2	248.88599395752	0	131.579294204712	443328.176736832					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	06/30/2022	7.13	2022-06-30	NT04473	Kookaburra		CP000179	D03	AJ	2022-06-30	2108255	Kookaburra	C5	EP000179	C05	AJ	2022-07-05	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	C5	AP0096	E03	JL	
O01-0035	1.1	O01-0035	Sample	WWTP	Taylor	GraftonWWTP-01	Pass	Processing	Complete	Composite	03/15/2022 06:15 AM	03/16/2022 06:15 AM	03/16/2022 06:15 AM		1.69	12819	SARS-CoV-2 N1	3.671307862	0	267.0924187	6539.517129	SARS-CoV-2 N2	3.671307862	0	255.2447891	6539.517129					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	03/23/2022	6.83	3/23/22	NT04473	Kookaburra		CP000102	D06	AJ	3/23/22	2110258	Halcyon	B8	EP000102	F08	AJ	3/29/22	OneStep RT-ddPCR	Manual	DQ	58477040	QX 200	B8	AP0057	B08	JL	
A01-0197	1.1	A01-0197	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	03/10/2022 12:00 AM	03/10/2022 12:00 AM	03/10/2022 12:00 AM		11.6	16606	SARS-CoV-2 N1	14.173491	0	272.002697	25246.53085	SARS-CoV-2 N2	9.920547009	0	318.368969	17670.97436					Human RNase P	80842.48692	45.38525581	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	03/11/2022	7.31	3/11/22	NT04473	Halcyon		CP000094	D05	AJ	3/11/22	2110258	Halcyon	C7	EP000095	C07	AJ	3/14/22	OneStep RT-ddPCR	Manual	DQ	58477039	QX 200	C7	AP0053	F07	JL	
A1054	1.1	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	05/23/2021 12:00 AM	05/23/2021 11:55 PM	05/23/2021 12:00 AM	EL	6.439	14814	SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	1.59			3776.25	BRSV			325351.25			136.99	10	Ceres Nanotrap	0.95	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	N1/N2/BRSV Triplex	BRSV Triplex	0.005																																				JL	05/28/2021	7.02	7/7/21			pH - 7.02				7/7/21						JL	7/7/21	OneStep RT-ddPCR	Manual	DQ							
A02-0493	1.1	A02-0493	Sample	WVU Morgantown	Monongalia	NorthHighSt-02 (MUB)	Pass	Processing	Complete	Composite	05/04/2022 09:00 AM	05/06/2022 09:00 AM	05/06/2022 10:44 AM	GZ		14311	SARS-CoV-2 N1	26.32109642	0	12.17773438	46884.453	SARS-CoV-2 N2	34.55247879	0	13.53120446	61546.60285					Human RNase P	2928.742287	1.644206196	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	05/06/2022	7.01	5/6/22	NT04473	Kookaburra		CP000138	D01	AJ	5/6/22	2108255	Kookaburra	H7	EP000138	B07	AJ	5/9/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	H7	AP0077	E07	JL	
P01-0053	1.1	P01-0053	Sample	WWTP	Pleasants	StMarysWWTP-01	Pass	Processing	Complete	Composite	04/12/2022 09:29 AM	04/13/2022 09:29 AM	04/14/2022 10:06 AM		0.293	11287	SARS-CoV-2 N1	0	0	20.89460373	0	SARS-CoV-2 N2	0	0	22.28823662	0					Human RNase P	3713.44198	2.084739357	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	04/28/2022	7.42	4/28/22	NT04473	Kookaburra		CP0131	B05	AJ	4/28/22	2108255	Kookaburra	A3	EP0131	B03	AJ	4/29/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	A3	AP0073	B03	JL	
A0239	1.1	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Rejected: No NTC	Complete	Composite	02/10/2021 12:00 PM	02/10/2021 11:55 AM	02/10/2021 08:00 AM	GG	8.969	10568	SARS-CoV-2 N1				86880	SARS-CoV-2 N2				106950					Human RNase P	13350		100	PEG Precipitation	5	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	02/11/2021		2/22/21						AT	2/24/21						AT	3/11/21	OneStep RT-ddPCR	Manual	DQ							
N02-0059	1.1	N02-0059	Sample	WWTP	Harrison	ClarksburgWWTP-01	Pass	Processing	Complete	Composite	05/01/2022 07:00 AM	05/02/2022 07:00 AM	05/02/2022 07:00 AM		8.293	16117	SARS-CoV-2 N1	8.76110673	0	22.27260351	15605.72136	SARS-CoV-2 N2	14.60365653	0	33.4168148	26012.76319	BRSV	0		0				10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	05/04/2022	6.91	5/4/22	NT04473	Kookaburra		CP000135	D06	AJ	5/4/22	2108255	Halcyon	B8	EP000135	F08	AJ	5/5/22	OneStep RT-ddPCR	Manual	DQ	60394497	QX 200	B8	AP0076	F08	JL	
