Sample ID	Replicate (Bio.Tech)	Description	Category	Department	Site	Location	Sample QC Check	Status: NWSS	Status: WaTCH	Sample Collection Method	Sample Composite Start	Sample Composite End	Sample Collection Date/Time	Sample Collection By	Sample Flow (MGD)	Assay Accepted Droplets	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Spike-In (CN/L)	Assay Control, Process Result (CN/L)	Assay Control, Internal	Assay Control, Internal Result (CN/L)	Assay Control, Internal Concentration (CN/Rxn)	Concentration Input Volume (mL)	Concentration Method	Concentration Output Volume (mL)	Extraction Input Volume (mL)	Extraction Method	Extraction Output Volume (mL)	Assay Type	Assay Name	Assay Volume (mL)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Sample Received By	Sample Received Date	Sample pH (Lab)	Concentration Date	Concentration Lot ID	Concentration Machine	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Extraction Date	Extraction Lot ID	Extraction Machine	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Assay Date	Assay Amplification Method	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Comments
J01-0169	1.1	Sample	Sample	WWTP	Preston	AlpineLakeWWTP-01	Pass	Processing	Complete	Composite	11/03/2022 07:30 AM	11/04/2022 07:30 AM	11/04/2022 07:30 AM		0.054	18712	SARS-CoV-2 N1	46.5717220306396	0	197.161045074463	82955.8798670768	SARS-CoV-2 N2	39.0132880210876	1.32968336343765	203.42737197876	69492.4192875623					Human RNase P	4479.90657761694	2.5150352716446	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	11/10/2022		2022-11-10	NT04455	Halcyon		CP000281	A04	AJ	2022-11-10	2204324	Halcyon	A4	EP000281	G04	AJ	2022-11-15	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	A4	AP0133	D08	JL	
N03-0011	1.1	N03-0011	Sample	WWTP	Harrison	SalemWWTP-01	Pass	Processing	Complete	Composite	03/15/2022 07:30 AM	03/16/2022 07:30 AM	03/16/2022 07:30 AM		0.811	11227	SARS-CoV-2 N1	2.095881402	0	267.0924187	3733.288748	SARS-CoV-2 N2	2.095881402	0	255.2447891	3733.288748					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	03/23/2022	7.01	3/23/22	NT04473	Kookaburra		CP000102	C01	AJ	3/23/22	2110258	Halcyon	A5	EP000102	E05	AJ	3/29/22	OneStep RT-ddPCR	Manual	DQ	58477040	QX 200	A5	AP0057	A05	JL	
N02-0014	1.1	N02-0014	Sample	WWTP	Harrison	ClarksburgWWTP-01	Pass	Processing	Complete	Composite	03/27/2022 07:00 AM	03/28/2022 07:00 AM	03/28/2022 08:00 AM		9.943	15769	SARS-CoV-2 N1	2.984450758	0	339.5400238	5316.052912	SARS-CoV-2 N2	0	0	386.9182968	0					Human RNase P	2657.942316	1.492178142	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	03/30/2022	6.94	4/1/22	NT04473	Kookaburra		CP000109	C06	AJ	4/1/22	2110258	Kookaburra	L2	EP000109	C02	AJ	4/4/22	OneStep RT-ddPCR	Manual	DQ	58477040	QX 200	L2	AP0060	E02	JL	
P01-0061	1.1	Sample	Sample	WWTP	Pleasants	StMarysWWTP-01	Fail: Volume Below Min	Processing	Processing	Composite	05/23/2022 02:47 PM	05/24/2022 02:47 PM	05/24/2022 02:47 PM		0.157																																																															AJ	06/24/2022																										
C01-0075	1.1	G	Sample	WWTP	Ohio	WheelingWWTP-01	Pass	Processing	Complete	Composite	01/05/2022 07:00 AM	01/06/2022 07:00 AM	01/06/2022 07:00 AM	GZ	15.315	10005	SARS-CoV-2 N1	28.23812246	0	252.158165	50299.15564	SARS-CoV-2 N2	7.056353688	0	0	12569.13001					Human RNase P	37718.70464	21.17541313	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	01/11/2022	7.06	1/11/22	NT04474	Halcyon		CP0058	C03	aj	1/11/22	2108255	Halcyon	H3	EP0058	B03	AJ	1/13/22	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	H3	AP0033	D03	JL	11.475
S01-0040	1.1	S01-0040	Sample	WWTP	Brooke	FollansbeeWWTP-01	Pass	Processing	Complete	Composite	03/30/2022 06:00 AM	03/31/2022 06:00 AM	03/31/2022 06:00 AM		0.698	14338	SARS-CoV-2 N1	4.923672676	0	60.10069847	8770.291954	SARS-CoV-2 N2	3.282334208	0	36.04199409	5846.657809					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				JL	04/14/2022	7.16	4/18/22	NT04473	Halcyon		CP000120	C05	AJ	4/18/22	2108255	Halcyon	F1	EP000121	C01	AJ	4/19/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	F1	AP0066	C01	JL	
B01-0183	1.1	B01-0183	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	07/13/2022 07:00 AM	07/14/2022 07:00 AM	07/14/2022 07:30 AM		13.1	21454	SARS-CoV-2 N1	76.89716339	0	227.0990944	136973.0723	SARS-CoV-2 N2	86.8021965	0	258.0212784	154616.4125					Human RNase P	1953.609651	1.096763313	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	07/15/2022	7.46	7/15/22	NT04473	Kookaburra		CP000189	D03	AJ	7/15/22	2108255	Halcyon	E5	EP000189	F05	AJ	7/18/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	E5	AP0100	E06	JL	
H01-0353	1.1	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Pass	Processing	Complete	Composite	09/24/2022 08:00 AM	09/25/2022 08:00 AM	09/25/2022 08:00 AM		1.7	20002	SARS-CoV-2 N1	77.7676677703858	0	280.821647644042	138523.658216	SARS-CoV-2 N2	86.030855178833	0	318.651905059814	153242.460787296					Human RNase P	10478.2027937472	5.8824998140335	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	10/03/2022		2022-10-03	NT04455	Kookaburra		CP000250	A06	AJ	2022-10-03	2108255	Kookaburra	J6	EP000250	D06	AJ	2022-10-06	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	J6	AP0123	F04	JL	
N02-0113	1.1	Sample	Sample	WWTP	Harrison	ClarksburgWWTP-01	Pass	Processing	Complete	Composite	08/18/2022 07:00 AM	08/19/2022 07:00 AM	08/19/2022 07:00 AM		6.89	20986	SARS-CoV-2 N1	17.94597268	2.722208798	116.9771194	35667.6207	SARS-CoV-2 N2	11.21462822	0	127.9736042	22289.07359					Human RNase P	2228.429326	1.121222302	10	Ceres Nanotrap	0.53	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/26/2022		8/26/22	NT04473	Kookaburra	75 uL	CP000222	D06	AJ	8/26/22	2108255	Kookaburra	F4 (75 uL)	EP000222	F04	AJ	8/30/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	F4 (75 uL)	AP0112	D06	JL	
E01-0176	1.1	Sample	Sample	WWTP	Mercer	PrincetonWWTP-01	Pass	Processing	Processing	Composite	09/19/2022 09:00 AM	09/20/2022 09:00 AM	09/20/2022 09:10 AM		2.161	6087	SARS-CoV-2 N1	170.700531005859	0	236.59797668457	304060.320854187	SARS-CoV-2 N2	131.796054840088	2.47131735086442	279.654903411866	234761.722683906					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	09/23/2022		2022-09-26	NT04455	Kookaburra		CP000244	D01	AJ	2022-09-26	2108255	Kookaburra	G3	EP000244	F03	AJ	2022-09-27	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	G3	AP0120	C06	JL	
E02-0205	1.1	Sample	Sample	WWTP	Mercer	AthensWWTP-01	Pass	Processing	Complete	Composite	09/29/2022 08:00 AM	09/30/2022 08:00 AM	09/30/2022 08:00 AM		0.133	18933	SARS-CoV-2 N1	19.89276648	0	3.743840158	35433.99028	SARS-CoV-2 N2	21.13662243	1.139245704	7.488276362	37649.6087	BRSV				Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	10/14/2022		10/17/22	NT04455	Kookaburra		CP000262	B02	AJ	10/17/22	2108255	Kookaburra	G6	EP000262	F11	AJ	10/18/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	G6	AP0127	F10	JL	
A04-0059	1.1	A04-0059	Sample	WWTP	Monongalia	CheatLakeWWTP-01	Pass	Processing	Complete	Composite	04/17/2022 08:00 AM	04/18/2022 08:00 AM	04/18/2022 08:00 AM		0.939	11009	SARS-CoV-2 N1	6.412739754	0	89.94384766	11422.69269	SARS-CoV-2 N2	8.550708294	0	80.80342293	15230.94915					Human RNase P	3807.218377	2.137385756	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	04/20/2022	7.43	4/19/22	NT04473	Halcyon		CP0122	C03	AJ	4/19/22	2108255	Kookaburra	K7	EP0122	B07	AJ	4/20/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	K7	AP0067	B07	JL	
A02-0871	1.1	Sample	Sample	WVU Morgantown	Monongalia	OaklandE-02	Pass	Processing	Processing	Composite	11/12/2022 09:00 AM	11/14/2022 09:00 AM	11/14/2022 09:45 AM	GZ																																																																AJ	11/14/2022																										
C01-0228	1.1	Sample	Sample	WWTP	Ohio	WheelingWWTP-01	Pass	Processing	Complete	Composite	07/27/2022 07:00 AM	07/28/2022 07:00 AM	07/28/2022 07:00 AM		5.307	19137	SARS-CoV-2 N1	109.6829319	1.212387607	102.8934669	195372.7224	SARS-CoV-2 N2	124.5108414	0	133.8494492	221784.9362					Human RNase P	2190.147915	1.229556724	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/02/2022		8/3/22	NT04473	Halcyon		CP000201	A03	AJ	8/3/22	2108255	Kookaburra	H3	EP000203	A03	AJ	8/4/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	H3	AP0105	C05	JL	
A01-0287	1.1	A01-0287	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	06/22/2022 12:00 AM	06/23/2022 12:00 AM	06/23/2022 12:00 AM		9.1	18898	SARS-CoV-2 N1	116.0777569	0	135.2418232	206763.5044	SARS-CoV-2 N2	101.0677624	0	165.2563286	180026.9517					Human RNase P	8872.092208	4.980823696	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	06/29/2022	7.38	6/29/22	NT04473	Halcyon		CP000178	A02	AJ	6/29/22	2108255	Kookaburra	K2	EP000178	G02	AJ	6/30/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	K2	AP0095	B07	JL	
R02-0113	1.1	Sample	Sample	WWTP	Randolph	ElkinsWWTP-01	Pass	Processing	Complete	Composite	08/03/2022 06:00 AM	08/04/2022 06:00 AM	08/04/2022 06:00 AM		2.3	20113	SARS-CoV-2 N1	16.38375521	0	300.9462738	29183.56396	SARS-CoV-2 N2	19.89604354	0	332.2994614	35439.82755	None				Human RNase P	4167.836434	2.339837998	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/10/2022		8/10/22	NT04473	Kookaburra		CP000208	C03	AJ	8/10/22	2108255	Halcyon	D7	EP000209	E07	AJ	8/11/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	D7	AP0107	G05	JL	
A02-0232	1.1	Sample	Sample	WVU Morgantown	Monongalia	CollegePark-02	Pass	Rejected: No Flow	Complete	Composite	11/20/2021 10:39 AM	11/22/2021 10:39 AM	11/22/2021 10:39 AM	CA		9066	SARS-CoV-2 N1	0	0	1030.216827	0	SARS-CoV-2 N2	10.38367748	0	1109.431686	18495.92552	None				Human RNase P	4623.215888	2.595489621	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	11/19/2021	7.22	11/29/21	NT04474	Halcyon		CP0040	A04	AJ	11/29/21	2108255	Halcyon	E4	EP0040	A04	AJ	12/3/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	E4	AP0023	A04	JL	
A1042	1.1	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	05/03/2021 12:00 AM	05/03/2021 11:55 PM	05/03/2021 11:55 PM	GG	10.8	14297	SARS-CoV-2 N1				0	SARS-CoV-2 N2				0					Human RNase P	39510		100	PEG Precipitation	5	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				Josh Lambert	05/07/2021		5/7/21														5/7/21	OneStep RT-ddPCR	Manual	DQ		QX 200					Reconc vol estimated
A02-0346	1.1	Sample	Sample	WVU Morgantown	Monongalia	Evansdale-01	Pass	Processing	Complete	Composite	02/12/2022 09:00 AM	02/14/2022 09:00 AM	02/14/2022 10:20 AM	Gz		10070	SARS-CoV-2 N1	0	0	299.8709679	0	SARS-CoV-2 N2	0	0	334.8871231	0					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	02/14/2022	7.43	2/14/22	NT04473	Halcyon		CP000076	D02	AJ	2/14/22	2108255	Halcyon	G4	EP000076	C04	AJ	2/16/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	G4	AP000045	D04	JL	
J01-0062	1.1	J01-0062	Sample	WWTP	Preston	AlpineLakeWWTP-01	Pass	Processing	Complete	Composite	06/02/2022 07:30 AM	06/03/2022 07:30 AM	06/03/2022 07:30 AM		0.097	20582	SARS-CoV-2 N1	10.29108047	261.3551903	0	18330.9871	SARS-CoV-2 N2	8.003785014	274.4399643	1.260447949	14256.74206					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	06/08/2022	7.39	6/8/22	NT04473	Kookaburra		CP000163	C01	AJ	6/8/22	2108255	Kookaburra	D5	EP000163	E05	AJ	6/9/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	D5	AP0089	E05	JL	
B01-0007	1.1	Sample	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	09/30/2021 07:00 AM	10/01/2021 07:00 AM	10/01/2021 07:20 AM	KM		16078	SARS-CoV-2 N1	65.78440189	0	1593.187866	69895.92701	SARS-CoV-2 N2	49.32600498	0	2077.493896	52408.88029					Human RNase P	6546.8302	6.161722541	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	10/06/2021	6.48	10/7/21	NT04474	Halcyon		CP0021	A02	JL	10/7/21	2108052	Halcyon	H2	EP0021	A02	JL	10/11/21	OneStep RT-ddPCR	Manual	DQ	58477037	QX One	H2	AP0012	B02	JL	
D01-0004	1.1	G	Sample	WWTP	Jefferson	CharlesTownWWTP-01	Fail: Missing Required Data	Processing	Complete	Composite	01/25/2022 07:30 AM	01/26/2022 07:30 AM	01/26/2022 07:30 AM	RS		10729	SARS-CoV-2 N1	404.7932816	0	335.9238052	721038.0328	SARS-CoV-2 N2	15.35647631	0	415.0937271	27353.72342					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	01/28/2022	7.34	1/28/22	NT04474	Kookaburra		CP000067	A01	AJ	1/28/22	2108255	Kookaburra	NAB_22 E1	EP000066	A01	AJ	2/2/22	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	E1	AP0040	C01	JL	
A02-0294	1.1	Sample	Sample	WVU Morgantown	Monongalia	CollegePark-02	Pass	Processing	Complete	Composite	01/15/2022 09:00 AM	01/17/2022 09:00 AM	01/19/2022 09:57 AM	GZ		14365	SARS-CoV-2 N1	95.19445419	0	317.8815842	169565.1215	SARS-CoV-2 N2	36.06292009	0	336.8869781	64237.07642					Human RNase P	20428.39285	11.46857142	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	01/19/2022	7.32	1/20/22	NT04474	Halcyon		CP0062	A03	AJ	1/20/22	2108255	Halcyon	D3	EP0061	A03	AJ	1/24/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	D3	AP0038	A03	JL	
R01-0085	1.1	Sample	Sample	WWTP	Randolph	HuttonsvilleWWTP-01	Pass	Processing	Complete	Composite	07/20/2022 09:00 AM	07/21/2022 08:30 AM	07/21/2022 08:30 AM		0.108	17361	SARS-CoV-2 N1	2.710761726	0	174.3351555	4828.544324	SARS-CoV-2 N2	6.777489781	0	166.6729355	12072.40367					Human RNase P	7243.025377	4.066259861	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	07/27/2022		7/27/22	NT04473	Kookaburra		CP0196	C04	AJ	7/27/22	NT04473	Halcyon		EP0196	E08	AJ	7/28/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	J8	AP0103	H06	JL	
D01-0066	1.1	D01-0066	Sample	WWTP	Jefferson	CharlesTownWWTP-01	Pass	Processing	Complete	Composite	04/27/2022 07:30 AM	04/28/2022 07:30 AM	04/28/2022 07:30 AM		1.26	14457	SARS-CoV-2 N1	99.49026108	0	22.27260351	177217.0275	SARS-CoV-2 N2	86.41836166	0	33.4168148	153932.7067	BRSV	0		0				10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	05/04/2022	7.23	5/4/22	NT04473	Kookaburra		CP000135	A06	AJ	5/4/22	2108255	Halcyon	L6	EP000135	D06	AJ	5/5/22	OneStep RT-ddPCR	Manual	DQ	60394497	QX 200	L6	AP0076	D06	JL	
E01-0061	1.1	E01-0061	Sample	WWTP	Mercer	PrincetonWWTP-01	Pass	Processing	Complete	Composite	02/09/2022 09:40 AM	02/10/2022 09:40 AM	02/10/2022 09:45 AM		3.136	16471	SARS-CoV-2 N1	223.9136124	0	207.9195595	398846.122	SARS-CoV-2 N2	163.4192657	0	249.3927956	291090.5671					Human RNase P	12724.82838	7.143763304	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	02/17/2022	6.61	2/18/22	NT04473	Kookaburra		CP0080	C03	AJ	2/18/22	2108255	Halcyon	F7	EP0081	B07	AJ	2/22/22	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	F7	AP0047	B07	JL	
K01-0038	1.1	K01-0038	Sample	WWTP	Wood	ParkersburgWWTP-01	Pass	Processing	Complete	Composite	02/17/2022 06:22 AM	02/18/2022 06:45 AM	02/18/2022 06:45 AM		10.137	14228	SARS-CoV-2 N1	81.17311478	0	433.4650803	144589.6107	SARS-CoV-2 N2	13.23364019	0	449.5413208	23572.4216					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	02/23/2022	6.72	2/23/22	NT04473	Kookaburra		CP000084	B01	AJ	2/23/22	2108255	Halcyon	D7	EP000084	D07	AJ	2/24/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX One	D7	AP0048	D07	JL	
S01-0065	1.1	Sample	Sample	WWTP	Brooke	FollansbeeWWTP-01	Fail: Missing Required Data	Processing	Complete	Composite	08/02/2022 06:00 AM	08/03/2022 06:00 AM	08/03/2022 06:00 AM			18259	SARS-CoV-2 N1	253.9402771	0	103.7610054	452331.1186	SARS-CoV-2 N2	276.0954094	1.652520448	120.8795357	491794.948					Human RNase P	4591.057822	2.57743597	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/05/2022		8/5/22	NT04473	Halcyon		CP000124	C03	AJ	8/5/22	2108255	Halcyon	D7	EP000205	B07	AJ	8/10/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	D7	AP00106	G02	JL	
A01-0158	1.1	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	01/22/2022 12:00 AM	01/23/2022 12:00 AM	01/23/2022 12:00 AM	GG	10.2	16045	SARS-CoV-2 N1	317.4211884	0	323.3415222	565406.4918	SARS-CoV-2 N2	258.0409241	0	395.6662369	459635.396					Human RNase P	26129.52981	14.66920972	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	01/25/2022	7.21	1/25/22	NT04474	Kookaburra		CP0065	B01	AJ	1/25/22	2108255	Kookaburra	L5	EP0064	A05	AJ	1/26/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	L5	AP0039	C05	JL	
K01-0128	1.1	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01	Pass	Processing	Complete	Composite	09/07/2022 06:30 AM	09/08/2022 06:30 AM	09/08/2022 06:30 AM		1.638	20512	SARS-CoV-2 N1	110.380563735962	0	312.570705413818	196615.379154682	SARS-CoV-2 N2	100.010347366333	0	340.97785949707	178143.431246281					Human RNase P	2043.33005938679	1.1471326649189	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	09/14/2022		2022-09-14	NT04473	Kookaburra		CP000236	B02	AJ	2022-09-14	2108255	Halcyon	G8	EP000236	D08	AJ	2022-09-15	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	G8	AP0117	H05	JL	
J01-0008	1.1	G	Sample	WWTP	Preston	AlpineLakeWWTP-01	Pass	Processing	Complete	Composite	12/29/2021 09:00 AM	12/30/2021 09:00 AM	12/30/2021 09:00 AM		0.46	13659	SARS-CoV-2 N1	5.168459415	0	252.158165	9206.318334	SARS-CoV-2 N2	1.722693741	0	0	3068.548227					Human RNase P	49123.7475	27.57824421	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	01/10/2022	6.41	1/10/22	NT04474	Halcyon		CP0057	D04	AJ	1/10/22	2108255	Halcyon	F6	EP0057	C06	AJ	1/13/22	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	F6	AP0033	B06	JL	
A04-0206	1.1	Sample	Sample	WWTP	Monongalia	CheatLakeWWTP-01	Pass	Processing	Complete	Composite	11/04/2022 08:00 AM	11/05/2022 08:00 AM	11/05/2022 08:00 AM		0.467	18236	SARS-CoV-2 N1	46.4957237243652	0	235.819358825684	82820.5078840255	SARS-CoV-2 N2	50.3745222091674	0	311.67091369629	89729.6176850794					Human RNase P	20689.7874176502	11.6153192520142	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	11/09/2022		2022-11-09	NT04455	Kookaburra		CP000278	D01	AJ	2022-11-09	2204324	Kookaburra	F3	EP000278	F03	AJ	2022-11-10	OneStep RT-ddPCR	Manual	DQ	63101837	QX 200	F3	AP0132	C12	JL	
A04-0206	1.2	Sample	Sample	WWTP	Monongalia	CheatLakeWWTP-01	Pass	Processing	Complete	Composite	11/04/2022 08:00 AM	11/05/2022 08:00 AM	11/05/2022 08:00 AM		0.467	17412	SARS-CoV-2 N1	37.8677821159362	0	197.161045074463	67451.9868940114	SARS-CoV-2 N2	48.698353767395	1.32968336343765	203.42737197876	86743.9426481723					Human RNase P	24077.5354206562	13.5172128677368	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	11/09/2022		2022-11-09	NT04455	Kookaburra		CP000278	D01	AJ	2022-11-09	2204324	Kookaburra	F3	EP000278	F03	AJ	2022-11-15	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	F3	AP0133	C01	JL	
