assay_id	extraction_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_target	assay_target_category	assay_target_genetic_locus	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_calculated_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
O01-0057.a2	O01-0057.e1	AP72	D04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16609	0	4.250383079	
O01-0057.a3	O01-0057.e1	AP72	D04	5	Human	Internal Control	RNase P	RNA	HEX	16609	0	0	
O01-0058.a1	O01-0058.e1	AP82	B04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18920	0	196.0639572	
O01-0058.a2	O01-0058.e1	AP82	B04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18920	0	189.7946167	
O01-0058.a3	O01-0058.e1	AP82	B04	5	Human	Internal Control	RNase P	RNA	HEX	18920	0	0	
O01-0059.a1	O01-0059.e1	AP78	E04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	13038	0	5.414661765	
O01-0059.a2	O01-0059.e1	AP78	E04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	13038	0	5.414661765	
O01-0059.a3	O01-0059.e1	AP78	E04	5	Human	Internal Control	RNase P	RNA	HEX	13038	0	0	
O01-0060.a1	O01-0060.e1	AP78	E05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	10695	0	11.0027647	
O01-0060.a2	O01-0060.e1	AP78	E05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	10695	0	2.2001414	
O01-0060.a3	O01-0060.e1	AP78	E05	5	Human	Internal Control	RNase P	RNA	HEX	10695	0	0	
O01-0061.a1	O01-0061.e1	AP85	D01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	20922	0	27.00649977	
O01-0061.a2	O01-0061.e1	AP85	D01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	20922	0	20.25197029	
O01-0061.a3	O01-0061.e1	AP85	D01	5	Human	Internal Control	RNase P	RNA	HEX	20922	0	0	
O01-0062.a1	O01-0062.e1	AP72	D05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16617	0	0	
O01-0062.a2	O01-0062.e1	AP72	D05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16617	0	1.41602695	
O01-0062.a3	O01-0062.e1	AP72	D05	5	Human	Internal Control	RNase P	RNA	HEX	16617	0	0	
O01-0063.a1	O01-0063.e1	AP76	B02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16532	0	1.423307806	
O01-0063.a2	O01-0063.e1	AP76	B02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16532	0	2.846701741	
O01-0064.a1	O01-0064.e1	AP82	C04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19566	0	6.013599634	
O01-0064.a2	O01-0064.e1	AP82	C04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19566	0	6.013599634	
O01-0064.a3	O01-0064.e1	AP82	C04	5	Human	Internal Control	RNase P	RNA	HEX	19566	0	0	
O01-0065.a1	O01-0065.e1	AP78	E06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	12528	0	30.06953955	
O01-0065.a2	O01-0065.e1	AP78	E06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	12528	0	15.02996564	
O01-0065.a3	O01-0065.e1	AP78	E06	5	Human	Internal Control	RNase P	RNA	HEX	12528	0	0	
O01-0066.a1	O01-0066.e1	AP85	E01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18579	0	12.66792893	
O01-0066.a2	O01-0066.e1	AP85	E01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18579	0	21.53954029	
O01-0066.a3	O01-0066.e1	AP85	E01	5	Human	Internal Control	RNase P	RNA	HEX	18579	0	0	
O01-0067.a1	O01-0067.e1	AP82	D04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19509	0	7.237591743	
O01-0067.a2	O01-0067.e1	AP82	D04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19509	0	4.8248142	
O01-0067.a3	O01-0067.e1	AP82	D04	5	Human	Internal Control	RNase P	RNA	HEX	19509	0	0	
O01-0068.a1	O01-0068.e1	AP82	E04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17572	0	14.73392725	
O01-0068.a2	O01-0068.e1	AP82	E04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17572	0	12.05434442	
O01-0068.a3	O01-0068.e1	AP82	E04	5	Human	Internal Control	RNase P	RNA	HEX	17572	0	1.339066774	
O01-0069.a1	O01-0069.e1	AP78	E07	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	12087	0	15.57852268	
O01-0069.a2	O01-0069.e1	AP78	E07	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	12087	0	9.735367894	
O01-0069.a3	O01-0069.e1	AP78	E07	5	Human	Internal Control	RNase P	RNA	HEX	12087	0	1.946751475	
O01-0070.a1	O01-0070.e1	AP76	B03	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	14825	0	30.17507792	
O01-0070.a2	O01-0070.e1	AP76	B03	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	14825	0	31.76431417	
O01-0071.a1	O01-0071.e1	AP85	F01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19671	0	8.37452054	
O01-0071.a2	O01-0071.e1	AP85	F01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19671	0	13.16130042	
O01-0071.a3	O01-0071.e1	AP85	F01	5	Human	Internal Control	RNase P	RNA	HEX	19671	0	1.196177602	
O01-0072.a1	O01-0072.e1	AP88	F05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17320	0	4.075886309	
O01-0072.a2	O01-0072.e1	AP88	F05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17320	0	8.152478933	
O01-0072.a3	O01-0072.e1	AP88	F05	5	Human	Internal Control	RNase P	RNA	HEX	17320	0	2.71717906	
O01-0073.a1	O01-0073.e1	AP78	E08	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	12105	0	9.720888734	
O01-0073.a2	O01-0073.e1	AP78	E08	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	12105	0	1.943856627	
O01-0073.a3	O01-0073.e1	AP78	E08	5	Human	Internal Control	RNase P	RNA	HEX	12105	0	0	
O01-0074.a1	O01-0074.e1	AP85	G01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19228	0	17.13811874	
O01-0074.a2	O01-0074.e1	AP85	G01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19228	0	18.36274743	
O01-0074.a3	O01-0074.e1	AP85	G01	5	Human	Internal Control	RNase P	RNA	HEX	19228	0	0	
O01-0075.a1	O01-0075.e1	AP76	B04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16381	0	0	
O01-0075.a2	O01-0075.e1	AP76	B04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16381	0	2.872944176	
O01-0077.a1	O01-0077.e1	AP88	G05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18960	0	47.20542431	
O01-0077.a2	O01-0077.e1	AP88	G05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18960	0	34.77375984	
O01-0077.a3	O01-0077.e1	AP88	G05	5	Human	Internal Control	RNase P	RNA	HEX	18960	0	0	
O01-0078.a1	O01-0078.e1	AP88	H05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	15606	0	12.06481814	
O01-0078.a2	O01-0078.e1	AP88	H05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	15606	0	12.06481814	
O01-0078.a3	O01-0078.e1	AP88	H05	5	Human	Internal Control	RNase P	RNA	HEX	15606	0	0	
O01-0079.a1	O01-0079.e1	AP88	A06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17697	0	2.659291625	
O01-0079.a2	O01-0079.e1	AP88	A06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17697	0	1.329608262	
O01-0079.a3	O01-0079.e1	AP88	A06	5	Human	Internal Control	RNase P	RNA	HEX	17697	0	0	
O01-0080.a1	O01-0080.e1	AP93	C07	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16508	0	52.79654503	
O01-0080.a2	O01-0080.e1	AP93	C07	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16508	0	47.0830965	
O01-0080.a3	O01-0080.e1	AP93	C07	5	Human	Internal Control	RNase P	RNA	HEX	16508	0	0	
O01-0081.a1	O01-0081.e1	AP91	A03	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19292	0	73.29279423	
O01-0081.a2	O01-0081.e1	AP91	A03	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19292	0	81.85851097	
O01-0081.a3	O01-0081.e1	AP91	A03	5	Human	Internal Control	RNase P	RNA	HEX	19292	0	0	
O01-0082.a1	O01-0082.e1	AP89	F04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19511	0	33.79102707	
O01-0082.a2	O01-0082.e1	AP89	F04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19511	0	31.37577295	
O01-0082.a3	O01-0082.e1	AP89	F04	5	Human	Internal Control	RNase P	RNA	HEX	19511	0	0	
O01-0083.a1	O01-0083.e1	AP89	G04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19423	0	40.01086235	
O01-0083.a2	O01-0083.e1	AP89	G04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19423	0	24.2408824	
O01-0083.a3	O01-0083.e1	AP89	G04	5	Human	Internal Control	RNase P	RNA	HEX	19423	0	1.211451218	
O01-0084.a1	O01-0084.e1	AP95	A06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19223	0	3.672358394	
O01-0084.a2	O01-0084.e1	AP95	A06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19223	0	3.672358394	
O01-0084.a3	O01-0084.e1	AP95	A06	5	Human	Internal Control	RNase P	RNA	HEX	19223	0	0	
O01-0085.a1	O01-0085.e1	AP91	B03	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19393	0	92.39150047	
O01-0085.a2	O01-0085.e1	AP91	B03	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19393	0	105.7940674	
O01-0085.a3	O01-0085.e1	AP91	B03	5	Human	Internal Control	RNase P	RNA	HEX	19393	0	0	
O01-0086.a1	O01-0086.e1	AP93	D07	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17789	0	25.14462471	
O01-0086.a2	O01-0086.e1	AP93	D07	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17789	0	29.11728859	
O01-0086.a3	O01-0086.e1	AP93	D07	5	Human	Internal Control	RNase P	RNA	HEX	17789	0	0	
O01-0087.a1	O01-0087.e1	AP97	A04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18055	0	23.46943617	
O01-0087.a2	O01-0087.e1	AP97	A04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18055	0	23.46943617	
O01-0087.a3	O01-0087.e1	AP97	A04	5	Human	Internal Control	RNase P	RNA	HEX	18055	0	0	
O01-0088.a1	O01-0088.e1	AP95	B06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18755	0	12.54902005	
O01-0088.a2	O01-0088.e1	AP95	B06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18755	0	11.29381657	
O01-0088.a3	O01-0088.e1	AP95	B06	5	Human	Internal Control	RNase P	RNA	HEX	18755	0	0	
O01-0089.a1	O01-0089.e1	AP89	H04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	21199	0	33.32149267	
O01-0089.a2	O01-0089.e1	AP89	H04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	21199	0	21.09812975	
O01-0089.a3	O01-0089.e1	AP89	H04	5	Human	Internal Control	RNase P	RNA	HEX	21199	0	0	
O01-0090.a1	O01-0090.e1	AP95	C06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19284	0	8.542614579	
O01-0090.a2	O01-0090.e1	AP95	C06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19284	0	6.101551056	
O01-0090.a3	O01-0090.e1	AP95	C06	5	Human	Internal Control	RNase P	RNA	HEX	19284	0	0	
O01-0091.a1	O01-0091.e1	AP93	E07	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18528	0	15.24419308	
O01-0091.a2	O01-0091.e1	AP93	E07	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18528	0	15.24419308	
O01-0091.a3	O01-0091.e1	AP93	E07	5	Human	Internal Control	RNase P	RNA	HEX	18528	0	0	
O01-0092.a1	O01-0092.e1	AP93	F07	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17310	0	65.336833	
O01-0092.a2	O01-0092.e1	AP93	F07	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17310	0	59.88515854	
O01-0092.a3	O01-0092.e1	AP93	F07	5	Human	Internal Control	RNase P	RNA	HEX	17310	0	0	
O01-0093.a1	O01-0093.e1	AP95	D06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18988	0	17.3548162	
O01-0093.a2	O01-0093.e1	AP95	D06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18988	0	17.3548162	
O01-0093.a3	O01-0093.e1	AP95	D06	5	Human	Internal Control	RNase P	RNA	HEX	18988	0	0	
O01-0094.a1	O01-0094.e1	AP95	E06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	20088	0	2.342750132	
O01-0094.a2	O01-0094.e1	AP95	E06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	20088	0	1.171345934	
O01-0094.a3	O01-0094.e1	AP95	E06	5	Human	Internal Control	RNase P	RNA	HEX	20088	0	0	
O01-0095.a1	O01-0095.e1	AP91	C03	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	21336	0	56.31029129	
O01-0095.a2	O01-0095.e1	AP91	C03	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	21336	0	64.04968739	
O01-0095.a3	O01-0095.e1	AP91	C03	5	Human	Internal Control	RNase P	RNA	HEX	21336	0	1.102829129	
O01-0096.a1	O01-0096.e1	AP93	G07	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19413	0	24.25337553	
O01-0096.a2	O01-0096.e1	AP93	G07	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19413	0	20.61377525	
O01-0096.a3	O01-0096.e1	AP93	G07	5	Human	Internal Control	RNase P	RNA	HEX	19413	0	0	
O01-0097.a1	O01-0097.e1	AP89	A05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19869	0	23.69647264	
O01-0097.a2	O01-0097.e1	AP89	A05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19869	0	26.06743336	
O01-0097.a3	O01-0097.e1	AP89	A05	5	Human	Internal Control	RNase P	RNA	HEX	19869	0	0	
O01-0098.a1	O01-0098.e1	AP91	D03	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18771	0	75.33033848	
O01-0098.a2	O01-0098.e1	AP91	D03	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18771	0	67.78644562	
O01-0098.a3	O01-0098.e1	AP91	D03	5	Human	Internal Control	RNase P	RNA	HEX	18771	0	0	
O01-0099.a1	O01-0099.e1	AP89	B05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19466	0	43.55507374	
O01-0099.a2	O01-0099.e1	AP89	B05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19466	0	42.34412193	
O01-0099.a3	O01-0099.e1	AP89	B05	5	Human	Internal Control	RNase P	RNA	HEX	19466	0	0	
O01-0100.a1	O01-0100.e1	AP91	E03	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	20924	0	93.52058411	
O01-0100.a2	O01-0100.e1	AP91	E03	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	20924	0	78.84821415	
O01-0100.a3	O01-0100.e1	AP91	E03	5	Human	Internal Control	RNase P	RNA	HEX	20924	0	0	
O01-0101.a1	O01-0101.e1	AP97	B04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19442	0	23.00573111	
O01-0101.a2	O01-0101.e1	AP97	B04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19442	0	12.10547447	
O01-0101.a3	O01-0101.e1	AP97	B04	5	Human	Internal Control	RNase P	RNA	HEX	19442	0	0	
O01-0106.a1	O01-0106.e1	AP99	H06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18741	0	7.534233928	
O01-0106.a2	O01-0106.e1	AP99	H06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18741	0	11.30225539	
O01-0106.a3	O01-0106.e1	AP99	H06	5	Human	Internal Control	RNase P	RNA	HEX	18741	0	0	
O01-0107.a1	O01-0107.e1	AP99	A07	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17838	0	13.19430947	
O01-0107.a2	O01-0107.e1	AP99	A07	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17838	0	17.1540451	
O01-0107.a3	O01-0107.e1	AP99	A07	5	Human	Internal Control	RNase P	RNA	HEX	17838	0	0	
O01-0109.a1	O01-0109.e1	AP99	B07	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16858	0	23.73957872	
O01-0109.a2	O01-0109.e1	AP99	B07	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16858	0	19.54850078	
O01-0109.a3	O01-0109.e1	AP99	B07	5	Human	Internal Control	RNase P	RNA	HEX	16858	0	1.395782977	
O01-0113.a1	O01-0113.e1	AP99	C07	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18066	0	0	
O01-0113.a2	O01-0113.e1	AP99	C07	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18066	0	2.604972124	
O01-0113.a3	O01-0113.e1	AP99	C07	5	Human	Internal Control	RNase P	RNA	HEX	18066	0	2.604972124	
O01-0119.a1	O01-0119.e1	AP99	D07	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17202	0	6.8401438	
O01-0119.a2	O01-0119.e1	AP99	D07	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17202	0	9.576758742	
O01-0119.a3	O01-0119.e1	AP99	D07	5	Human	Internal Control	RNase P	RNA	HEX	17202	0	0	
O01-0120.a1	O01-0120.e1	AP97	C04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18651	0	7.570595741	
O01-0120.a2	O01-0120.e1	AP97	C04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18651	0	16.40603781	
O01-0120.a3	O01-0120.e1	AP97	C04	5	Human	Internal Control	RNase P	RNA	HEX	18651	0	0	
O01-0123.a1	O01-0123.e1	AP97	D04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19203	0	29.42556143	
O01-0123.a2	O01-0123.e1	AP97	D04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19203	0	40.46964169	
O01-0123.a3	O01-0123.e1	AP97	D04	5	Human	Internal Control	RNase P	RNA	HEX	19203	0	0	
O01-0124.a1	O01-0124.e1	AP97	E04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	20386	0	36.96324587	
O01-0124.a2	O01-0124.e1	AP97	E04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	20386	0	32.33966351	
O01-0124.a3	O01-0124.e1	AP97	E04	5	Human	Internal Control	RNase P	RNA	HEX	20386	0	0	
P01-0001.a1	P01-0001.e1	AP50	E08	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	14221	0	14.89569902	
P01-0001.a2	P01-0001.e1	AP50	E08	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	14221	0	19.86302853	
P01-0001.a3	P01-0001.e1	AP50	E08	5	Human	Internal Control	RNase P	RNA	HEX	14221	0	3.309340775	
P01-0002.a1	P01-0002.e1	AP50	F01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16528	0	11.39163017	NO DATES OR FLOW
P01-0002.a2	P01-0002.e1	AP50	F01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16528	0	7.119122744	NO DATES OR FLOW
P01-0002.a3	P01-0002.e1	AP50	F01	5	Human	Internal Control	RNase P	RNA	HEX	16528	0	1.423652172	NO DATES OR FLOW
P01-0003.a1	P01-0003.e1	AP50	F02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16353	0	25.91345072	NO DATES OR FLOW
P01-0003.a2	P01-0003.e1	AP50	F02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16353	0	10.07406235	NO DATES OR FLOW
P01-0003.a3	P01-0003.e1	AP50	F02	5	Human	Internal Control	RNase P	RNA	HEX	16353	0	1.438887715	NO DATES OR FLOW
P01-0004.a1	P01-0004.e1	AP47	A01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	15572	0	99.93844986	
P01-0004.a2	P01-0004.e1	AP47	A01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	15572	0	80.22000313	
P01-0004.a3	P01-0004.e1	AP47	A01	5	Human	Internal Control	RNase P	RNA	HEX	15572	0	6.044807434	
P01-0005.a1	P01-0005.e1	AP41	E08	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	15847	0	574.1365051	
P01-0005.a2	P01-0005.e1	AP41	E08	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	15847	0	566.5304565	
P01-0005.a3	P01-0005.e1	AP41	E08	5	Human	Internal Control	RNase P	RNA	HEX	15847	0	0	
P01-0006.a1	P01-0006.e1	AP50	F03	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	14579	0	32.30065823	
P01-0006.a2	P01-0006.e1	AP50	F03	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	14579	0	32.30065823	
P01-0006.a3	P01-0006.e1	AP50	F03	5	Human	Internal Control	RNase P	RNA	HEX	14579	0	4.842272997	
P01-0007.a1	P01-0007.e1	AP50	F04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	13541	0	6.951594949	
P01-0007.a2	P01-0007.e1	AP50	F04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	13541	0	1.737706363	
P01-0007.a3	P01-0007.e1	AP50	F04	5	Human	Internal Control	RNase P	RNA	HEX	13541	0	0	
P01-0008.a1	P01-0008.e1	AP47	A02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19489	0	232.9543686	
P01-0008.a2	P01-0008.e1	AP47	A02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19489	0	235.3931427	
P01-0008.a3	P01-0008.e1	AP47	A02	5	Human	Internal Control	RNase P	RNA	HEX	19489	0	2.41475895	
P01-0009.a1	P01-0009.e1	AP47	A03	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16604	0	11.33947492	
P01-0009.a2	P01-0009.e1	AP47	A03	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16604	0	9.921742082	
P01-0009.a3	P01-0009.e1	AP47	A03	5	Human	Internal Control	RNase P	RNA	HEX	16604	0	2.834356725	
P01-0010.a1	P01-0010.e1	AP45	F06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	13195	0	137.7091026	
P01-0010.a2	P01-0010.e1	AP45	F06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	13195	0	110.8193779	
P01-0010.a3	P01-0010.e1	AP45	F06	5	Human	Internal Control	RNase P	RNA	HEX	13195	0	3.566683531	
P01-0011.a1	P01-0011.e1	AP50	F05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	13148	0	3.579434156	
P01-0011.a2	P01-0011.e1	AP50	F05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	13148	0	1.789649129	
P01-0011.a3	P01-0011.e1	AP50	F05	5	Human	Internal Control	RNase P	RNA	HEX	13148	0	0	
P01-0012.a1	P01-0012.e1	AP47	A04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17077	0	34.47129488	
P01-0012.a2	P01-0012.e1	AP47	A04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17077	0	38.61124516	
P01-0012.a3	P01-0012.e1	AP47	A04	5	Human	Internal Control	RNase P	RNA	HEX	17077	0	5.512014627	
P01-0013.a1	P01-0013.e1	AP45	F04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	13675	0	43.05474281	
P01-0013.a2	P01-0013.e1	AP45	F04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	13675	0	39.60746527	
P01-0013.a3	P01-0013.e1	AP45	F04	5	Human	Internal Control	RNase P	RNA	HEX	13675	0	8.604648709	
P01-0014.a1	P01-0014.e1	AP45	F08	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	13753	0	53.09641838	
P01-0014.a2	P01-0014.e1	AP45	F08	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	13753	0	73.68208408	
P01-0014.a3	P01-0014.e1	AP45	F08	5	Human	Internal Control	RNase P	RNA	HEX	13753	0	6.844421625	
P01-0015.a1	P01-0015.e1	AP41	F01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	15353	0	657.3713684	
P01-0015.a2	P01-0015.e1	AP41	F01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	15353	0	685.7561493	
P01-0015.a3	P01-0015.e1	AP41	F01	5	Human	Internal Control	RNase P	RNA	HEX	15353	0	4.59813267	
P01-0016.a1	P01-0016.e1	AP45	F05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	14318	0	0	
P01-0016.a2	P01-0016.e1	AP45	F05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	14318	0	0	
P01-0016.a3	P01-0016.e1	AP45	F05	5	Human	Internal Control	RNase P	RNA	HEX	14318	0	0	
P01-0017.a1	P01-0017.e1	AP45	F07	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	15269	0	41.64362431	
P01-0017.a2	P01-0017.e1	AP45	F07	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	15269	0	67.90154457	
P01-0017.a3	P01-0017.e1	AP45	F07	5	Human	Internal Control	RNase P	RNA	HEX	15269	0	9.247770905	
P01-0018.a1	P01-0018.e1	AP45	G01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	13173	0	128.9580441	
P01-0018.a2	P01-0018.e1	AP45	G01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	13173	0	164.9055099	
P01-0018.a3	P01-0018.e1	AP45	G01	5	Human	Internal Control	RNase P	RNA	HEX	13173	0	23.23186636	
P01-0019.a1	P01-0019.e1	AP41	F02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	12687	0	629.6435928	
P01-0019.a2	P01-0019.e1	AP41	F02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	12687	0	253.5883141	
P01-0019.a3	P01-0019.e1	AP41	F02	5	Human	Internal Control	RNase P	RNA	HEX	12687	0	5.564481616	
P01-0021.a1	P01-0021.e1	AP41	F03	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17176	0	628.8951492	
P01-0021.a2	P01-0021.e1	AP41	F03	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17176	0	467.6429367	
P01-0021.a3	P01-0021.e1	AP41	F03	5	Human	Internal Control	RNase P	RNA	HEX	17176	0	2.739960551	
