Asset Tag ID,Sample Collection Method,Sample Collection By,Sample Retrieved Date/Time,Sample Collection Start,Sample Collection End,Sample Received By,Sample Received Date,Assay Date,Comments,Sample QC Check,Sample Flow (MGD),Event Type,Site,Location,Category,Department
Q01-1006,Composite,,01/05/2026 08:00 AM,01/04/2026 08:00 AM,01/05/2026 08:00 AM,LS,01/08/2026,,,Pass,0.291,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-1007,Composite,,12/29/2025 08:00 AM,12/21/2025 08:00 AM,12/29/2025 08:00 AM,LS,01/08/2026,,,Fail: Missing Required Data,,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-1008,Composite,,01/12/2026 08:00 AM,01/06/2026 08:00 AM,01/12/2026 08:00 AM,LS,01/15/2026,,,Pass,0.354,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-1009,Composite,,01/20/2026 08:00 AM,01/19/2026 08:00 AM,01/20/2026 08:00 AM,bb,01/22/2026,,,Pass,0.293,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-1010,Composite,,01/27/2026 12:00 AM,01/20/2026 12:00 AM,01/26/2026 12:00 AM,LS,01/29/2026,,Frozen,Fail: Arrived Frozen,0.7887,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-1011,Composite,,02/09/2026 08:00 AM,02/04/2026 08:00 AM,02/09/2026 08:00 AM,LS,02/12/2026,,,Pass,0.30,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-1012,Composite,,02/02/2026 08:00 AM,01/28/2026 08:00 AM,02/02/2026 08:00 AM,LS,02/12/2026,,,Pass,0.355,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
T01-0276,Composite,,08/06/2024 07:00 AM,08/05/2024 07:00 AM,08/06/2024 07:00 AM,AJ,08/07/2024,,,Pass,0.21,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0277,Composite,,08/13/2024 07:00 AM,08/12/2024 07:00 AM,08/13/2024 07:00 AM,AJ,08/13/2024,,EMTY TUBE,Fail: Volume Below Min,0.22,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0278,Composite,,08/19/2024 10:31 AM,08/18/2024 10:33 AM,08/19/2024 10:31 AM,AJ,08/20/2024,,EMPTY TUBE,Fail: Volume Below Min,0.30,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0279,,,08/27/2024 07:00 AM,08/26/2024 07:00 AM,08/27/2024 07:00 AM,AJ,08/28/2024,,,Pass,0.14,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0280,Composite,,09/03/2024 07:00 AM,09/02/2024 07:00 AM,09/03/2024 07:00 AM,AJ,09/04/2024,,,Pass,0.04,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0281,Composite,,09/17/2024 07:00 AM,09/16/2024 07:00 AM,09/17/2024 07:00 AM,AJ,09/19/2024,,,Pass,0.03,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0282,Composite,,09/24/2024 07:00 AM,09/23/2024 07:00 AM,09/24/2024 07:00 AM,AJ,09/25/2024,,,Pass,0.17,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0376,Composite,,10/01/2024 07:00 AM,09/30/2024 07:00 AM,10/01/2024 07:00 AM,AJ,10/02/2024,,,Pass,0.3,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0377,Composite,,10/08/2024 07:00 AM,10/07/2024 07:00 AM,10/08/2024 07:00 AM,AJ,10/08/2024,,,Pass,0.11,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0379,Composite,,10/14/2024 09:15 AM,10/13/2024 09:00 AM,10/14/2024 09:00 AM,AJ,10/16/2024,,,Pass,0.16,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0378,Composite,,10/22/2024 07:00 AM,10/21/2024 07:00 AM,10/22/2024 07:00 AM,AJ,10/22/2024,,,Pass,0.07,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0380,Composite,,10/29/2024 07:00 AM,10/28/2024 07:00 AM,10/29/2024 07:00 AM,AJ,10/30/2024,,,Pass,0.09,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0383,Composite,,11/04/2024 07:45 AM,11/03/2024 07:45 AM,11/04/2024 07:45 AM,AJ,11/07/2024,,,Pass,0.10,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0382,Composite,,11/26/2024 07:00 AM,11/25/2024 07:00 AM,11/26/2024 07:00 AM,AJ,12/02/2024,,,Pass,0.08,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0381,Composite,,11/19/2024 07:00 AM,11/18/2024 07:00 AM,11/19/2024 07:00 AM,AJ,12/02/2024,,,Pass,0.08,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0384,Composite,,12/03/2024 07:00 AM,12/02/2024 07:00 AM,12/03/2024 07:00 AM,AJ,12/05/2024,,,Pass,0.06,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0385,Composite,,12/17/2024 07:00 AM,12/16/2024 07:00 AM,12/17/2024 07:00 AM,AJ,12/18/2024,,,Pass,0.30,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0387,Composite,,12/31/2024 07:00 AM,12/30/2024 07:00 AM,12/31/2024 07:00 AM,AJ,01/09/2025,,,Pass,0.29,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0386,Composite,,12/24/2024 07:00 AM,12/23/2024 07:00 AM,12/24/2024 07:00 AM,AJ,01/09/2025,,,Pass,0.12,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0388,Composite,,01/14/2025 07:00 AM,01/13/2025 07:00 AM,01/14/2025 07:00 AM,,,,,,0.16,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0393,Composite,,01/21/2025 10:50 AM,01/20/2025 10:45 AM,01/21/2025 10:45 AM,AJ,01/23/2025,,,Fail: Arrived Frozen,0.28,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0389,Composite,,01/28/2025 07:00 AM,01/27/2025 07:00 AM,01/28/2025 07:00 AM,AJ,01/29/2025,,,Pass,0.29,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0390,Composite,,02/04/2025 07:00 AM,02/03/2025 07:00 AM,02/04/2025 07:00 AM,AJ,02/06/2025,,,Pass,0.27,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0391,Composite,,02/11/2025 07:00 AM,02/10/2025 07:00 AM,02/11/2025 07:00 AM,AJ,02/13/2025,,,Pass,0.25,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0392,Composite,,02/25/2025 07:00 AM,02/24/2025 07:00 AM,02/25/2025 07:00 AM,AJ,02/27/2025,,,Pass,0.16,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0395,Composite,,03/11/2025 07:00 AM,03/10/2025 07:00 AM,03/11/2025 07:00 AM,AJ,03/13/2025,,,Pass,0.12,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0394,Composite,,03/04/2025 07:00 AM,03/03/2025 07:00 AM,03/04/2025 07:00 AM,AJ,03/13/2025,,,Pass,0.11,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0312,Composite,,03/18/2025 07:00 AM,03/17/2025 07:00 AM,03/18/2025 07:00 AM,AJ,03/20/2025,,,Pass,0.14,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0319,Composite,,03/25/2025 07:00 AM,03/24/2025 07:00 AM,03/25/2025 07:00 AM,AJ,03/27/2025,,,Pass,0.24,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0311,Composite,,04/07/2025 07:00 AM,04/06/2025 07:00 AM,04/07/2025 07:00 AM,AJ,04/11/2025,,,Pass,0.53,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0313,Composite,,04/14/2025 06:50 AM,04/13/2025 06:50 AM,04/14/2025 06:50 AM,AJ,04/24/2025,,,Pass,0.17,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0314,Composite,,04/21/2025 09:30 AM,04/20/2025 09:30 AM,04/21/2025 09:30 AM,AJ,04/24/2025,,,Pass,0.38,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0315,Composite,,05/05/2025 12:20 PM,05/04/2025 12:20 PM,05/05/2025 12:20 PM,AJ,05/08/2025,,,Pass,0.05,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0306,Composite,,05/12/2025 07:20 AM,05/11/2025 07:20 AM,05/12/2025 07:20 AM,AJ,05/15/2025,,,Pass,0.18,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0307,Composite,,05/19/2025 07:30 AM,05/19/2025 07:25 AM,05/19/2025 07:30 AM,EM,05/21/2025,,,Pass,0.25,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0308,Composite,,06/09/2025 06:30 AM,06/08/2025 06:30 AM,06/09/2025 06:30 AM,ID,06/10/2025,,,Pass,0.29,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0408,Composite,,06/23/2025 06:00 AM,06/22/2025 06:00 AM,06/23/2025 06:00 AM,AJ,06/26/2025,,,Pass,0.15,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0406,Composite,,07/07/2025 08:00 AM,07/06/2025 08:00 AM,07/07/2025 08:00 AM,AJ,07/09/2025,,,Pass,0.20,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0411,Composite,,06/30/2025 07:00 AM,06/29/2025 07:00 AM,06/30/2025 07:00 AM,AJ,07/09/2025,,,Pass,0.31,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0407,Composite,,07/14/2025 01:35 PM,07/13/2025 01:30 PM,07/14/2025 01:30 PM,BB,07/16/2025,,"Start and end time not present, only collected time, so estimated start and stop time ",Pass,0.89,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0410,Composite,,07/21/2025 08:00 AM,07/20/2025 08:00 AM,07/21/2025 08:00 AM,AJ,07/22/2025,,,Pass,0.52,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0405,Composite,,08/04/2025 07:45 AM,08/03/2025 07:45 AM,08/04/2025 07:45 AM,ID,08/06/2025,,,Pass,0.2,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0413,Composite,,08/11/2025 07:00 AM,08/10/2025 07:00 AM,08/11/2025 07:00 AM,AJ,08/14/2025,,,Pass,0.18,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0414,Composite,,08/18/2025 07:00 AM,08/17/2025 07:00 AM,08/18/2025 07:00 AM,AJ,08/21/2025,,,Pass,0.23,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0412,Composite,,08/25/2025 12:00 PM,08/24/2025 12:00 PM,08/25/2025 12:00 PM,AJ,08/28/2025,,,Pass,0.30,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0320,Composite,,09/02/2025 07:00 AM,09/01/2025 07:00 AM,09/02/2025 07:00 AM,AJ,09/04/2025,,,Pass,0.8,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0324,Composite,,09/08/2025 07:20 AM,09/07/2025 07:00 AM,09/08/2025 07:20 AM,LS,09/11/2025,,,Pass,0.21,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0325,Composite,,09/22/2025 07:00 AM,09/21/2025 07:00 AM,09/22/2025 07:00 AM,LS,09/25/2025,,,Pass,0.19,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0403,Composite,,10/13/2025 12:00 AM,10/12/2025 12:00 AM,10/13/2025 12:00 AM,LS,10/16/2025,,,Pass,0.31,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0399,Composite,,11/03/2025 07:35 AM,11/02/2025 07:35 AM,11/03/2025 07:35 AM,LS,11/06/2025,,,Pass,0.14,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0398,Composite,,11/10/2025 07:00 AM,11/09/2025 07:00 AM,11/10/2025 07:00 AM,LS,11/13/2025,,,Pass,0.1,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0419,Composite,,11/12/2025 12:15 PM,11/11/2025 12:00 PM,11/12/2025 12:15 PM,LS,11/20/2025,,,Pass,0.36,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0424,Composite,,11/24/2025 01:00 PM,11/23/2025 01:00 PM,11/24/2025 01:00 PM,LS,11/26/2025,,,Pass,0.40,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0423,Composite,,12/15/2025 08:30 AM,12/14/2025 08:30 AM,12/15/2025 08:30 AM,LS,12/18/2025,,,Pass,0.15,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0418,Composite,,12/09/2025 08:00 AM,12/08/2025 08:00 AM,12/09/2025 08:00 AM,LS,12/18/2025,,,Pass,0.21,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0417,Composite,,12/29/2025 08:30 AM,12/28/2025 08:30 AM,12/29/2025 08:30 AM,LS,01/08/2026,,,Pass,0.53,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0416,Composite,,12/22/2025 07:30 AM,12/21/2025 07:30 AM,12/22/2025 07:30 AM,LS,01/08/2026,,,Pass,0.24,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0422,Composite,,01/12/2026 12:15 PM,01/11/2026 12:00 PM,01/12/2026 12:00 PM,LS,01/15/2026,,,Pass,0.2,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0415,Composite,,01/19/2026 07:30 AM,01/18/2026 07:30 AM,01/19/2026 07:30 AM,LS,01/29/2026,,,Pass,0.11,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
T01-0421,Composite,,01/26/2026 09:30 AM,01/25/2026 09:30 AM,01/26/2026 09:30 AM,LS,01/29/2026,,,Pass,0.56,Routine Surveillance,Mason,PointPleasantWWTP-01,Sample,WWTP
U01-0099,Composite,,07/15/2024 08:45 AM,07/14/2024 08:45 AM,07/15/2024 08:45 AM,,,,,Pass,0.145,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0086,Composite,,08/05/2024 08:00 AM,08/04/2024 08:00 AM,08/05/2024 08:00 AM,AJ,08/07/2024,,,Pass,0.136,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0077,Composite,,08/12/2024 09:15 AM,08/11/2024 09:15 AM,08/12/2024 09:15 AM,AJ,08/20/2024,,,Pass,0.113,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0057,Composite,,08/19/2024 08:30 AM,08/18/2024 08:30 AM,08/19/2024 08:30 AM,AJ,08/20/2024,,,Pass,0.310,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0138,Composite,,10/28/2024 08:00 AM,10/27/2024 08:00 AM,10/28/2024 08:00 AM,AJ,10/30/2024,,,Pass,0.114,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0136,Composite,,11/04/2024 10:30 AM,11/03/2024 10:00 AM,11/04/2024 10:00 AM,AJ,11/07/2024,,,Pass,0.122,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0135,Composite,,11/11/2024 08:15 AM,11/10/2024 08:15 AM,11/11/2024 08:15 AM,AJ,11/14/2024,,,Pass,0.100,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0133,Composite,,11/18/2024 10:00 AM,11/17/2024 10:00 AM,11/18/2024 10:00 AM,AJ,11/21/2024,,,Pass,0.273,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0132,Composite,,11/25/2024 09:20 AM,11/24/2024 09:00 AM,11/25/2024 09:00 AM,AJ,12/02/2024,,,Pass,0.540,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0137,Composite,,12/02/2024 09:20 AM,12/01/2024 09:20 AM,12/02/2024 09:20 AM,AJ,12/05/2024,,,Pass,0.424,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0131,Composite,,12/09/2024 08:00 AM,12/08/2024 08:00 AM,12/09/2024 08:00 AM,AJ,12/11/2024,,,Pass,0.514,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0134,Composite,,12/16/2024 09:00 AM,12/15/2024 09:00 AM,12/16/2024 09:00 AM,AJ,12/18/2024,,,Pass,0.305,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0127,Composite,,12/29/2024 10:00 AM,12/28/2024 10:00 AM,01/09/2025 10:00 AM,AJ,01/09/2025,,,Pass,0.749,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0126,Composite,,12/23/2024 01:00 PM,12/22/2024 01:00 PM,12/23/2024 01:00 PM,AJ,01/09/2025,,,Pass,0.138,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0129,Composite,,01/13/2025 10:00 AM,01/12/2025 10:00 AM,01/13/2025 10:00 AM,AJ,01/16/2025,,,Pass,0.663,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0128,,,,,,AJ,01/16/2025,,ILLEGIBLE DATE,Fail: Missing Required Data,0.791,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0130,Composite,,01/21/2025 10:00 AM,01/20/2025 10:00 AM,01/21/2025 10:00 AM,AJ,01/23/2025,,,Pass,0.730,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0143,Composite,,01/27/2025 10:30 AM,01/26/2025 10:30 AM,01/28/2025 10:30 AM,AJ,01/29/2025,,,Pass,0.481,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0141,Composite,,02/03/2025 09:00 AM,02/02/2025 09:00 AM,02/03/2025 09:00 AM,AJ,02/06/2025,,,Pass,0.778,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0146,Composite,,02/10/2025 09:30 AM,02/09/2025 09:30 AM,02/10/2025 09:30 AM,AJ,02/13/2025,,,Pass,0.827,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0145,Composite,,02/18/2025 10:00 AM,02/17/2025 10:00 AM,02/18/2025 10:00 AM,AJ,02/20/2025,,,Pass,0.726,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0144,Composite,,02/24/2025 10:00 AM,02/23/2025 10:00 AM,02/24/2025 10:00 AM,AJ,02/27/2025,,,Pass,0.60,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0078,Composite,,03/01/2025 10:00 AM,02/28/2025 10:00 AM,03/01/2025 10:00 AM,AJ,03/06/2025,,,Pass,0.465,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0095,Composite,,03/11/2025 08:55 AM,03/10/2025 08:00 AM,03/11/2025 08:00 AM,AJ,03/20/2025,,,Pass,0.484,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0081,Composite,,03/17/2025 08:00 AM,03/16/2025 08:00 AM,03/17/2025 08:00 AM,AJ,03/20/2025,,,Pass,0.470,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0087,Composite,,03/24/2025 09:00 AM,03/23/2025 09:00 AM,03/24/2025 09:00 AM,AJ,03/27/2025,,,Pass,0.440,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0080,Composite,,03/31/2025 09:45 AM,03/30/2025 09:45 AM,03/31/2025 09:45 AM,AJ,04/03/2025,,,Pass,0.612,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0112,Composite,,04/07/2025 10:00 AM,04/06/2025 10:00 AM,04/07/2025 10:00 AM,AJ,04/11/2025,,,Pass,0.901,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0103,Composite,,04/14/2025 11:00 AM,04/13/2025 11:00 AM,04/14/2025 11:00 AM,AJ,04/17/2025,,,Pass,0.600,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0059,Composite,,04/21/2025 09:40 AM,04/20/2025 09:00 AM,04/21/2025 09:00 AM,AJ,04/24/2025,,,Pass,0.4,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0119,Composite,,04/29/2025 10:00 AM,04/28/2025 10:00 AM,04/29/2025 10:00 AM,AJ,05/01/2025,,,Pass,0.322,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0084,Composite,,05/05/2025 09:00 AM,05/04/2025 09:00 AM,05/05/2025 09:00 AM,AJ,05/08/2025,,,Pass,0.398,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0079,Composite,,05/10/2025 09:00 AM,05/09/2025 09:00 AM,05/10/2025 09:00 AM,AJ,05/15/2025,,,Pass,0.231,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0092,Composite,,05/19/2025 08:35 AM,05/19/2025 08:35 AM,05/19/2025 08:35 AM,EM,05/21/2025,,,Pass,6.02,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0124,Composite,,05/27/2025 10:15 AM,05/26/2025 09:00 AM,05/27/2025 09:00 AM,BB,05/29/2025,,,Pass,0.312,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0113,Composite,,06/02/2025 09:00 AM,06/01/2025 09:00 AM,06/02/2025 09:00 AM,BB,06/04/2025,,,Pass,0.268,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0054,Composite,,06/09/2025 10:00 AM,06/08/2025 10:00 AM,06/09/2025 10:00 AM,"ID, BB",06/10/2025,,Has site as Raleigh and location as White Oaks,Pass,0.309,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0107,Composite,,06/16/2025 04:10 PM,06/15/2025 04:10 PM,06/16/2025 04:10 PM,AJ,06/19/2025,,,Pass,0.216,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0125,,,,,,AJ,06/26/2025,,,Fail: Missing Required Data,0.192,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0157,Composite,,07/07/2025 09:00 AM,07/06/2025 09:00 AM,07/07/2025 09:00 AM,AJ,07/09/2025,,,Pass,0.171,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0115,Composite,,07/14/2025 10:30 AM,07/13/2025 10:00 AM,07/14/2025 10:00 AM,BB,07/16/2025,,"only collected time present, estimated start and stop time ",Pass,0.824,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0111,Composite,,07/21/2025 09:30 AM,07/20/2025 09:30 AM,07/21/2025 09:30 AM,AJ,07/22/2025,,,Pass,0.418,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0158,Composite,,07/28/2025 10:00 AM,07/27/2025 10:00 AM,07/28/2025 10:00 AM,ID,07/30/2025,,Only had sample retrieved date/time (est start and stop time),Pass,0.579,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0150,Composite,,08/05/2025 07:35 AM,08/04/2025 07:35 AM,08/05/2025 07:35 AM,ID,08/06/2025,,,Pass,0.201,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0164,Composite,,08/11/2025 09:40 AM,08/10/2025 09:40 AM,08/11/2025 09:40 AM,AJ,08/14/2025,,LEFT IN OFFICE OVERNIGHT,Pass,0.147,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0160,Composite,,08/19/2025 08:45 AM,08/18/2025 08:45 AM,08/19/2025 08:45 AM,AJ,08/21/2025,,,Pass,0.1,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0151,Composite,,08/25/2025 09:00 AM,08/24/2025 09:00 AM,08/25/2025 09:00 AM,AJ,08/28/2025,,,Pass,0.169,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0147,Composite,,09/07/2025 09:40 AM,09/06/2025 09:40 AM,09/07/2025 09:40 AM,LS,09/11/2025,,,Pass,0.133,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0156,Composite,,09/15/2025 09:15 PM,09/14/2025 09:00 PM,09/15/2025 09:15 PM,LS,09/18/2025,,,Pass,0.101,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0152,Composite,,09/22/2025 09:30 AM,09/21/2025 09:30 AM,09/22/2025 09:30 AM,LS,09/25/2025,,,Pass,0.193,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0149,Composite,,09/29/2025 09:30 AM,09/28/2025 09:30 AM,09/29/2025 09:30 AM,LS,10/02/2025,,,Pass,0.115,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0181,Composite,,10/06/2025 09:00 AM,10/05/2025 09:00 AM,10/06/2025 09:00 AM,LS,10/09/2025,,,Pass,0.095,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0183,Composite,,10/14/2025 10:00 AM,10/13/2025 10:00 AM,10/14/2025 10:00 AM,LS,10/16/2025,,,Pass,0.17,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0177,Composite,,10/20/2025 09:45 AM,10/19/2025 09:45 AM,10/20/2025 09:45 AM,LS,10/23/2025,,,Pass,0.195,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0167,Composite,,10/27/2025 09:30 AM,10/26/2025 09:30 AM,10/27/2025 09:30 AM,AJ,10/30/2025,,,Pass,0.164,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0175,Composite,,11/03/2025 10:00 AM,11/02/2025 10:00 AM,11/03/2025 10:00 AM,LS,11/13/2025,,,Pass,0.22,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0180,Composite,,11/10/2025 10:15 AM,11/09/2025 10:15 AM,11/10/2025 10:15 AM,LS,11/13/2025,,,Pass,0.384,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0184,Composite,,11/17/2025 10:25 AM,11/16/2025 10:25 AM,11/17/2025 10:25 AM,LS,11/20/2025,,,Pass,0.354,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
U01-0182,Composite,,11/24/2025 09:40 AM,11/23/2025 09:40 AM,11/23/2025 09:40 AM,LS,11/26/2025,,,Pass,0.636,Routine Surveillance,Fayette,WhiteOakWWTP-01,Sample,WWTP
