assay_id	extraction_id	assay_template	assay_type	assay_target_macromolecule	assay_target_fluorophore	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment	sample_id	assay_batch_id	assay_location_in_batch	assay_accepted_droplets	assay_target	assay_target_genetic_locus	assay_input_ul	assay_class
R01-0254.a1	R01-0254.e1	sample	sample	RNA	FAM	0	0		R01-0254	AP226	C11	18746	SARS-CoV-2	N1:SARS	5	unknown
R01-0254.a2	R01-0254.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0254	AP226	C11	18746	SARS-CoV-2	N2:SARS	5	unknown
R01-0254.a3	R01-0254.e1	sample	sample	RNA	HEX	0	1.342184305		R01-0254	AP226	C11	18746	Homo sapiens	RNase P	5	unknown
R01-0255.a1	R01-0255.e1	sample	sample	RNA	FAM	0	0		R01-0255	AP223	H01	18712	SARS-CoV-2	N1:SARS	5	unknown
R01-0255.a2	R01-0255.e1	sample	sample	RNA	FAM/HEX	0	0.268895954		R01-0255	AP223	H01	18712	SARS-CoV-2	N2:SARS	5	unknown
R01-0255.a3	R01-0255.e1	sample	sample	RNA	HEX	0	1.882573485		R01-0255	AP223	H01	18712	Homo sapiens	RNase P	5	unknown
R01-0256.a1	R01-0256.e1	sample	sample	RNA	FAM	0	0.489273757		R01-0256	AP216	D02	20568	SARS-CoV-2	N1:SARS	5	unknown
R01-0256.a2	R01-0256.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0256	AP216	D02	20568	SARS-CoV-2	N2:SARS	5	unknown
R01-0256.a3	R01-0256.e1	sample	sample	RNA	HEX	0	0.733928442		R01-0256	AP216	D02	20568	Homo sapiens	RNase P	5	unknown
R01-0257.a1	R01-0257.e1	sample	sample	RNA	FAM	0	0.252601683		R01-0257	AP231	F03	19919	SARS-CoV-2	N1:SARS	5	unknown
R01-0257.a2	R01-0257.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0257	AP231	F03	19919	SARS-CoV-2	N2:SARS	5	unknown
R01-0257.a3	R01-0257.e1	sample	sample	RNA	HEX	0	2.27387166		R01-0257	AP231	F03	19919	Homo sapiens	RNase P	5	unknown
R01-0258.a1	R01-0258.e1	sample	sample	RNA	FAM	0	0		R01-0258	AP218	A07	19605	SARS-CoV-2	N1:SARS	5	unknown
R01-0258.a2	R01-0258.e1	sample	sample	RNA	FAM	0	0		R01-0258	AP219	E05	15172	SARS-CoV-2	N1:SARS	5	unknown
R01-0258.a3	R01-0258.e1	sample	sample	RNA	FAM/HEX	0	0.513308108		R01-0258	AP218	A07	19605	SARS-CoV-2	N2:SARS	5	unknown
R01-0258.a4	R01-0258.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0258	AP219	E05	15172	SARS-CoV-2	N2:SARS	5	unknown
R01-0258.a5	R01-0258.e1	sample	sample	RNA	HEX	0	3.851088285		R01-0258	AP218	A07	19605	Homo sapiens	RNase P	5	unknown
R01-0258.a6	R01-0258.e1	sample	sample	RNA	HEX	0	0		R01-0258	AP219	E05	15172	Homo sapiens	RNase P	5	unknown
R01-0259.a1	R01-0259.e1	sample	sample	RNA	FAM	0	2.190646887		R01-0259	AP198	D04	16081	SARS-CoV-2	N1:SARS	5	unknown
R01-0259.a2	R01-0259.e1	sample	sample	RNA	FAM/HEX	0	0.938731909		R01-0259	AP198	D04	16081	SARS-CoV-2	N2:SARS	5	unknown
R01-0259.a3	R01-0259.e1	sample	sample	RNA	HEX	0	1.877638936		R01-0259	AP198	D04	16081	Homo sapiens	RNase P	5	unknown
R01-0260.a1	R01-0260.e1	sample	sample	RNA	FAM	0	0.262567312		R01-0260	AP216	E02	19163	SARS-CoV-2	N1:SARS	5	unknown
R01-0260.a2	R01-0260.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0260	AP216	E02	19163	SARS-CoV-2	N2:SARS	5	unknown
R01-0260.a3	R01-0260.e1	sample	sample	RNA	HEX	0	0.262567312		R01-0260	AP216	E02	19163	Homo sapiens	RNase P	5	unknown
R01-0261.a1	R01-0261.e1	sample	sample	RNA	FAM	0	0.509745836		R01-0261	AP230	B06	19742	SARS-CoV-2	N1:SARS	5	unknown
R01-0261.a2	R01-0261.e1	sample	sample	RNA	FAM/HEX	0	0.764638126		R01-0261	AP230	B06	19742	SARS-CoV-2	N2:SARS	5	unknown
R01-0261.a3	R01-0261.e1	sample	sample	RNA	HEX	0	2.804241419		R01-0261	AP230	B06	19742	Homo sapiens	RNase P	5	unknown
R01-0262.a1	R01-0262.e1	sample	sample	RNA	FAM	0	3.339086294		R01-0262	AP198	E04	13566	SARS-CoV-2	N1:SARS	5	unknown
R01-0262.a2	R01-0262.e1	sample	sample	RNA	FAM/HEX	0	2.225811243		R01-0262	AP198	E04	13566	SARS-CoV-2	N2:SARS	5	unknown
R01-0262.a3	R01-0262.e1	sample	sample	RNA	HEX	0	0		R01-0262	AP198	E04	13566	Homo sapiens	RNase P	5	unknown
R01-0263.a1	R01-0263.e1	sample	sample	RNA	FAM	0	168.6334229		R01-0263	AP191	B09	16717	SARS-CoV-2	N1:SARS	5	unknown
R01-0263.a2	R01-0263.e1	sample	sample	RNA	FAM/HEX	0	156.5098267		R01-0263	AP191	B09	16717	SARS-CoV-2	N2:SARS	5	unknown
R01-0263.a3	R01-0263.e1	sample	sample	RNA	HEX	0	60.25393677		R01-0263	AP191	B09	16717	Homo sapiens	RNase P	5	unknown
R01-0264.a1	R01-0264.e1	sample	sample	RNA	FAM	0	0		R01-0264	AP235	B02	19724	SARS-CoV-2	N1:SARS	5	unknown
R01-0264.a2	R01-0264.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0264	AP235	B02	19724	SARS-CoV-2	N2:SARS	5	unknown
R01-0264.a3	R01-0264.e1	sample	sample	RNA	HEX	0	0.765335977		R01-0264	AP235	B02	19724	Homo sapiens	RNase P	5	unknown
R01-0265.a1	R01-0265.e1	sample	sample	RNA	FAM	0	0		R01-0265	AP226	D11	13838	SARS-CoV-2	N1:SARS	5	unknown
R01-0265.a2	R01-0265.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0265	AP226	D11	13838	SARS-CoV-2	N2:SARS	5	unknown
R01-0265.a3	R01-0265.e1	sample	sample	RNA	HEX	0	1.454595685		R01-0265	AP226	D11	13838	Homo sapiens	RNase P	5	unknown
R01-0266.a1	R01-0266.e1	sample	sample	RNA	FAM	0	8.300085068		R01-0266	AP191	C09	15774	SARS-CoV-2	N1:SARS	5	unknown
R01-0266.a2	R01-0266.e1	sample	sample	RNA	FAM/HEX	0	6.702850819		R01-0266	AP191	C09	15774	SARS-CoV-2	N2:SARS	5	unknown
R01-0266.a3	R01-0266.e1	sample	sample	RNA	HEX	0	44.5334549		R01-0266	AP191	C09	15774	Homo sapiens	RNase P	5	unknown
R01-0267.a1	R01-0267.e1	sample	sample	RNA	FAM	0	0.500143766		R01-0267	AP216	F02	20121	SARS-CoV-2	N1:SARS	5	unknown
R01-0267.a2	R01-0267.e1	sample	sample	RNA	FAM/HEX	0	0.500143766		R01-0267	AP216	F02	20121	SARS-CoV-2	N2:SARS	5	unknown
R01-0267.a3	R01-0267.e1	sample	sample	RNA	HEX	0	0.750234365		R01-0267	AP216	F02	20121	Homo sapiens	RNase P	5	unknown
R01-0268.a1	R01-0268.e1	sample	sample	RNA	FAM	0	0		R01-0268	AP223	A02	16801	SARS-CoV-2	N1:SARS	5	unknown
R01-0268.a2	R01-0268.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0268	AP223	A02	16801	SARS-CoV-2	N2:SARS	5	unknown
R01-0268.a3	R01-0268.e1	sample	sample	RNA	HEX	0	2.396354914		R01-0268	AP223	A02	16801	Homo sapiens	RNase P	5	unknown
R01-0269.a1	R01-0269.e1	sample	sample	RNA	FAM	0	0		R01-0269	AP230	C06	16329	SARS-CoV-2	N1:SARS	5	unknown
R01-0269.a2	R01-0269.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0269	AP230	C06	16329	SARS-CoV-2	N2:SARS	5	unknown
R01-0269.a3	R01-0269.e1	sample	sample	RNA	HEX	0	1.232668996		R01-0269	AP230	C06	16329	Homo sapiens	RNase P	5	unknown
R01-0270.a1	R01-0270.e1	sample	sample	RNA	FAM	0	0		R01-0270	AP209	A05	16735	SARS-CoV-2	N1:SARS	5	unknown
R01-0270.a2	R01-0270.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0270	AP209	A05	16735	SARS-CoV-2	N2:SARS	5	unknown
R01-0270.a3	R01-0270.e1	sample	sample	RNA	HEX	0	2.405807972		R01-0270	AP209	A05	16735	Homo sapiens	RNase P	5	unknown
R01-0271.a1	R01-0271.e1	sample	sample	RNA	FAM	0	0.260825098		R01-0271	AP216	G02	19291	SARS-CoV-2	N1:SARS	5	unknown
R01-0271.a2	R01-0271.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0271	AP216	G02	19291	SARS-CoV-2	N2:SARS	5	unknown
R01-0271.a3	R01-0271.e1	sample	sample	RNA	HEX	0	1.043381572		R01-0271	AP216	G02	19291	Homo sapiens	RNase P	5	unknown
R01-0272.a1	R01-0272.e1	sample	sample	RNA	FAM	0	0		R01-0272	AP209	B05	17740	SARS-CoV-2	N1:SARS	5	unknown
R01-0272.a2	R01-0272.e1	sample	sample	RNA	FAM/HEX	0	0.283629537		R01-0272	AP209	B05	17740	SARS-CoV-2	N2:SARS	5	unknown
R01-0272.a3	R01-0272.e1	sample	sample	RNA	HEX	0	2.553241968		R01-0272	AP209	B05	17740	Homo sapiens	RNase P	5	unknown
R01-0273.a1	R01-0273.e1	sample	sample	RNA	FAM	0	4.680270195		R01-0273	AP191	D09	16133	SARS-CoV-2	N1:SARS	5	unknown
R01-0273.a2	R01-0273.e1	sample	sample	RNA	FAM/HEX	0	3.43177247		R01-0273	AP191	D09	16133	SARS-CoV-2	N2:SARS	5	unknown
R01-0273.a3	R01-0273.e1	sample	sample	RNA	HEX	0	25.32533836		R01-0273	AP191	D09	16133	Homo sapiens	RNase P	5	unknown
R01-0274.a1	R01-0274.e1	sample	sample	RNA	FAM	0	0.372630715		R01-0274	AP198	F04	13503	SARS-CoV-2	N1:SARS	5	unknown
R01-0274.a2	R01-0274.e1	sample	sample	RNA	FAM/HEX	0	0.372630715		R01-0274	AP198	F04	13503	SARS-CoV-2	N2:SARS	5	unknown
R01-0274.a3	R01-0274.e1	sample	sample	RNA	HEX	0	1.117974997		R01-0274	AP198	F04	13503	Homo sapiens	RNase P	5	unknown
R01-0275.a1	R01-0275.e1	sample	sample	RNA	FAM	0	7.466163635		R01-0275	AP191	E09	16860	SARS-CoV-2	N1:SARS	5	unknown
R01-0275.a2	R01-0275.e1	sample	sample	RNA	FAM/HEX	0	8.06393528		R01-0275	AP191	E09	16860	SARS-CoV-2	N2:SARS	5	unknown
R01-0275.a3	R01-0275.e1	sample	sample	RNA	HEX	0	28.13044739		R01-0275	AP191	E09	16860	Homo sapiens	RNase P	5	unknown
R01-0276.a1	R01-0276.e1	sample	sample	RNA	FAM	0	0.262034029		R01-0276	AP223	B02	19202	SARS-CoV-2	N1:SARS	5	unknown
R01-0276.a2	R01-0276.e1	sample	sample	RNA	FAM/HEX	0	0.262034029		R01-0276	AP223	B02	19202	SARS-CoV-2	N2:SARS	5	unknown
R01-0276.a3	R01-0276.e1	sample	sample	RNA	HEX	0	1.310306668		R01-0276	AP223	B02	19202	Homo sapiens	RNase P	5	unknown
R01-0277.a1	R01-0277.e1	sample	sample	RNA	FAM	0	0.246548891		R01-0277	AP213	F03	20408	SARS-CoV-2	N1:SARS	5	unknown
R01-0277.a2	R01-0277.e1	sample	sample	RNA	FAM/HEX	0	0.246548891		R01-0277	AP213	F03	20408	SARS-CoV-2	N2:SARS	5	unknown
R01-0277.a3	R01-0277.e1	sample	sample	RNA	HEX	0	13.82537651		R01-0277	AP213	F03	20408	Homo sapiens	RNase P	5	unknown
R01-0278.a1	R01-0278.e1	sample	sample	RNA	FAM	0	0		R01-0278	AP213	G03	21338	SARS-CoV-2	N1:SARS	5	unknown
R01-0278.a2	R01-0278.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0278	AP213	G03	21338	SARS-CoV-2	N2:SARS	5	unknown
R01-0278.a3	R01-0278.e1	sample	sample	RNA	HEX	0	18.42589951		R01-0278	AP213	G03	21338	Homo sapiens	RNase P	5	unknown
R01-0279.a1	R01-0279.e1	sample	sample	RNA	FAM	0	0		R01-0279	AP213	H03	20793	SARS-CoV-2	N1:SARS	5	unknown
R01-0279.a2	R01-0279.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0279	AP213	H03	20793	SARS-CoV-2	N2:SARS	5	unknown
R01-0279.a3	R01-0279.e1	sample	sample	RNA	HEX	0	14.29698944		R01-0279	AP213	H03	20793	Homo sapiens	RNase P	5	unknown
R01-0280.a1	R01-0280.e1	sample	sample	RNA	FAM	0	0		R01-0280	AP218	B07	9904	SARS-CoV-2	N1:SARS	5	unknown
R01-0280.a2	R01-0280.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0280	AP218	B07	9904	SARS-CoV-2	N2:SARS	5	unknown
R01-0280.a3	R01-0280.e1	sample	sample	RNA	HEX	0	4.065815449		R01-0280	AP218	B07	9904	Homo sapiens	RNase P	5	unknown
R01-0281.a1	R01-0281.e1	sample	sample	RNA	FAM	0	0		R01-0281	AP227	H10	17388	SARS-CoV-2	N1:SARS	5	unknown
R01-0281.a2	R01-0281.e1	sample	sample	RNA	FAM/HEX	0	0.289371461		R01-0281	AP227	H10	17388	SARS-CoV-2	N2:SARS	5	unknown
R01-0281.a3	R01-0281.e1	sample	sample	RNA	HEX	0	0.868164301		R01-0281	AP227	H10	17388	Homo sapiens	RNase P	5	unknown
R01-0282.a1	R01-0282.e1	sample	sample	RNA	FAM	0	0		R01-0282	AP242	A08	15787	SARS-CoV-2	N1:SARS	5	unknown
R01-0282.a2	R01-0282.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0282	AP242	A08	15787	SARS-CoV-2	N2:SARS	5	unknown
R01-0282.a3	R01-0282.e1	sample	sample	RNA	HEX	0	2.231452227		R01-0282	AP242	A08	15787	Homo sapiens	RNase P	5	unknown
R01-0283.a1	R01-0283.e1	sample	sample	RNA	FAM	0	0.956033766		R01-0283	AP209	C05	15790	SARS-CoV-2	N1:SARS	5	unknown
R01-0283.a2	R01-0283.e1	sample	sample	RNA	FAM/HEX	0	0.956033766		R01-0283	AP209	C05	15790	SARS-CoV-2	N2:SARS	5	unknown
R01-0283.a3	R01-0283.e1	sample	sample	RNA	HEX	0	2.23102808		R01-0283	AP209	C05	15790	Homo sapiens	RNase P	5	unknown
R01-0284.a1	R01-0284.e1	sample	sample	RNA	FAM	0	0		R01-0284	AP218	C07	6367	SARS-CoV-2	N1:SARS	5	unknown
R01-0284.a2	R01-0284.e1	sample	sample	RNA	FAM	0	0		R01-0284	AP219	D09	16603	SARS-CoV-2	N1:SARS	5	unknown
R01-0284.a3	R01-0284.e1	sample	sample	RNA	FAM/HEX	0	0.79030025		R01-0284	AP218	C07	6367	SARS-CoV-2	N2:SARS	5	unknown
R01-0284.a4	R01-0284.e1	sample	sample	RNA	FAM/HEX	0	0.303053558		R01-0284	AP219	D09	16603	SARS-CoV-2	N2:SARS	5	unknown
R01-0284.a5	R01-0284.e1	sample	sample	RNA	HEX	0	3.952743292		R01-0284	AP218	C07	6367	Homo sapiens	RNase P	5	unknown
R01-0284.a6	R01-0284.e1	sample	sample	RNA	HEX	0	3.334593296		R01-0284	AP219	D09	16603	Homo sapiens	RNase P	5	unknown
R01-0285.a1	R01-0285.e1	sample	sample	RNA	FAM	0	0		R01-0285	AP231	H12	17519	SARS-CoV-2	N1:SARS	5	unknown
R01-0285.a2	R01-0285.e1	sample	sample	RNA	FAM/HEX	0	0.287207603		R01-0285	AP231	H12	17519	SARS-CoV-2	N2:SARS	5	unknown
R01-0285.a3	R01-0285.e1	sample	sample	RNA	HEX	0	3.160185575		R01-0285	AP231	H12	17519	Homo sapiens	RNase P	5	unknown
R01-0286.a1	R01-0286.e1	sample	sample	RNA	FAM	0	0.31032452		R01-0286	AP209	D05	16214	SARS-CoV-2	N1:SARS	5	unknown
R01-0286.a2	R01-0286.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0286	AP209	D05	16214	SARS-CoV-2	N2:SARS	5	unknown
R01-0286.a3	R01-0286.e1	sample	sample	RNA	HEX	0	1.55181396		R01-0286	AP209	D05	16214	Homo sapiens	RNase P	5	unknown
R01-0287.a1	R01-0287.e1	sample	sample	RNA	FAM	0	0		R01-0287	AP213	A04	20646	SARS-CoV-2	N1:SARS	5	unknown
R01-0287.a2	R01-0287.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0287	AP213	A04	20646	SARS-CoV-2	N2:SARS	5	unknown
R01-0287.a3	R01-0287.e1	sample	sample	RNA	HEX	0	16.11001587		R01-0287	AP213	A04	20646	Homo sapiens	RNase P	5	unknown
R01-0288.a1	R01-0288.e1	sample	sample	RNA	FAM	0	0		R01-0288	AP227	A11	16245	SARS-CoV-2	N1:SARS	5	unknown
R01-0288.a2	R01-0288.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0288	AP227	A11	16245	SARS-CoV-2	N2:SARS	5	unknown
R01-0288.a3	R01-0288.e1	sample	sample	RNA	HEX	0	1.239043713		R01-0288	AP227	A11	16245	Homo sapiens	RNase P	5	unknown
R01-0289.a1	R01-0289.e1	sample	sample	RNA	FAM	0	0		R01-0289	AP227	B11	18788	SARS-CoV-2	N1:SARS	5	unknown
R01-0289.a2	R01-0289.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0289	AP227	B11	18788	SARS-CoV-2	N2:SARS	5	unknown
R01-0289.a3	R01-0289.e1	sample	sample	RNA	HEX	0	1.607062936		R01-0289	AP227	B11	18788	Homo sapiens	RNase P	5	unknown
R01-0290.a1	R01-0290.e1	sample	sample	RNA	FAM	0	0		R01-0290	AP235	C02	17602	SARS-CoV-2	N1:SARS	5	unknown
R01-0290.a2	R01-0290.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0290	AP235	C02	17602	SARS-CoV-2	N2:SARS	5	unknown
R01-0290.a3	R01-0290.e1	sample	sample	RNA	HEX	0	2.001314163		R01-0290	AP235	C02	17602	Homo sapiens	RNase P	5	unknown
R01-0291.a1	R01-0291.e1	sample	sample	RNA	FAM	0	0.394051492		R01-0291	AP238	A04	12769	SARS-CoV-2	N1:SARS	5	unknown
R01-0291.a2	R01-0291.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0291	AP238	A04	12769	SARS-CoV-2	N2:SARS	5	unknown
R01-0291.a3	R01-0291.e1	sample	sample	RNA	HEX	0	6.703075886		R01-0291	AP238	A04	12769	Homo sapiens	RNase P	5	unknown
R01-0292.a1	R01-0292.e1	sample	sample	RNA	FAM	0	0		R01-0292	AP213	B04	21946	SARS-CoV-2	N1:SARS	5	unknown
R01-0292.a2	R01-0292.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0292	AP213	B04	21946	SARS-CoV-2	N2:SARS	5	unknown
R01-0292.a3	R01-0292.e1	sample	sample	RNA	HEX	0	15.15427876		R01-0292	AP213	B04	21946	Homo sapiens	RNase P	5	unknown
R01-0293.a1	R01-0293.e1	sample	sample	RNA	FAM	0	0.267097354		R01-0293	AP228	C10	18838	SARS-CoV-2	N1:SARS	5	unknown
R01-0293.a2	R01-0293.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0293	AP228	C10	18838	SARS-CoV-2	N2:SARS	5	unknown
R01-0293.a3	R01-0293.e1	sample	sample	RNA	HEX	0	19.26734352		R01-0293	AP228	C10	18838	Homo sapiens	RNase P	5	unknown
R01-0294.a1	R01-0294.e1	sample	sample	RNA	FAM	0	0		R01-0294	AP228	D10	16693	SARS-CoV-2	N1:SARS	5	unknown
R01-0294.a2	R01-0294.e1	sample	sample	RNA	FAM/HEX	0	0.602857232		R01-0294	AP228	D10	16693	SARS-CoV-2	N2:SARS	5	unknown
R01-0294.a3	R01-0294.e1	sample	sample	RNA	HEX	0	9.352414131		R01-0294	AP228	D10	16693	Homo sapiens	RNase P	5	unknown
R01-0296.a1	R01-0296.e1	sample	sample	RNA	FAM	0	0		R01-0296	AP209	E05	15575	SARS-CoV-2	N1:SARS	5	unknown
R01-0296.a2	R01-0296.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0296	AP209	E05	15575	SARS-CoV-2	N2:SARS	5	unknown
R01-0296.a3	R01-0296.e1	sample	sample	RNA	HEX	0	1.938651443		R01-0296	AP209	E05	15575	Homo sapiens	RNase P	5	unknown
R01-0297.a1	R01-0297.e1	sample	sample	RNA	FAM	0	8.546709061		R01-0297	AP198	G04	11784	SARS-CoV-2	N1:SARS	5	unknown
R01-0297.a2	R01-0297.e1	sample	sample	RNA	FAM/HEX	0	3.844222784		R01-0297	AP198	G04	11784	SARS-CoV-2	N2:SARS	5	unknown
R01-0297.a3	R01-0297.e1	sample	sample	RNA	HEX	0	1.2810812		R01-0297	AP198	G04	11784	Homo sapiens	RNase P	5	unknown
R01-0298.a1	R01-0298.e1	sample	sample	RNA	FAM	0	0		R01-0298	AP242	B08	15641	SARS-CoV-2	N1:SARS	5	unknown
R01-0298.a2	R01-0298.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0298	AP242	B08	15641	SARS-CoV-2	N2:SARS	5	unknown
R01-0298.a3	R01-0298.e1	sample	sample	RNA	HEX	0	0		R01-0298	AP242	B08	15641	Homo sapiens	RNase P	5	unknown
R01-0299.a1	R01-0299.e1	sample	sample	RNA	FAM	0	0		R01-0299	AP227	C11	17500	SARS-CoV-2	N1:SARS	5	unknown
R01-0299.a2	R01-0299.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0299	AP227	C11	17500	SARS-CoV-2	N2:SARS	5	unknown
R01-0299.a3	R01-0299.e1	sample	sample	RNA	HEX	0	1.725363135		R01-0299	AP227	C11	17500	Homo sapiens	RNase P	5	unknown
R01-0300.a1	R01-0300.e1	sample	sample	RNA	FAM	0	0		R01-0300	AP230	A07	17431	SARS-CoV-2	N1:SARS	5	unknown
R01-0300.a2	R01-0300.e1	sample	sample	RNA	FAM/HEX	0	0.866022468		R01-0300	AP230	A07	17431	SARS-CoV-2	N2:SARS	5	unknown
R01-0300.a3	R01-0300.e1	sample	sample	RNA	HEX	0	0.288657606		R01-0300	AP230	A07	17431	Homo sapiens	RNase P	5	unknown
R01-0301.a1	R01-0301.e1	sample	sample	RNA	FAM	0	0		R01-0301	AP230	B07	17284	SARS-CoV-2	N1:SARS	5	unknown
R01-0301.a2	R01-0301.e1	sample	sample	RNA	FAM/HEX	0	4.077111244		R01-0301	AP230	B07	17284	SARS-CoV-2	N2:SARS	5	unknown
R01-0301.a3	R01-0301.e1	sample	sample	RNA	HEX	0	1.164551854		R01-0301	AP230	B07	17284	Homo sapiens	RNase P	5	unknown
R01-0302.a1	R01-0302.e1	sample	sample	RNA	FAM	0	0		R01-0302	AP228	E10	15465	SARS-CoV-2	N1:SARS	5	unknown
R01-0302.a2	R01-0302.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0302	AP228	E10	15465	SARS-CoV-2	N2:SARS	5	unknown
R01-0302.a3	R01-0302.e1	sample	sample	RNA	HEX	0	2.277924299		R01-0302	AP228	E10	15465	Homo sapiens	RNase P	5	unknown
R01-0303.a1	R01-0303.e1	sample	sample	RNA	FAM	0	0		R01-0303	AP226	E11	17605	SARS-CoV-2	N1:SARS	5	unknown
R01-0303.a2	R01-0303.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0303	AP226	E11	17605	SARS-CoV-2	N2:SARS	5	unknown
R01-0303.a3	R01-0303.e1	sample	sample	RNA	HEX	0	2.286891222		R01-0303	AP226	E11	17605	Homo sapiens	RNase P	5	unknown
R01-0304.a1	R01-0304.e1	sample	sample	RNA	FAM	0	0		R01-0304	AP230	C07	18086	SARS-CoV-2	N1:SARS	5	unknown
R01-0304.a2	R01-0304.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0304	AP230	C07	18086	SARS-CoV-2	N2:SARS	5	unknown
R01-0304.a3	R01-0304.e1	sample	sample	RNA	HEX	0	1.112905622		R01-0304	AP230	C07	18086	Homo sapiens	RNase P	5	unknown
R01-0305.a1	R01-0305.e1	sample	sample	RNA	FAM	0	0		R01-0305	AP226	F11	12919	SARS-CoV-2	N1:SARS	5	unknown
R01-0305.a2	R01-0305.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0305	AP226	F11	12919	SARS-CoV-2	N2:SARS	5	unknown
R01-0305.a3	R01-0305.e1	sample	sample	RNA	HEX	0	0		R01-0305	AP226	F11	12919	Homo sapiens	RNase P	5	unknown
R01-0306.a1	R01-0306.e1	sample	sample	RNA	FAM	0	0		R01-0306	AP226	G04	11937	SARS-CoV-2	N1:SARS	5	unknown
R01-0306.a2	R01-0306.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0306	AP226	G04	11937	SARS-CoV-2	N2:SARS	5	unknown
R01-0306.a3	R01-0306.e1	sample	sample	RNA	HEX	0	0.843070805		R01-0306	AP226	G04	11937	Homo sapiens	RNase P	5	unknown
R01-0307.a1	R01-0307.e1	sample	sample	RNA	FAM	0	0.793207347		R01-0307	AP224	F07	19031	SARS-CoV-2	N1:SARS	5	unknown
R01-0307.a2	R01-0307.e1	sample	sample	RNA	FAM/HEX	0	1.057637572		R01-0307	AP224	F07	19031	SARS-CoV-2	N2:SARS	5	unknown
R01-0307.a3	R01-0307.e1	sample	sample	RNA	HEX	0	4.496495724		R01-0307	AP224	F07	19031	Homo sapiens	RNase P	5	unknown
R01-0308.a1	R01-0308.e1	sample	sample	RNA	FAM	0	0.545917273		R01-0308	AP202	D03	18434	SARS-CoV-2	N1:SARS	5	unknown
R01-0308.a2	R01-0308.e1	sample	sample	RNA	FAM/HEX	0	1.091893792		R01-0308	AP202	D03	18434	SARS-CoV-2	N2:SARS	5	unknown
R01-0308.a3	R01-0308.e1	sample	sample	RNA	HEX	0	13.3920536		R01-0308	AP202	D03	18434	Homo sapiens	RNase P	5	unknown
R01-0309.a1	R01-0309.e1	sample	sample	RNA	FAM	0	0.820812941		R01-0309	AP224	G07	18391	SARS-CoV-2	N1:SARS	5	unknown
R01-0309.a2	R01-0309.e1	sample	sample	RNA	FAM/HEX	0	0		R01-0309	AP224	G07	18391	SARS-CoV-2	N2:SARS	5	unknown
R01-0309.a3	R01-0309.e1	sample	sample	RNA	HEX	0	3.010302067		R01-0309	AP224	G07	18391	Homo sapiens	RNase P	5	unknown
R01-0310.a1	R01-0310.e1	sample	sample	RNA	FAM	0	0.272168696		R01-0310	AP224	H07	18487	SARS-CoV-2	N1:SARS	5	unknown
R01-0310.a2	R01-0310.e1	sample	sample	RNA	FAM/HEX	0	0.544352114		R01-0310	AP224	H07	18487	SARS-CoV-2	N2:SARS	5	unknown
R01-0310.a3	R01-0310.e1	sample	sample	RNA	HEX	0	4.084076881		R01-0310	AP224	H07	18487	Homo sapiens	RNase P	5	unknown
R01-0311.a1	R01-0311.e1	sample	sample	RNA	FAM	0	0		R01-0311	AP202	E03	12632	SARS-CoV-2	N1:SARS	5	unknown
R01-0311.a2	R01-0311.e1	sample	sample	RNA	FAM/HEX	0	0.398325324		R01-0311	AP202	E03	12632	SARS-CoV-2	N2:SARS	5	unknown
R01-0311.a3	R01-0311.e1	sample	sample	RNA	HEX	0	10.36672115		R01-0311	AP202	E03	12632	Homo sapiens	RNase P	5	unknown
R01-0312.a1	R01-0312.e1	sample	sample	RNA	FAM	0	0		R01-0312	AP226	H04	17516	SARS-CoV-2	N1:SARS	5	unknown
