"capacity_mgd","concentration_method","county_names","dashboard_ignore","epaid","extraction_method","flow_rate","inhibition_adjust","inhibition_detect","inhibition_method","institution_type","lab_id","lod_ref","lod_sewage","major_lab_method","major_lab_method_desc","ntc_amplify","num_no_target_control","other_jurisdiction","pasteurized","pcr_gene_target","pcr_gene_target_ref","pcr_target","pcr_target_avg_conc","pcr_target_units","pcr_type","population_served","pretreatment","quant_stan_type","rec_eff_percent","rec_eff_spike_conc","rec_eff_spike_matrix","rec_eff_target_name","reporting_jurisdiction","sample_collect_date","sample_collect_time","sample_id","sample_location","sample_location_specify","sample_matrix","sample_type","site_id","stan_ref","test_result_date","wwtp_jurisdiction","wwtp_name","zipcode"
"2.4","ceres nanotrap","54057","","WV0024392","thermo magmax microbiome ultra nucleic acid isolation kit","0.678","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n2","https://doi.org/10.1039/D0EW00946F","sars-cov-2","138623.424763125","copies/L wastewater","ddPCR","8168","no","rna","-1","","","","WV","2022-06-28","09:00","G01-0199","wwtp","","raw wastewater","24-hr time-weighted composite","54057-001-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2022-07-05","WV","Keyser WWTP","26726"
"14","ceres nanotrap","54039","","WVR030006","thermo magmax microbiome ultra nucleic acid isolation kit","12.49","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","1827086.14815","copies/L wastewater","ddPCR","50000","no","rna","-1","","","","WV","2023-01-03","07:00","B01-0332","wwtp","","raw wastewater","24-hr flow-weighted composite","54039-002-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2023-01-10","WV","Charleston WWTP","25312"
"20.8","ceres nanotrap","54061","","WV0023124","thermo magmax microbiome ultra nucleic acid isolation kit","6.7","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","RSV-A and RSV-B combined","https://www.bio-rad.com/digital-assays/assay-detail/dEXD77482599?_gl=1*wb42kj*_gcl_au*MTA0MjQ3Mzc0MC4xNzEyOTUzOTc2","RSV","721","copies/L wastewater","ddPCR","48328","no","rna","-1","","","","WV","2024-10-30","12:00","A01-1083","wwtp","","raw wastewater","24-hr flow-weighted composite","54061-002-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2024-11-09","WV","Star City WWTP","26505"
"20.8","","54061","","WV0023124","","11.3","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","InfB","https://doi.org/10.1021/acs.estlett.2c00350","FLUBV","1933","copies/L wastewater","ddPCR","48328","no","rna","-1","","","","WV","2026-02-16","12:00","A01-1487","wwtp","","raw wastewater","24-hr flow-weighted composite","54061-002-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2026-02-25","WV","Star City WWTP","26505"
"0.75","ceres nanotrap","54061","","WV0083071","thermo magmax microbiome ultra nucleic acid isolation kit","0.463","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","1336545.51045","copies/L wastewater","ddPCR","2000","no","rna","-1","","","","WV","2022-11-08","08:00","A04-0211","wwtp","","raw wastewater","24-hr time-weighted composite","54061-001-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2022-11-10","WV","Cheat Lake WWTP","26508"
"2.34","ceres nanotrap","54051","","WVR030013","thermo magmax microbiome ultra nucleic acid isolation kit","1.7","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n2","https://doi.org/10.1039/D0EW00946F","sars-cov-2","43021.6247588395","copies/L wastewater","ddPCR","12000","no","rna","-1","","","","WV","2024-05-27","08:00","H01-0926","wwtp","","raw wastewater","24-hr flow-weighted composite","54051-003-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2024-05-31","WV","Moundsville WWTP","26041"
"10","ceres nanotrap","54069","","WVG640166","thermo magmax microbiome ultra nucleic acid isolation kit","8.555","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","InfA1 and InfA2 combined","https://doi.org/10.1021/acs.estlett.2c00350","FLUAV","1368","copies/L wastewater","ddPCR","50000","no","rna","-1","","","","WV","2024-05-13","07:00","C01-0646","wwtp","","raw wastewater","24-hr flow-weighted composite","54051-004-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2024-05-24","WV","Wheeling WWTP","26003"
"0.2","ceres nanotrap","54017","","WVG640072","thermo magmax microbiome ultra nucleic acid isolation kit","0.355","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n","https://www.cdc.gov/coronavirus/2019-ncov/lab/multiplex.html","sars-cov-2","1479","copies/L wastewater","ddPCR","564","no","rna","-1","","","","WV","2025-06-15","08:00","L01-0625","wwtp","","raw wastewater","24-hr time-weighted composite","54017-001-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2025-06-23","WV","West Union WWTP","26456"
"0.4","ceres nanotrap","54033","","WV0020257","thermo magmax microbiome ultra nucleic acid isolation kit","0.95207","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n2","https://doi.org/10.1039/D0EW00946F","sars-cov-2","9143.80284375","copies/L wastewater","ddPCR","1853","no","rna","-1","","","","WV","2022-11-12","07:03","N03-0211","wwtp","","raw wastewater","24-hr time-weighted composite","54033-003-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2022-11-21","WV","Salem WWTP","26426"
"2.34","ceres nanotrap","54051","","WVR030013","thermo magmax microbiome ultra nucleic acid isolation kit","2","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n2","https://doi.org/10.1039/D0EW00946F","sars-cov-2","5869.58433375","copies/L wastewater","ddPCR","12000","no","rna","-1","","","","WV","2022-02-21","08:00","H01-0136","wwtp","","raw wastewater","24-hr flow-weighted composite","54051-003-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2022-02-28","WV","Moundsville WWTP","26041"
"0.5","ceres nanotrap","54005","","WV0035939","thermo magmax microbiome ultra nucleic acid isolation kit","0.401","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n2","https://doi.org/10.1039/D0EW00946F","sars-cov-2","2782283.9066625","copies/L wastewater","ddPCR","4555","no","rna","-1","","","","WV","2022-12-16","08:00","Q01-0205","wwtp","","raw wastewater","24-hr time-weighted composite","54005-001-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2022-12-29","WV","Madison WWTP","25053"
"2.25","ceres nanotrap","54037","","WV0022349","thermo magmax microbiome ultra nucleic acid isolation kit","1","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n2","https://doi.org/10.1039/D0EW00946F","sars-cov-2","42206.80653","copies/L wastewater","ddPCR","17000","no","rna","-1","","","","WV","2023-03-20","07:00","D01-0312","wwtp","","raw wastewater","24-hr flow-weighted composite","54037-001-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2023-03-24","WV","CharlesTown WWTP","25414"
"20.8","ceres nanotrap","54061","","WV0023124","thermo magmax microbiome ultra nucleic acid isolation kit","9.6","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","RSV-A and RSV-B combined","https://www.bio-rad.com/digital-assays/assay-detail/dEXD77482599?_gl=1*wb42kj*_gcl_au*MTA0MjQ3Mzc0MC4xNzEyOTUzOTc2","RSV","4252.96044442803","copies/L wastewater","ddPCR","48328","no","rna","-1","","","","WV","2026-01-17","12:00","A01-1461","wwtp","","raw wastewater","24-hr flow-weighted composite","54061-002-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2026-02-03","WV","Star City WWTP","26505"
"0.15","ceres nanotrap","54077","","WV0086665","thermo magmax microbiome ultra nucleic acid isolation kit","0.309","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n2","https://doi.org/10.1039/D0EW00946F","sars-cov-2","20630.17465875","copies/L wastewater","ddPCR","700","no","rna","-1","","","","WV","2023-02-22","07:03","J01-0233","wwtp","","raw wastewater","24-hr time-weighted composite","54077-001-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2023-03-03","WV","Alpine Lake","26764"
"20.8","ceres nanotrap","54061","","WV0023124","thermo magmax microbiome ultra nucleic acid isolation kit","7","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","560398.5609","copies/L wastewater","ddPCR","48328","no","rna","-1","","","","WV","2022-07-05","00:00","A01-0298","wwtp","","raw wastewater","24-hr flow-weighted composite","54061-002-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2022-07-11","WV","Star City WWTP","26505"
"15.5","ceres nanotrap","54107","","WV0023213","thermo magmax microbiome ultra nucleic acid isolation kit","6.025","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","InfA1 and InfA2 combined","https://doi.org/10.1021/acs.estlett.2c00350","FLUAV","4787.02252730728","copies/L wastewater","ddPCR","48050","no","rna","-1","","","","WV","2024-02-26","06:03","K01-0385","wwtp","","raw wastewater","24-hr flow-weighted composite","54107-001-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2024-02-29","WV","Parkersburg WWTP","26101"
"2.3","ceres nanotrap","54091","","WVG611883","thermo magmax microbiome ultra nucleic acid isolation kit","1","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","1712","copies/L wastewater","ddPCR","6071","no","rna","-1","","","","WV","2023-09-11","07:00","O01-0435","wwtp","","raw wastewater","24-hr flow-weighted composite","54091-001-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2023-09-17","WV","Grafton WWTP","26354"
"15.5","ceres nanotrap","54107","","WV0023213","thermo magmax microbiome ultra nucleic acid isolation kit","6.24","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n2","https://doi.org/10.1039/D0EW00946F","sars-cov-2","127633.093453125","copies/L wastewater","ddPCR","48050","no","rna","-1","","","","WV","2022-06-08","06:02","K01-0103","wwtp","","raw wastewater","24-hr flow-weighted composite","54107-001-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2022-06-15","WV","Parkersburg WWTP","26101"
"0.125","ceres nanotrap","54049","","WV0021865","thermo magmax microbiome ultra nucleic acid isolation kit","0.103","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n2","https://doi.org/10.1039/D0EW00946F","sars-cov-2","2421","copies/L wastewater","ddPCR","610","no","rna","-1","","","","WV","2022-03-10","13:00","M04-0018","wwtp","","raw wastewater","24-hr time-weighted composite","54049-002-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","Farmington WWTP","26571"
"0.2","ceres nanotrap","54017","","WVG640072","thermo magmax microbiome ultra nucleic acid isolation kit","0.18","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","5778542.8614375","copies/L wastewater","ddPCR","564","no","rna","-1","","","","WV","2022-10-16","09:00","L01-0248","wwtp","","raw wastewater","24-hr time-weighted composite","54017-001-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2022-10-20","WV","West Union WWTP","26456"
"14","ceres nanotrap","54039","","WVR030006","thermo magmax microbiome ultra nucleic acid isolation kit","6.164","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n2","https://doi.org/10.1039/D0EW00946F","sars-cov-2","490860.8829375","copies/L wastewater","ddPCR","50000","no","rna","-1","","","","WV","2022-10-19","07:00","B01-0299","wwtp","","raw wastewater","24-hr flow-weighted composite","54039-002-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2022-10-25","WV","Charleston WWTP","25312"
"20.8","ceres nanotrap","54061","","WV0023124","thermo magmax microbiome ultra nucleic acid isolation kit","8.6","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","2342152.1331","copies/L wastewater","ddPCR","48328","no","rna","-1","","","","WV","2023-08-30","00:00","A01-0658","wwtp","","raw wastewater","24-hr flow-weighted composite","54061-002-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2023-09-14","WV","Star City WWTP","26505"
"0.75","ceres nanotrap","54061","","WV0083071","thermo magmax microbiome ultra nucleic acid isolation kit","0.467","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n2","https://doi.org/10.1039/D0EW00946F","sars-cov-2","358918.470675","copies/L wastewater","ddPCR","2000","no","rna","-1","","","","WV","2022-11-04","08:00","A04-0206","wwtp","","raw wastewater","24-hr time-weighted composite","54061-001-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2022-11-10","WV","Cheat Lake WWTP","26508"
"8","ceres nanotrap","54033","","WV0023302","thermo magmax microbiome ultra nucleic acid isolation kit","6.73","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n","https://www.cdc.gov/coronavirus/2019-ncov/lab/multiplex.html","sars-cov-2","4297.00538981707","copies/L wastewater","ddPCR","26498","no","rna","-1","","","","WV","2025-09-28","07:00","N02-0601","wwtp","","raw wastewater","24-hr flow-weighted composite","54033-002-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2025-10-02","WV","Clarksburg WWTP","26301"
"0.525","ceres nanotrap","54073","","WV0020168","thermo magmax microbiome ultra nucleic acid isolation kit","0.2","","not tested","none","not institution specific","ZooWVU","https://doi.org/10.1039/D0EW00946F","2855","1","Nanotrap concentration of raw influent and quantification by ddPCR","no","1","","no","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","2884.7963625","copies/L wastewater","ddPCR","2892","no","rna","-1","","","","WV","2022-03-21","11:00","P01-0035","wwtp","","raw wastewater","24-hr time-weighted composite","54073-001-01-00-00","https://doi.org/10.1038/s41598-020-80715-1","2022-04-04","WV","St Marys WWTP","26170"
